web-scraper-order,web-scraper-start-url,nnn
1631823265-8679,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Bisley CLK Steel Cube Locker, 20""H x 12""W x 12""D, Fuchsia"
1631823265-8610,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Tennsco Single-Tier Locker, 1-Wide, 72""H x 12""W x 18""D, Sand"
1631823265-8676,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Lorell Trace 12x18"" Single Locker - 1 Shelve(s) - Key Lock - for Shoes, Jacket -..."
1631823265-8636,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Lorell Trace Quad Locker - 1 Shelve(s) - Key Lock - for Shoes, Jacket - Overall ..."
1631823265-8638,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Tennsco Double-Tier Locker, 3 Wide, 72""H x 36""W x 18""D, Medium Gray"
1631823265-8629,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Bisley CLK Steel Cube Locker, 20""H x 12""W x 12""D, Orange"
1631823265-8609,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Tennsco Double-Tier Locker, 3 Wide, 72""H x 36""W x 18""D, Sand"
1631823265-8650,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Tennsco Six-Tier Box Locker, 1-Wide, 72""H x 12""W x 18""D, Sand"
1631823265-8674,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Anywhere Cart 24 Bay RFID Secure Charging Locker - RFID, Card Swipe Reader Lock ..."
1631823265-8622,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Bisley CLK Steel Cube Locker, 20""H x 12""W x 12""D, Green"
1631823265-8611,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Tennsco Double-Tier Locker, 1 Wide, 72""H x 12""W x 18""D, Medium Gray"
1631823265-8664,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Lorell® Laminate Double Column Locker Base, 6-7/8""H x 25-3/4""W x 37-1/4""D, White"
1631823265-8632,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Tennsco Six-Tier Box Locker, 3-Wide, 72""H x 36""W x 18""D, Sand"
1631823265-8644,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Bisley CLK Steel Cube Locker, 20""H x 12""W x 12""D, Gray"
1631823265-8603,https://www.officedepot.com/a/browse/lockers/N=5+533600/,"Tennsco Six-Tier Box Locker, 3-Wide, 72""H x 36""W x 18""D, Medium Gray"
