web-scraper-order,web-scraper-start-url,nnn,ppp
"1635216214-974","https://colemanfurniture.com/outdoor/outdoor-fireplaces.htm","Cartagena Silver And Black Outdoor Chiminea","$245.00"
"1635216214-978","https://colemanfurniture.com/outdoor/outdoor-fireplaces.htm","Negril Copper And Black Outdoor Fire Pit","$325.00"
"1635216214-975","https://colemanfurniture.com/outdoor/outdoor-fireplaces.htm","Leros Black Square Outdoor Fire Pit","$325.00"
"1635216214-980","https://colemanfurniture.com/outdoor/outdoor-fireplaces.htm","Wyatt Copper And Black Square Outdoor Fire Pit","$275.00"
"1635216214-976","https://colemanfurniture.com/outdoor/outdoor-fireplaces.htm","Bonaire Copper And Black Outdoor Fire Pit","$245.00"
"1635216214-977","https://colemanfurniture.com/outdoor/outdoor-fireplaces.htm","Bryce Copper And Black Round Outdoor Fire Pit","$225.00"
"1635216214-979","https://colemanfurniture.com/outdoor/outdoor-fireplaces.htm","Bangkok Copper And Black Outdoor Fire Pit","$429.00"
"1635216214-982","https://colemanfurniture.com/outdoor/outdoor-fireplaces.htm","Grenada Black Outdoor Fire Pit","$229.00"
"1635216214-983","https://colemanfurniture.com/outdoor/outdoor-fireplaces.htm","Lima Copper And Black Outdoor Chiminea","$255.00"
"1635216214-981","https://colemanfurniture.com/outdoor/outdoor-fireplaces.htm","Jamaica Copper And Black Outdoor Fire Pit","$345.00"
