web-scraper-order,web-scraper-start-url,nnn,ppp
"1635224620-12542","https://colemanfurniture.com/accents/accent-seating.htm","ACS4519B Blue Ocean Cloud Garden Stool","$189.00"
"1635224620-12662","https://colemanfurniture.com/accents/accent-seating.htm","ACS4539A Antique White Imperial Vine Garden Stool","$169.00"
"1635224620-13024","https://colemanfurniture.com/accents/accent-seating.htm","Pebble Lionskin Tan Bench","$1194.90"
"1635224620-12347","https://colemanfurniture.com/accents/accent-seating.htm","ID85087 Black and Grey Square Stool","$329.00"
"1635224620-12916","https://colemanfurniture.com/accents/accent-seating.htm","Mara Forest Green And Gold Tufted Accent Chair","$749.00"
"1635224620-12768","https://colemanfurniture.com/accents/accent-seating.htm","Sal Sea Blue Woven Chair","$599.00"
"1635224620-12588","https://colemanfurniture.com/accents/accent-seating.htm","Juniper Blue And Gold Side Stool","$239.00"
"1635224620-12675","https://colemanfurniture.com/accents/accent-seating.htm","Wind Silver Stool","$499.00"
"1635224620-12601","https://colemanfurniture.com/accents/accent-seating.htm","ACS4532C Light Blue Flower Drum Garden Stool","$165.00"
"1635224620-12867","https://colemanfurniture.com/accents/accent-seating.htm","Petrified Brown and Grey Resin Cast Wood Stool","$879.00"
"1635224620-12354","https://colemanfurniture.com/accents/accent-seating.htm","ACS4539B Cream Imperial Vine Garden Stool","$169.00"
"1635224620-13063","https://colemanfurniture.com/accents/accent-seating.htm","Captured Navy Denim Stool","$649.00"
"1635224620-12419","https://colemanfurniture.com/accents/accent-seating.htm","Daniella Black Metal And Grey Fabric Bench","$205.00"
"1635224620-12748","https://colemanfurniture.com/accents/accent-seating.htm","Lunar Distressed White Bench","$1167.75"
"1635224620-12554","https://colemanfurniture.com/accents/accent-seating.htm","Laili Gold and White Garden Stool","$165.00"
"1635224620-13047","https://colemanfurniture.com/accents/accent-seating.htm","Catalunya White Leather Bench","$766.50"
"1635224620-12618","https://colemanfurniture.com/accents/accent-seating.htm","915146 Sandy Beige Cornor Split Store Bench","$485.00"
"1635224620-12854","https://colemanfurniture.com/accents/accent-seating.htm","Sutton Butler Loft Folding Stool","$379.00"
"1635224620-12357","https://colemanfurniture.com/accents/accent-seating.htm","Mira Light Gray Velvet Retro Mid Century Velvet Accent Chair","$545.00"
"1635224620-13072","https://colemanfurniture.com/accents/accent-seating.htm","Phoenix Brown Leather Bench","$1139.00"
"1635224620-12849","https://colemanfurniture.com/accents/accent-seating.htm","Gavin Gray Linen Chair","$499.00"
"1635224620-12684","https://colemanfurniture.com/accents/accent-seating.htm","ACS4538B Cream Beijing Filigree Garden Stool","$169.00"
"1635224620-12583","https://colemanfurniture.com/accents/accent-seating.htm","ACS4506B Cream Quatrefoil Garden Stool","$165.00"
"1635224620-12596","https://colemanfurniture.com/accents/accent-seating.htm","Mara Navy And Gold Tufted Accent Chair","$749.00"
"1635224620-13029","https://colemanfurniture.com/accents/accent-seating.htm","910271 White And Grey Accent Bench","$640.00"
"1635224620-12331","https://colemanfurniture.com/accents/accent-seating.htm","Luna Brown Leather Woven Accent Chair","$509.00"
"1635224620-12282","https://colemanfurniture.com/accents/accent-seating.htm","Dilan Black Leather Safari Chair","$1219.00"
"1635224620-13054","https://colemanfurniture.com/accents/accent-seating.htm","Worrel Brown Bench","$963.00"
"1635224620-12992","https://colemanfurniture.com/accents/accent-seating.htm","ACS4507A White Diamond Garden Stool","$179.00"
"1635224620-12489","https://colemanfurniture.com/accents/accent-seating.htm","94032 Accent Chair","$465.00"
"1635224620-13003","https://colemanfurniture.com/accents/accent-seating.htm","Rayleene Grey Bench","$299.00"
"1635224620-12479","https://colemanfurniture.com/accents/accent-seating.htm","Bella Cobalt Velvet Upholstered Bench","$395.00"
"1635224620-12665","https://colemanfurniture.com/accents/accent-seating.htm","Randy Flax Slipper Chair","$539.00"
"1635224620-13071","https://colemanfurniture.com/accents/accent-seating.htm","Emily Gold Leaf And Sherpa Rectangular Stool","$859.00"
"1635224620-12536","https://colemanfurniture.com/accents/accent-seating.htm","Chamcha Brown Chamcha Wood Flower Stool","$419.00"
"1635224620-12862","https://colemanfurniture.com/accents/accent-seating.htm","Waterville Accent Chair","$595.00"
"1635224620-13036","https://colemanfurniture.com/accents/accent-seating.htm","Xero Lava Grey Stool","$335.00"
"1635224620-12256","https://colemanfurniture.com/accents/accent-seating.htm","Medine Chrome and Gray Cocktail Bench","$455.00"
"1635224620-12274","https://colemanfurniture.com/accents/accent-seating.htm","Vasco Navy Velvet And Brass Accent Chair","$839.00"
"1635224620-12539","https://colemanfurniture.com/accents/accent-seating.htm","Sierra Natural And Dark Steel Rattan Accent Chair","$455.00"
"1635224620-12475","https://colemanfurniture.com/accents/accent-seating.htm","Firth Navy Fabric Small Bench","$415.80"
"1635224620-12323","https://colemanfurniture.com/accents/accent-seating.htm","Gray Circular Fabric Accent Chair with Ottoman","$579.00"
"1635224620-12923","https://colemanfurniture.com/accents/accent-seating.htm","Arrow Light Pink Channel Tufted Chair","$979.00"
"1635224620-12732","https://colemanfurniture.com/accents/accent-seating.htm","Mott Textured Pearl Chair","$699.00"
"1635224620-12395","https://colemanfurniture.com/accents/accent-seating.htm","Nynette Maroon Velvet Retro Mid Century Accent Chair","$785.00"
"1635224620-12744","https://colemanfurniture.com/accents/accent-seating.htm","Baxter Cream Ostrich Print Chair","$599.00"
"1635224620-12457","https://colemanfurniture.com/accents/accent-seating.htm","ACS4542B Cream Modern Hexagon Garden Stool","$155.00"
"1635224620-12828","https://colemanfurniture.com/accents/accent-seating.htm","905698 Grey Storage Bench","$575.00"
"1635224620-12462","https://colemanfurniture.com/accents/accent-seating.htm","Charlotte Dark Blue Iron Wire Stool","$169.00"
"1635224620-12540","https://colemanfurniture.com/accents/accent-seating.htm","ACS4501F Navy Glazed Ceramic Elephant Stool","$205.00"
"1635224620-12730","https://colemanfurniture.com/accents/accent-seating.htm","Gramercy Embroidered Linen Wing Chair","$499.00"
"1635224620-12321","https://colemanfurniture.com/accents/accent-seating.htm","HM7109-60 Brown Cabinet With Cushion","$835.00"
"1635224620-12791","https://colemanfurniture.com/accents/accent-seating.htm","905689 Dark Grey Bench","$575.00"
"1635224620-12935","https://colemanfurniture.com/accents/accent-seating.htm","HM6178WH White Stool","$89.00"
"1635224620-12385","https://colemanfurniture.com/accents/accent-seating.htm","Bandelier Light Natural And White Leather Accent Chair","$679.00"
"1635224620-12894","https://colemanfurniture.com/accents/accent-seating.htm","Log Off White Large Stool","$549.00"
"1635224620-13088","https://colemanfurniture.com/accents/accent-seating.htm","Tarly Beige And Natural Accent Chair","$339.00"
"1635224620-12655","https://colemanfurniture.com/accents/accent-seating.htm","Luna Black Leather Woven Accent Chair","$509.00"
"1635224620-12267","https://colemanfurniture.com/accents/accent-seating.htm","Magnolia Navy and Silver Chair","$499.00"
"1635224620-13095","https://colemanfurniture.com/accents/accent-seating.htm","Clyde Beige Linen Chair","$269.00"
"1635224620-13022","https://colemanfurniture.com/accents/accent-seating.htm","Dilan White And Light Brown Leather Safari Chair","$1219.00"
"1635224620-12953","https://colemanfurniture.com/accents/accent-seating.htm","Biggs Burl Wood And White Linen Stool","$1179.00"
"1635224620-12824","https://colemanfurniture.com/accents/accent-seating.htm","Acai Light Gray Bench","$759.00"
"1635224620-12234","https://colemanfurniture.com/accents/accent-seating.htm","Neilsville Whitewash And Black Storage Bench","$199.00"
"1635224620-12391","https://colemanfurniture.com/accents/accent-seating.htm","Cacia Grey Garden Stool","$155.00"
