web-scraper-order,web-scraper-start-url,nnn,ppp
"1635093069-1188","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Brookhaven Youth Vintage Linen 6 Drawer Dresser","$749.00"
"1635093069-1230","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Bella White Drawer Dresser","$1039.00"
"1635093069-1295","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Hadley Warm Oak August 6 Drawer Dresser","$1499.00"
"1635093069-1286","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Louis Philippe Reddish Brown Dresser","$803.00"
"1635093069-1334","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Colin Dark Oak Dresser","$1029.00"
"1635093069-1314","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Cottage Beach White 1 Door Dresser","$1229.00"
"1635093069-1181","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Maribel Dresser","$539.00"
"1635093069-1303","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Mayville Black Dresser","$783.00"
"1635093069-1170","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Caitbrook Gray Dresser","$709.00"
"1635093069-1359","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Caroline Metallic Lilac Dresser","$1203.00"
"1635093069-1244","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Hadley Rustic Brass Greta 6 Drawer Dresser","$1499.00"
"1635093069-1221","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Cottage Traditions White Double Dresser with Mirror","$1479.00"
"1635093069-1331","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Serendipity Alabaster Tall Dresser","$1260.00"
"1635093069-1200","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Cottage Traditions White Triple Dresser","$1449.00"
"1635093069-1318","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Glamour Youth Champagne Dresser","$855.00"
"1635093069-1250","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Beechnut Gray Dresser","$809.00"
"1635093069-1158","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Coralayne Silver 7 Drawer Dresser","$859.00"
"1635093069-1347","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Belle Rose Black Cherry 6 Drawer Dresser","$1154.00"
"1635093069-1190","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Hamilton/Franklin Cherry Triple 7 Drawer Dresser","$870.00"
"1635093069-1215","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Willow Distressed Pine Dresser with Mirror","$1019.00"
"1635093069-1162","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Lettner Light Gray Dresser","$739.00"
"1635093069-1343","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Olivia White Dresser","$1029.00"
"1635093069-1297","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Lake House Pebble White 7 Drawer Dresser","$759.00"
"1635093069-1227","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Bonanza Gray Double 6 Drawer Dresser","$910.00"
"1635093069-1160","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Hamilton/Franklin Cherry Triple 7 Drawer Dresser","$870.00"
"1635093069-1193","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Potter French Truffle 7 Drawer Dresser","$1159.00"
"1635093069-1228","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Jenna White Dresser With Mirror","$809.00"
"1635093069-1243","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Sonora Gray Dresser","$1138.00"
"1635093069-1377","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Myra Natural And Paperwhite 9 Drawer Dresser","$1276.00"
"1635093069-1248","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Dominique White Dresser","$948.00"
"1635093069-1195","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Fulton County Tawny Brown Dresser","$817.00"
"1635093069-1361","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Granite Falls Espresso Brown Dresser Mirror","$509.00"
"1635093069-1253","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Chatsworth Distressed Chalk Drawer Dresser","$945.00"
"1635093069-1266","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Madison Arched Dresser Mirror","$505.00"
"1635093069-1319","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Lorenzi Dark Brown Dresser","$743.00"
"1635093069-1182","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Kaslyn Bright White Dresser","$749.00"
"1635093069-1271","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Orion Grey Dresser","$809.00"
"1635093069-1356","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Bunkhouse Aged Barnwood 3 Drawer Single Dresser","$719.00"
"1635093069-1251","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Edina Cherry Dresser","$835.00"
"1635093069-1269","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Raku Gray and Ebony Dresser","$982.00"
"1635093069-1157","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Lettner Light Gray 7 Drawer Dresser","$825.00"
"1635093069-1202","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Willow Distressed Pine Drawer Dresser","$875.00"
"1635093069-1372","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Alli Walnut Dresser","$685.00"
"1635093069-1245","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Wellsummer White Dresser","$861.00"
"1635093069-1207","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Phoenix Deep Cappuccino Cappuccino Dresser","$1128.00"
"1635093069-1210","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Bonanza White 8 Drawer Triple Dresser","$970.00"
"1635093069-1288","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Mayville Brown Cherry Dresser","$783.00"
"1635093069-1333","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Louis Philippe Black Dresser","$751.00"
"1635093069-1256","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Louis Philippe Cappuccino Dresser","$751.00"
"1635093069-1239","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Hadley August Warm Oak And Black Brushed Oak 3 Drawer Dresser","$749.00"
"1635093069-1241","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Willow Distressed White Drawer Dresser","$875.00"
"1635093069-1234","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Ruff Hewn Brown Drawer Dresser","$1219.00"
"1635093069-1178","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Dreamur Champagne Dresser","$629.00"
"1635093069-1284","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Galen White Dresser","$809.00"
"1635093069-1376","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Glamour Champagne Dresser","$989.00"
"1635093069-1176","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Brinxton Charcoal Gray Dresser","$699.00"
"1635093069-1300","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Bonanza White Double 6 Drawer Dresser","$910.00"
"1635093069-1330","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Lorenzi Black Dresser","$743.00"
"1635093069-1336","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Edina Dary Gray Dresser","$835.00"
"1635093069-1172","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Willow Distressed Black Drawer Dresser","$875.00"
"1635093069-1285","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Bonanza Gray 8 Drawer Triple Dresser","$970.00"
"1635093069-1173","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Paxberry Whitewash Drawer Dresser","$609.00"
"1635093069-1278","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Wheaton Distressed Natural Drawer Dresser And Mirror","$985.00"
"1635093069-1277","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Vestavia Antique Gray And Dark Brown Dresser","$809.00"
"1635093069-1354","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Raku Walnut Dresser","$982.00"
"1635093069-1186","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Willowton Whitewash Dresser","$609.00"
"1635093069-1259","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Cottage Beach White 9 Drawer Dresser","$1199.00"
"1635093069-1258","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Cottage Beach White 10 Drawer Dresser","$1289.00"
"1635093069-1346","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Rowe Dark Cherry Dresser","$809.00"
"1635093069-1247","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Bonanza Merlot 8 Drawer Triple Dresser","$970.00"
"1635093069-1177","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Neilsville Whitewash Dresser","$369.00"
"1635093069-1257","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Selena White Dresser","$862.00"
"1635093069-1302","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Brenner Rustic Honey Dresser","$985.00"
"1635093069-1212","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Jenna White Dresser","$709.00"
"1635093069-1165","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Tamarack White Dresser","$1070.00"
"1635093069-1321","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Kids Charcoal And Brown Landscape Dresser Mirror","$559.00"
"1635093069-1374","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Lennart II Black Dresser","$1075.00"
"1635093069-1327","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Bartly Natural Pine Dresser","$566.00"
"1635093069-1189","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Conner Cappuccino Faux Marble Top Dresser","$852.00"
"1635093069-1312","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Ariston Silver Dresser","$1285.00"
"1635093069-1233","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Abbeville Brown Dresser","$867.00"
"1635093069-1342","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Madison Gray Dresser","$865.00"
"1635093069-1270","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Cottage Traditions White High Dresser with Mirror","$1959.00"
"1635093069-1223","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Louis Philippe Black II Dresser","$803.00"
"1635093069-1363","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Allura Black Dresser","$1059.00"
"1635093069-1358","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Flynn Acorn And White Dresser","$1199.00"
"1635093069-1369","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Eunice Espresso Dresser","$984.00"
"1635093069-1249","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Ariston Rose Gold Dresser","$1155.00"
"1635093069-1365","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Annie White Dresser","$725.00"
"1635093069-1194","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Cottage Traditions White Triple Dresser with Mirror","$1749.00"
"1635093069-1368","https://colemanfurniture.com/kids/kids-dressers-chests.htm","Xavier Gray Drawer Dresser","$709.00"
