web-scraper-order,web-scraper-start-url,nnn,ppp
"1635091680-386","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Highlands White Kids Desk Set","$912.00"
"1635091680-389","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Lake House White Writing Desk with Hutch & Chair","$862.00"
"1635091680-390","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Granite Falls Espresso Brown Drawer Home Office Set with Hutch","$1228.00"
"1635091680-381","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Riverwood Gray Drawer Home Office Set","$628.00"
"1635091680-383","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Highlands Driftwood Desk with Hutch And Chair","$883.00"
"1635091680-382","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Riverwood Gray Door Home Office Set with Hutch","$1238.00"
"1635091680-391","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Granite Falls Espresso Brown Drawer Home Office Set","$598.00"
"1635091680-378","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Bunkhouse Aged Barnwood Activity Home Office Set","$908.00"
"1635091680-384","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Highlands Espresso Desk with Chair","$724.00"
"1635091680-387","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Highlands Espresso Desk with Hutch And Chair","$874.00"
"1635091680-380","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Cottage Traditions White Youth Computer Desk Set","$1769.00"
"1635091680-379","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Carriage Court Youth Desk","$485.00"
"1635091680-385","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Casey Black 32"" Kids Table Set Of 5","$935.00"
"1635091680-377","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Lake House White Writing Desk with Hutch","$744.00"
"1635091680-388","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Highlands Espresso Desk","$840.00"
"1635091680-376","https://colemanfurniture.com/kids/kids-desks-hutches.htm","Highlands Driftwood Desk","$840.00"
