web-scraper-order,web-scraper-start-url,nnn,ppp
"1635226015-16239","https://colemanfurniture.com/accents/fireplaces.htm","Entertainment Accessories Fireplace Insert Glass/Stone","$269.00"
"1635226015-16254","https://colemanfurniture.com/accents/fireplaces.htm","Villa Valencia Wood Top Fireplace","$3119.00"
"1635226015-16248","https://colemanfurniture.com/accents/fireplaces.htm","MF98901-F1 Raiden Clear Square Mantle With Fireplace","$1420.00"
"1635226015-16251","https://colemanfurniture.com/accents/fireplaces.htm","Modern Crystal 47.5"" Mirrored Mantle With Wood Log Fireplace","$1280.00"
"1635226015-16252","https://colemanfurniture.com/accents/fireplaces.htm","Lorelei Silver Fireplace","$1489.00"
"1635226015-16240","https://colemanfurniture.com/accents/fireplaces.htm","Gavelston Lg TV Stand With Fireplace Insert","$1159.00"
"1635226015-16253","https://colemanfurniture.com/accents/fireplaces.htm","Windsor Court Fireplace With Electric Fireplace Insert","$3908.00"
"1635226015-16246","https://colemanfurniture.com/accents/fireplaces.htm","Modern Crystal White 47.5"" Mirrored Mantle With Wood Log Fireplace","$1280.00"
"1635226015-16244","https://colemanfurniture.com/accents/fireplaces.htm","Modern Crystal 47.5"" Mirrored Mantle With Fireplace","$1280.00"
"1635226015-16241","https://colemanfurniture.com/accents/fireplaces.htm","Eleanor Silver Fireplace","$1565.00"
"1635226015-16249","https://colemanfurniture.com/accents/fireplaces.htm","MF98901-F2 Raiden Clear Square Mantle With Fireplace","$1420.00"
"1635226015-16250","https://colemanfurniture.com/accents/fireplaces.htm","Ziva Silver Fireplace","$1725.00"
"1635226015-16238","https://colemanfurniture.com/accents/fireplaces.htm","Black Infrared Fireplace Insert","$269.00"
"1635226015-16242","https://colemanfurniture.com/accents/fireplaces.htm","Tuscano Melange Fireplace","$1589.00"
"1635226015-16247","https://colemanfurniture.com/accents/fireplaces.htm","Black Electric Infrared Fireplace Insert","$339.00"
"1635226015-16243","https://colemanfurniture.com/accents/fireplaces.htm","Modern Crystal White 47.5"" Mirrored Mantle With Fireplace","$1280.00"
"1635226015-16245","https://colemanfurniture.com/accents/fireplaces.htm","Gavelston Lg TV Stand With Glass/Stone Fireplace Insert","$1159.00"
