web-scraper-order,web-scraper-start-url,nnn,ppp
"1635217418-1111","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Montego Beige Outdoor Ottoman","$465.75"
"1635217418-1110","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Mopani Ash Gray Outdoor Ottoman","$125.00"
"1635217418-1103","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Woven Natural Gray Tropez Outdoor Ottoman","$1269.00"
"1635217418-1106","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Solano Weathered Grey Rope Delano Outdoor Ottoman","$379.00"
"1635217418-1105","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Mopani Dark Slate Gray Outdoor Ottoman","$119.00"
"1635217418-1112","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Mopani White Outdoor Ottoman","$119.00"
"1635217418-1100","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","DS-D474-600-1 Wicker Base Ottoman","$309.00"
"1635217418-1107","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Soft Driftwood Grey Outdoor Ottoman","$829.00"
"1635217418-1102","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Grasson Lane Brown And Blue Outdoor Ottoman With Cushion","$209.00"
"1635217418-1101","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Kapalua Natural Outdoor Ottoman","$439.00"
"1635217418-1108","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Solano Washed Brown Delano Outdoor Ottoman","$379.00"
"1635217418-1109","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","Mopani Natural Outdoor Ottoman","$119.00"
"1635217418-1104","https://colemanfurniture.com/outdoor/outdoor-ottomans.htm","DS-D472-600-1 Brown Transitional Weaved Ottoman","$239.00"
