web-scraper-order,web-scraper-start-url,nnn,ppp
"1635213387-419","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Stone Grey Remi Outdoor 90"" Sofa","$3699.00"
"1635213387-548","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","DS-D323-707-1 Gray Outdoor Sofa","$1189.00"
"1635213387-454","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Monterey 106"" Brown And Ash Outdoor Sofa","$3399.00"
"1635213387-431","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Soft Beige Outdoor Loveseat","$1089.00"
"1635213387-533","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Leroy 96"" Grey And Faye Ash Outdoor Sofa","$4199.00"
"1635213387-411","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Paradise Trail Medium Brown Outdoor Loveseat with Cushion","$769.00"
"1635213387-422","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Visola Gray Outdoor Loveseat","$969.00"
"1635213387-424","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Cypress Point Ocean Terrace Aged Iron Outdoor Long Sofa","$6649.00"
"1635213387-545","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Sienna Teak And Gray Fabric Outdoor Patio Sofa","$1875.00"
"1635213387-434","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Halsted Lakin Oat Rosen Outdoor 50"" Sofa","$1349.00"
"1635213387-412","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Clare View Beige Outdoor Loveseat with Cushion","$799.00"
"1635213387-428","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Portals Black Outdoor 2 Piece Sofa Set","$2169.00"
"1635213387-547","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","White Cedar Outdoor Swing","$705.00"
"1635213387-557","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Ipanema Dark Grey Olefin And Teak Wood Outdoor Sofa","$1439.00"
"1635213387-536","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Tilly 60"" Grey And Faye Sand Outdoor Sofa","$1949.00"
"1635213387-517","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Charcoal Remi Outdoor Chaise","$1699.00"
"1635213387-527","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Tilly 60"" Brown And Faye Navy Outdoor Sofa","$1949.00"
"1635213387-441","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Portals Light Matte Sand Outdoor Sofa","$1289.00"
"1635213387-459","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Monterey 74"" Brown And Charcoal Outdoor Sofa","$2399.00"
"1635213387-476","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Sonoma 60"" Grey And Faye Ash Outdoor Sofa","$2099.00"
"1635213387-555","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Ibiza Regency White Outdoor Sofa","$5039.00"
"1635213387-512","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Sonoma 60"" Grey And Faye Navy Outdoor Sofa","$2099.00"
"1635213387-539","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Monterey 106"" Gray And Charcoal Outdoor Sofa","$3399.00"
"1635213387-521","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Sherwood Bronze And Navy 93"" Outdoor Sofa","$3199.00"
"1635213387-519","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Sonoma 88"" Grey And Faye Navy Outdoor Sofa","$2899.00"
"1635213387-414","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","DS-D474-700-1 Wicker Wood Outdoor Capped Arm Loveseat","$939.00"
"1635213387-530","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Milan Regency White Fabric Outdoor 2 Seater Sofa","$3289.00"
"1635213387-552","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Eve Teal Olefin And Teak Wood Outdoor Sofa","$1235.00"
"1635213387-466","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Tilly 90"" Brown And Faye Navy Outdoor Sofa","$2699.00"
"1635213387-489","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Leroy 96"" Grey And Faye Navy Outdoor Sofa","$4199.00"
"1635213387-475","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Monterey 106"" Brown And Navy Outdoor Sofa","$3399.00"
"1635213387-482","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Solano Sherwood 63"" Grey And Faye Navy Outdoor Sofa","$2299.00"
"1635213387-486","https://colemanfurniture.com/outdoor/outdoor-sofas-loveseats.htm","Anisha White And Oak Outdoor Sofa","$1645.00"
