web-scraper-order,web-scraper-start-url,nnn,ppp
"1635239038-42948","https://colemanfurniture.com/office/bookcases-book-shelves.htm","800552 Weathered Grey Right Bookcase","$289.00"
"1635239038-42482","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Newport Loft Transitional Cherry Low Bookcase","$529.00"
"1635239038-42285","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Beckville Gold and Brown Bookcase","$549.00"
"1635239038-42401","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Hampton Pure White Shaker 48"" Bookcase","$339.00"
"1635239038-42529","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Isadore 24"" Gray Walnut Wood Floating Wall Shelf","$125.00"
"1635239038-42462","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Cappuccino 72"" Bookcase","$235.00"
"1635239038-42583","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Haiden Teddy Vintage Sienna Double Bookshelf","$1599.00"
"1635239038-42962","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Lancaster Dove Tail Grey Door Bookcase","$1475.00"
"1635239038-42303","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Durham Weathered White 3 Shelf Bookcase","$1279.00"
"1635239038-43165","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Paige Dark Charcoal And Medium Brown Bookcase","$2238.75"
"1635239038-42260","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Bertmond Light Brown and Black Bookcase","$129.00"
"1635239038-42878","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Granville Espresso 3 Piece Storage Shelf with 2 Large Baskets","$185.00"
"1635239038-42447","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Key West Washed Gray Small 2 Shelf Bookcase","$189.00"
"1635239038-43068","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Oxford Antique Vanilla 85"" Center Bookcase","$1544.88"
"1635239038-42575","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Key West Dark Gray Hickory 5 Shelf Tall Bookcase","$355.00"
"1635239038-42611","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Analiese Gray Driftwood and Black 60"" Bookcase","$515.00"
"1635239038-42750","https://colemanfurniture.com/office/bookcases-book-shelves.htm","3621 Dark Taupe And Black 62"" Corner Bookcase","$149.00"
"1635239038-42875","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Timothy Wainscoting Panel Large Shelving Cube","$205.00"
"1635239038-43074","https://colemanfurniture.com/office/bookcases-book-shelves.htm","7476 Espresso 3 Shelves 36"" Bookcase","$165.00"
"1635239038-42419","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Toulouse Aged Chateau White 2 Piece Bookcase with Ladder","$2699.00"
"1635239038-43034","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Danforth Brown Low Bookcase","$659.00"
"1635239038-42897","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Ad Modern Synergy Epoque 3 Drawer Bookcase","$2375.00"
"1635239038-42870","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Liam Gray 2 Tier Open Bookcase","$265.00"
"1635239038-43089","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Versatile Walnut Grey 86"" Closet Organizer","$1675.00"
"1635239038-42880","https://colemanfurniture.com/office/bookcases-book-shelves.htm","Pro Linea Walnut Grey 30"" Standard Bookcase","$365.00"
