web-scraper-order,web-scraper-start-url,name,price
"1634795928-12427","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Monte Carlo Rich Cocoa Media Chest","$1066.00"
"1634795928-12409","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Conley Cherry Media Chest","$989.00"
"1634795928-12419","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Abington Weathered Charcoal Media Chest","$1419.00"
"1634795928-12374","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Westlake Dark Mahogany Media Chest","$950.00"
"1634795928-12381","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Sheridan Burnished Cherry Media Chest","$1102.00"
"1634795928-12410","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Antler Natural Ash Media Chest","$1145.00"
"1634795928-12442","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Belgrade I Rustic Natural Tone Media Chest","$1239.00"
"1634795928-12418","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Arbor Place Media Chest","$815.00"
"1634795928-12446","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Old World Media Chest","$1895.00"
"1634795928-12429","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Meghan White Media Chest","$967.00"
"1634795928-12440","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Loraine Silver Media Chest","$1339.00"
"1634795928-12379","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Rustic Traditions Media Chest","$810.00"
"1634795928-12408","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Sydney Grey 4 Drawer TV Media Chest","$979.00"
"1634795928-12471","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Melrose Distressed Driftwood Media Chest","$705.00"
"1634795928-12448","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Rexburg Dark Gray Media Chest","$999.00"
"1634795928-12490","https://colemanfurniture.com/bedroom-furniture/media-chest.htm","Trent Antique Black Media Chest","$765.00"
