web-scraper-order,web-scraper-start-url,nnn,ppp
"1635217702-1321","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Ortega Natural UV Resistant Auto Tilt Crank Outdoor Umbrella","$339.00"
"1635217702-1351","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Iris Black and White Fashion Line Rectangular Outdoor Umbrella","$375.00"
"1635217702-1289","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Zimmerman Black and White UV Resistant Tilt Outdoor Umbrella With Flap","$335.00"
"1635217702-1316","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Hurst White Push Up Outdoor Umbrella","$315.00"
"1635217702-1374","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Venice Red And White Single Scallop Crank Outdoor Push Button Tilt Umbrella","$355.00"
"1635217702-1294","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Valance Navy and White Elegant UV Resistant Auto Tilt Outdoor Umbrella","$359.00"
"1635217702-1302","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Valance Beige and White Elegant UV Resistant Auto Tilt Outdoor Umbrella","$359.00"
"1635217702-1320","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Venice White And Black Rectangular Crank Outdoor Umbrella","$385.00"
"1635217702-1383","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Iris Navy and White Fashion Line Rectangular Outdoor Umbrella","$375.00"
"1635217702-1334","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Athens Red And White Inside Out Striped Crank Outdoor Auto Tilt Umbrella","$369.00"
"1635217702-1359","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Hurst Beige UV Resistant Easy Glide Market Outdoor Umbrella","$315.00"
"1635217702-1347","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Venice Yellow And White Single Scallop Crank Outdoor Push Button Tilt Umbrella","$355.00"
"1635217702-1343","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Zimmerman Red and White UV Resistant Tilt Outdoor Umbrella With Flap","$335.00"
"1635217702-1349","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Elsa Black and White Fashion Line Round Outdoor Umbrella","$399.00"
"1635217702-1394","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Zimmerman Yellow and White UV Resistant Tilt Outdoor Umbrella With Flap","$335.00"
"1635217702-1322","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Ortega Navy UV Resistant Auto Tilt Crank Outdoor Umbrella","$339.00"
"1635217702-1295","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Cannes White Wooden Outdoor Umbrella","$365.00"
"1635217702-1398","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Valance Elegant Navy and White Square Outdoor Umbrella","$355.00"
"1635217702-1384","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Iris Gray and White Fashion Line Rectangular Outdoor Umbrella","$375.00"
"1635217702-1354","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Ortega Beige UV Resistant Auto Tilt Crank Outdoor Umbrella","$339.00"
"1635217702-1348","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Maui Black and White Single Scallop Striped Crank Push Button Tilt Outdoor Umbrella","$359.00"
"1635217702-1340","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Athens Navy And White Rectangular Crank Outdoor Umbrella","$409.00"
"1635217702-1287","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Iris Black and White Fashion Line Double Top Outdoor Umbrella","$395.00"
"1635217702-1350","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Venice White And Black Round Crank Outdoor Umbrella","$399.00"
"1635217702-1311","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Hurst Navy Push Up Outdoor Umbrella","$315.00"
"1635217702-1352","https://colemanfurniture.com/outdoor/outdoor-umbrellas.htm","Vienna Black and White Rectangular Crank Outdoor Umbrella","$389.00"
