web-scraper-order,web-scraper-start-url,name,price
"1634801725-15424","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Ver-Tex White King Mattress Protector","$289.00"
"1634801725-15446","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Air-X White Cal. King Mattress Protector","$199.00"
"1634801725-15410","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Ver-Tex White Full XL Mattress Protector","$249.00"
"1634801725-15431","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Iprotect White Cal. King Mattress Protector","$89.00"
"1634801725-15419","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Germshield White Full Mattress Cover","$139.00"
"1634801725-15425","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White Twin Sofa Mattress Protector","$79.00"
"1634801725-15454","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Germshield White Twin Mattress Cover","$129.00"
"1634801725-15418","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Air-X White King Mattress Protector","$189.00"
"1634801725-15403","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Germshield White Cal. King Mattress Cover","$169.00"
"1634801725-15426","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Air-X White Split Cal. King Mattress Protector Set Of 2","$209.00"
"1634801725-15396","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Kids Basic White Full Mattress Protector","$69.00"
"1634801725-15448","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White King Mattress Protector","$149.00"
"1634801725-15428","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Iprotect White Twin XL Mattress Protector","$69.00"
"1634801725-15455","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Mattresskin White Full Mattress Encasement","$109.00"
"1634801725-15404","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White 75"" Twin Mattress Protector","$89.00"
"1634801725-15409","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Stretchwick White Twin Mattress Protector","$69.00"
"1634801725-15397","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Ver-Tex White Twin XL Mattress Protector","$229.00"
"1634801725-15432","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Stretchwick White Full XL Mattress Protector","$79.00"
"1634801725-15441","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Stretchwick White Twin XL Mattress Protector","$79.00"
"1634801725-15401","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Air-X White King Mattress Protector","$189.00"
"1634801725-15393","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Iprotect White Twin Sofa Mattress Protector","$49.00"
"1634801725-15442","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Mattresskin White Twin XL Mattress Encasement","$89.00"
"1634801725-15421","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White 75"" Twin Mattress Protector","$89.00"
"1634801725-15443","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Ver-Tex White Full Mattress Protector","$229.00"
"1634801725-15440","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White Cal. King Mattress Protector","$149.00"
"1634801725-15435","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Germshield White Split Cal. King Mattress Cover Set Of 2","$189.00"
"1634801725-15405","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Iprotect White Twin X-Wide Sofa Mattress Protector","$49.00"
"1634801725-15444","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Air-X White Twin XL Mattress Protector","$159.00"
"1634801725-15420","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Germshield White Cal. King Mattress Cover","$169.00"
"1634801725-15453","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Iprotect White Full XL Mattress Protector","$79.00"
"1634801725-15452","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Germshield White King Mattress Cover","$169.00"
"1634801725-15399","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Iprotect White Queen X-Wide Sofa Mattress Protector","$59.00"
"1634801725-15408","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White Twin XL Mattress Protector","$109.00"
"1634801725-15416","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Kids Basic White Twin Mattress Protector","$59.00"
"1634801725-15412","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Air-X White Split Cal. King Mattress Protector Set Of 2","$209.00"
"1634801725-15411","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White Twin Sofa Mattress Protector","$79.00"
"1634801725-15423","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Air-X White Split King Mattress Protector Set Of 2","$209.00"
"1634801725-15394","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Stretchwick White Full Mattress Protector","$79.00"
"1634801725-15402","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Germshield White Full Mattress Cover","$139.00"
"1634801725-15445","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Air-X White Full XL Mattress Protector","$159.00"
"1634801725-15398","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White Split King Mattress Protector Set Of 2","$159.00"
"1634801725-15391","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Iprotect White Queen Sofa Mattress Protector","$59.00"
"1634801725-15429","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Ver-Tex White Split King Mattress Protector Set Of 2","$329.00"
"1634801725-15439","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White 75"" Full Mattress Protector","$109.00"
"1634801725-15436","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Iprotect White King Mattress Protector","$89.00"
"1634801725-15449","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White Full XL Mattress Protector","$119.00"
"1634801725-15390","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Air-X White Queen Mattress Protector","$159.00"
"1634801725-15433","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Mattresskin White Cal. King Mattress Encasement","$139.00"
"1634801725-15422","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White Twin X-Wide Sofa Mattress Protector","$79.00"
"1634801725-15417","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Stretchwick White King Mattress Protector","$99.00"
"1634801725-15438","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Ver-Tex White Cal. King Mattress Protector","$289.00"
"1634801725-15414","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White Full Sofa Mattress Protector","$79.00"
"1634801725-15451","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Germshield White Twin XL Mattress Cover","$129.00"
"1634801725-15434","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Iprotect White Full Sofa Mattress Protector","$59.00"
"1634801725-15456","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Mattresskin White Twin Mattress Encasement","$89.00"
"1634801725-15447","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White Split Cal. King Mattress Protector Set Of 2","$159.00"
"1634801725-15450","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Stretchwick White Cal. King Mattress Protector","$99.00"
"1634801725-15407","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Air-X White Full Mattress Protector","$159.00"
"1634801725-15395","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Mattresskin White King Mattress Encasement","$139.00"
"1634801725-15400","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Dri-Tec White Queen X-Wide Sofa Mattress Protector","$89.00"
"1634801725-15415","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Germshield White Split King Mattress Cover Set Of 2","$189.00"
"1634801725-15437","https://colemanfurniture.com/bedroom-furniture/mattress-foam-mattress/covers-and-protectors.htm","Ver-Tex White Twin Mattress Protector","$219.00"
