web-scraper-order,web-scraper-start-url,brand,name,price
"1635594602-76","https://www.abesofmaine.com/Large_Appliances/Microwaves/Over_the_Range/","Electrolux","Electrolux IQ-Touch Series EI30BM60MS","$623.10"
"1635594602-77","https://www.abesofmaine.com/Large_Appliances/Microwaves/Over_the_Range/","GE","GE 1.7 cu. ft. Over-the-Range Microwave Oven White","$258.00"
