web-scraper-order,web-scraper-start-url,brand,name,price
"1635497158-505","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED77C1PUB C1PU 77"" Class HDR 4K UHD Smart OLED TV","$3,096.00"
"1635497158-501","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","Sony","Sony A8H 65"" Class HDR 4K UHD Smart OLED TV","$1,996.00"
"1635497158-493","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG NANO90 75"" Class HDR 4K UHD Smart NanoCell IPS LED TV","$1,449.00"
"1635497158-490","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG BXPUA 55"" Class HDR 4K UHD Smart OLED TV","$1,596.99"
"1635497158-492","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG SIGNATURE Sculpture ZXPUA 88"" Class HDR 8K UHD Smart OLED TV","$29,996.99"
"1635497158-489","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED77CXPUA 77"" Class HDR 4K UHD Smart OLED TV","$2,796.00"
"1635497158-481","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED65B9PUA 65"" Class HDR 4K UHD Smart OLED TV","$1,649.00"
"1635497158-485","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","KIT-COMBO-BUNDLE","LG OLED65C9PUA C9 65"" Class HDR UHD Smart OLED TV MOUNT BUNDLE","$2,179.00"
"1635497158-498","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED55GXPUA 55"" Class HDR 4K UHD Smart OLED TV","$2,196.00"
"1635497158-486","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED55CXPUA Alexa Built-in CX Series 55"" 4K Ultra HD Smart OLED TV (2020)","$1,849.00"
"1635497158-504","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED65C1PUB C1PU 65"" Class HDR 4K UHD Smart OLED TV","$1,979.00"
"1635497154-474","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=2","KIT-COMBO-BUNDLE","LG OLED77C9PUB 77"" Class HDR 4K UHD C9PUB OLED TV MOUNT BUNDLE","$4,299.99"
"1635497158-503","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED55C1PUB C1PU 55"" Class HDR 4K UHD Smart OLED TV","$1,596.00"
"1635497158-499","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG GXPUA 77"" Class HDR 4K UHD Smart OLED TV","$3,796.00"
"1635497158-482","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","Sony","Sony XBR-55A9G 55 Inch TV: MASTER Series BRAVIA OLED 4K Ultra HD 2019 Model","$1,999.00"
"1635497158-487","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED65CXPUA Alexa Built-in CX Series 65"" 4K Ultra HD Smart OLED TV (2020)","$1,996.00"
"1635497158-497","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG UN8570PUC 82"" Class HDR 4K UHD Smart LED TV","$1,645.00"
"1635497158-480","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED55C9PUA C9PUA 55"" Class HDR 4K UHD Smart OLED TV (2019 Model)","$1,379.00"
"1635497158-502","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","Sony","Sony BRAVIA XR Series A80J 77"" Class HDR 4K UHD Smart OLED TV","$2,798.00"
"1635497158-495","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG NANO90 65"" Class HDR 4K UHD Smart NanoCell IPS LED TV","$1,146.00"
"1635497154-475","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=2","Sony","Sony XBR-65Z9F Master Series 65""-Class HDR UHD Smart LED TV","$1,798.00"
"1635497158-491","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG BXPUA 65"" Class HDR 4K UHD Smart OLED TV","$2,296.99"
"1635497158-507","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","Sony","Sony BRAVIA XR Series A80J 65"" Class HDR 4K UHD Smart OLED TV","$2,048.00"
"1635497154-477","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=2","KIT-COMBO-BUNDLE","LG OLED55C9PUA C9PUA 55"" Class HDR 4K UHD Smart OLED TV MOUNT BUNDLE","$1,479.99"
"1635497158-494","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG UN8570PUC 75"" Class HDR 4K UHD Smart IPS LED TV","$1,226.00"
"1635497158-488","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED65GXPUA 65"" Class HDR 4K UHD Smart OLED TV","$2,449.00"
"1635497158-484","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED55B9PUA B9 Series 55"" 4K Ultra HD Smart OLED TV (2019)","$1,189.00"
"1635497158-506","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED83C1PUA C1PU 83"" Class HDR 4K UHD Smart OLED TV","$5,496.00"
"1635497158-479","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","Sony","Sony XBR-65A9G 65 Inch TV: MASTER Series BRAVIA OLED 4K HDR 2019 Model","$2,249.00"
"1635497158-496","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG NANO90 86"" Class HDR 4K UHD Smart NanoCell IPS LED TV","$2,496.00"
"1635497158-500","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","Sony","Sony A8H 55"" Class HDR 4K UHD Smart OLED TV","$1,849.00"
"1635497154-476","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=2","Sony","Sony XBR-75Z9F Master Series 75""-Class HDR UHD Smart LED TV","$4,096.00"
"1635497158-478","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","LG","LG OLED65C9PUA 65"" C9 4K HDR Smart OLED TV w/ AI ThinQ (2019 Model)","$2,189.00"
"1635497158-483","https://www.abesofmaine.com/Store/TV_s_Entertaiment/Flat_Panel_Televisions/OLED/?Page=1","Sony","Sony XBR77A9G MASTER A9G 77"" Class HDR 4K UHD Smart OLED TV 2019 Model","$3,199.00"
