web-scraper-order,web-scraper-start-url,brand,name,price
"1635422010-2335","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","Sony","Sony Professional XQD G Series 32GB  Memory Card (QDG32E/J)","$149.99"
"1635422010-2333","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","TRANSCEND","Transcend 32GB CompactFlash Memory Card 800x (TS32GCF800)","$149.00"
"1635422010-2348","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","TRANSCEND","32GB 133X High Speed Compact Flash Card","$39.00"
"1635422010-2332","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","Sandisk Ultra 64GB SDSDL-064G-G35","$149.00"
"1635422010-2329","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","Sandisk Ultra 16GB SDSDL-016G-G35","$49.00"
"1635422010-2336","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","KINGSTON","Kingston Canvas Select 16GB SDHC Class 10 SD Memory Card UHS-I 80MB/s R Flash Memory Card (SDS/16GB)","$29.99"
"1635422010-2345","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","MEMCORE","32GB Ultra High Speed Premium SDHC Memory Card - Class 10","$79.00"
"1635422010-2343","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","POWERPHOTO","Ultra high speed premium SDXC class 10 64GB memory card","$149.99"
"1635422010-2339","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","Nikura","NI-SD2GB 2GB Ultra High Speed SD Card","$9.95"
"1635422010-2328","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","POWERPHOTO","Ultra high speed premium SDXC class 10 16GB memory card","$59.95"
"1635422010-2340","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","64GB Class 10, Ultra SDXC UHS-I Memory Card, 30 MB/s Read Speed","$49.99"
"1635422010-2349","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","NIKON","Nikon XQD Memory Card 64GB MC-XQ64G","$199.00"
"1635422010-2327","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","32GB Class 10, Ultra SDHC UHS-I Memory Card, 30 MB/s Read Speed","$89.99"
"1635422010-2337","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","LEXAR","Lexar Professional 1066x 32GB VPG-65 CompactFlash card (LCF32GCRBNA1066)","$149.00"
"1635422010-2341","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","Nikura","Micro SD","$29.99"
"1635422010-2342","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","16GB Class 10, Extreme Secure Digital High Capacity (SDHC) Memory Card","$29.99"
"1635422010-2344","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","128GB Class 10, Ultra SDXC UHS-I Memory Card, 30 MB/s Read Speed","$119.00"
"1635422010-2347","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","16GB Class 10, Ultra SDHC UHS-I Memory Card, 30 MB/s Read Speed","$19.99"
"1635422010-2346","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","16GB Ultra Compact Flash Memory Card for DSLR & HD Camcorder","$69.99"
"1635422010-2330","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","Sandisk Ultra 32GB SDSDL-32G-G35","$99.00"
"1635422010-2325","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","Sony","Sony Professional XQD G-Series 120GB Memory Card (QD-G120F)","$299.00"
"1635422010-2324","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","ZOOM SPEED","ZoomSpeed 128GB Ultra 4K High Speed Premium SDHC/XC Memory Card 120MB/S- Class 10","$399.00"
"1635422010-2326","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","X-TREME","Xtreme Ultra high speed premium SDXC class 10 64GB memory card","$149.99"
"1635422010-2334","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","Sony","Sony 32gb microSDHC Memory Card (SR32UY2A/TQ)","$39.00"
"1635422010-2351","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","SanDisk 64GB Extreme PRO CFexpress Card Type B - SDCFE-064G-GN4NN","$199.00"
"1635422010-2338","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","LEXAR","Lexar Professional 1066x 64GB VPG-65 CompactFlash card (Up to 160MB/s Read) LCF64GCRBNA1066","$199.00"
"1635422010-2350","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","LEXAR","Lexar Professional 1066 x 256GB VPG-65 CompactFlash card (Up to 160MB/s Read) LCF256CRBNA1066","$249.00"
"1635422010-2331","https://www.abesofmaine.com/Store/Photography/Camera_Acessories/Memory_Cards/","SanDisk","Sandisk Ultra 64GB SDSDQL-064G-G35 Micro","$129.00"
