web-scraper-order,web-scraper-start-url,brand,name,price
"1635404841-2232","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=1","KIT-COMBO-BUNDLE","Nikon D5500 DX-18-55mm f/3.5-5.6G VR II With 55-200mm Lens Bundle","$996.00"
"1635404838-2211","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=2","Sony","Sony Cyber-Shot DSC-RX100 III Digital Camera (DSCRX100M3/B) + 128GB AOM Pro Kit Combo Bundle - International Version (1 Year AOM Warranty)","$999.00"
"1635404833-2153","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=4","Sony","Sony Alpha a6400 Mirrorless: Digital Camera (Body Only ILCE-6400/B) + Sony NP-FW50 Battery, Spare FW50 Battery, 128GB SDXC 1200x Card, Card Reader, Case, AC Adapter Bundle Kit - International Version","$898.00"
"1635404835-2165","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=3","Panasonic","Panasonic Lumix DC-S1R Mirrorless Digital Camera (Body Only, DC-S1RBODY) + ZoomSpeed 128GB High Speed SDXC Memory Card + AOM Pro Bundle","$3,697.00"
"1635404838-2201","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=2","KIT-COMBO-BUNDLE","Panasonic Lumix DMC-GH4 4K Mirrorless Bundle Deluxe","$1,496.00"
"1635404835-2159","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=3","Panasonic","Panasonic Lumix DC-LX100 II Digital Camera (Black) (DC-LX100M2) + 128GB 4K AOM Pro Kit","$949.00"
"1635404841-2223","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=1","Sony","Sony Alpha a7R IV Mirrorless Digital Camera (Body Only) (ILCE7RM4/B) + AOM Pro Starter Bundle Kit","$3,396.00"
"1635404835-2174","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=3","NIKON","Nikon COOLPIX W300 Digital Camera (Orange, 26524) + ZoomSpeed 128GB High Speed SDXC Memory Card + AOM Pro Bundle - International Version","$386.00"
"1635404838-2198","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=2","Canon","Canon EOS Rebel T6 DSLR: AutoFocus Camera + Image Stabilized 18-55mm Lens + AOM 32GB Starter Bundle - Includes Gadget Bag, UV Filter, Starter Kit","$369.00"
"1635404838-2189","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=2","KIT-COMBO-BUNDLE","Canon G9 X 20.2 MP Compact Digital Camera - 1080p - Black +MORE","$496.00"
"1635404841-2244","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=1","KIT-COMBO-BUNDLE","Sony Alpha a7S II With FE 28-70mm f/3.5-5.6 OSS Lens Glass Pro Bundle","$2,196.00"
"1635404835-2163","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=3","LOGITECH","Logitech C922 Pro Stream Webcam 1080P Camera for HD Video Streaming & Recording 720P at 60Fps (960-001087) + AOM Starter Bundle","$119.99"
"1635404838-2209","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=2","KIT-COMBO-BUNDLE","Nikon D7100 DSLR Format Digital SLR Camera Bundle","$996.00"
"1635404841-2235","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=1","KIT-COMBO-BUNDLE","Nikon D5500 Digital SLR Camera Bundle","$849.00"
"1635404838-2194","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=2","Sony","Sony Cyber-Shot DSC-RX100 VA DSC-RX100 V(A) Digital Camera + Sony NP-BX1/M8 Battery Spare NP-BX1 Battery, 64gb SDXC 1200x Card, Reader, Case, AC Adapter Bundle Kit","$849.00"
"1635404833-2154","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=4","Canon","Canon EOS 2000D / Rebel T7 DSLR Camera w/ 18-55mm F/3.5-5.6 Lens + 128GB Memory,Case, Tripod and More - AOM Pro Bundle Kit (22 PCS) - International Version","$599.00"
"1635404838-2191","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=2","KIT-COMBO-BUNDLE","Canon PowerShot SX610 HS 20.2 MP Black  + MORE","$289.00"
"1635404838-2202","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=2","Canon","Canon EOS 1D X Mark II 20.2 MP SLR + Canon EF 24-70mm f/2.8L II USM Lens Bundle","$5,596.00"
"1635404841-2230","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=1","Canon","Canon EF-S 24mm f/2.8 STM: (9522B002) Lens + AOM Pro Starter Kit Bundle - International Version (1 Year AOM Warranty)","$149.00"
"1635404838-2197","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=2","Canon","Canon PowerShot G7 X Mark II Digital Camera + 64GB 4K 1200X SDXC","$599.00"
"1635404841-2228","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=1","Canon","Canon EOS 70D Camera: with EF-S 18-55mm f/3.5-5.6 is STM Lens","$895.00"
"1635404841-2241","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=1","KIT-COMBO-BUNDLE","Canon EOS 80D DSLR Body W/ 18-55mm IS STM 75-300mm III 64GB","$969.00"
"1635404835-2155","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=3","Panasonic","Panasonic Lumix DC-FZ1000 II Digital Camera: (Black) (DC-FZ1000M2) + 128GB AOM 4K Pro Kit: International Version (1 Year AOM Warranty)","$999.00"
"1635404841-2234","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=1","KIT-COMBO-BUNDLE","Nikon D7200 Digital SLR Camera Body Bundle","$1,049.00"
"1635404835-2180","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=3","FUJIFILM","FUJIFILM Mini 11 Instant Film Camera (Sky Blue, 16654762) + Film Value Pack (40 Sheets) + AOM Starter Bundle","$99.00"
"1635404838-2203","https://www.abesofmaine.com/Store/Photography/Camera_Deluxe_Bundle/?Page=2","KIT-COMBO-BUNDLE","Canon EOS Rebel T6S EF-S 18-55mm f/3.5-5.6 IS STM Bundle","$1,039.00"
