web-scraper-order,web-scraper-start-url,brand,name,price
"1635492617-416","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG Electronics OLED65E8PUA 65-Inch 4K Ultra HD Smart OLED TV","$2,196.00"
"1635492617-408","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG Electronics OLED65C8PUA 65-Inch 4K Ultra HD Smart OLED TV","$1,696.00"
"1635492617-420","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","Sony","XBR-55X800B 55in Class 4K Smart LED TV","$989.00"
"1635492617-419","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG 75SM8670PUA 75"" Class HDR 4K UHD Smart NanoCell IPS LED TV","$1,496.00"
"1635492617-417","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","Sony","Sony BRAVIA XR MASTER Series A90J 65"" Class HDR 4K UHD Smart OLED TV","$3,096.00"
"1635492617-415","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","Sony","Sony A9F XBR-55A9F Master Series 55""-Class HDR UHD Smart OLED TV","$2,696.00"
"1635492617-405","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG OLED55E9PUA 55"" E9 4K HDR OLED Glass Smart TV w/ AI ThinQ (2019 Model)","$1,596.00"
"1635492617-402","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG OLED65E9PUA 65"" E9 4K HDR OLED Glass TV w/ AI ThinQ (2019 Model)","$2,396.00"
"1635492617-410","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG Electronics OLED55E8PUA 55-Inch 4K Ultra HD Smart OLED TV","$1,296.00"
"1635492617-403","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG 86SM9070PUA Alexa Built-in Nano 9 Series 86"" 4K Ultra HD Smart LED NanoCell TV (2019)","$1,996.00"
"1635492617-407","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","Sony","Sony XBR77A1E 77-Inch 4K Ultra HD Smart BRAVIA OLED TV","$3,796.00"
"1635492617-409","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG Electronics OLED55C8PUA 55-Inch 4K Ultra HD Smart OLED TV","$1,299.00"
"1635492617-401","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG OLED77C9PUB 77"" C9 4K HDR Smart OLED TV w/ AI ThinQ (2019 Model)","$3,296.00"
"1635492617-414","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","Sony","Sony A9F Master XBR-65A9F Series 65""-Class HDR UHD Smart OLED TV","$3,696.00"
"1635492617-404","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG 75SM9070PUA 75"" Class HDR 4K UHD Smart NanoCell IPS LED TV","$1,995.00"
"1635492617-421","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","42"" CLASS (41.9"" DIAGONAL) 1080P SMART LED TV","$449.00"
"1635492617-413","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG SIGNATURE G7P-Series 77""-Class HDR UHD Smart OLED TV","$5,899.00"
"1635492617-411","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG C8PUA Series OLED77C8PUA - 77"" OLED Smart TV - 4K UltraHD","$3,596.00"
"1635492617-418","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","Sony","Sony BRAVIA XR MASTER Series A90J 55"" Class HDR 4K UHD Smart OLED TV","$2,396.00"
"1635492617-412","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","Sony","Sony XBR55A8F 55-Inch 4K Ultra HD Smart BRAVIA OLED TV","$1,849.00"
"1635492617-406","https://www.abesofmaine.com/Store/TV_s_Entertainment/LED_OLED_Televisions/","LG","LG 65SM9000PUA 65"" Class HDR 4K UHD Smart NanoCell IPS LED TV","$1,089.00"
