web-scraper-order,web-scraper-start-url,brand,name,price
"1635559996-61","https://www.abesofmaine.com/Large_Appliances/Barbecues_and_Grills/Accessories/","WEBER","Premium Cover","$26.35"
"1635559996-62","https://www.abesofmaine.com/Large_Appliances/Barbecues_and_Grills/Accessories/","KITCHENAID","Smoker Box For Use with Any Built-In or Freestanding Grill 304 Stainless Steel Construction","$113.00"
