web-scraper-order,web-scraper-start-url,brand,name,price
"1635562609-65","https://www.abesofmaine.com/Store/Large_Appliances/Air_Conditioners/","FRIGIDAIRE","Frigidaire FFRE0833Q1 Energy Star 8,000 BTU 115V Window-Mounted Mini-Compact ...","$399.00"
