web-scraper-order,web-scraper-start-url,cat,cat-href,name
"1632655836-2434","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear Safety Vest, Standard, Type-R Class 3, Large/X-Large, Orange, 8..."
"1632655836-2385","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear Safety Vest, Breakaway Sash, Type-O Class 1, X-Large/XX-Large, ...0.0 out of 5 stars."
"1632655920-2586","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Solid Vinyl Safety Tape, 3"" Core, 4"" x 36 Yd., Purple, Case Of 12"
"1632655920-2671","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Tape Logic® Heavy-Duty Antislip Tape, 3"" Core, 2"" x 60', White"
"1632655920-2735","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Solid Vinyl Safety Tape, 3"" Core, 1"" x 36 Yd., Black, Case Of 3"
"1632655836-2383","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear Mesh Hi-Vis Safety Vest, Large, Lime0.0 out of 5 stars."
"1632655920-2563","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Great Neck Yellow Caution Tape - 1000 ft Yellow Tape"
"1632655920-2674","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Solid Vinyl Safety Tape, 3"" Core, 3"" x 36 Yd., Red, Case Of 3"
"1632655920-2675","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Tape Logic® Antislip Tape, 3"" Core, 12"" x 60', Black"
"1632655836-2408","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear® Safety Vest, Economy Surveyor's 8249Z, Type R Class 2, 4X/5X, ..."
"1632655836-2424","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear® Breakaway Mesh Hi-Vis Type-R Class 2 Safety Vest, 3X, Orange"
"1632655920-2629","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Empire Economy Caution Barricade Tape, 3"" x 1000 ft, Yellow/Black"
"1632655920-2733","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Tape Logic® Antislip Tape, 3"" Core, 4"" x 60', Black"
"1632655920-2651","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","3M™ 220 Safety-Walk Tape, 3"" Core, 1"" x 60', Clear, Case Of 4"
"1632655935-2761","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Cones","https://www.officedepot.com/a/browse/safety-cones/N=5+654581/","Impact Products Safety Cones, 18""H, Orange0.0 out of 5 stars."
"1632655920-2731","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Solid Vinyl Safety Tape, 3"" Core, 4"" x 36 Yd., Yellow, Case Of 3"
"1632655920-2725","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Solid Vinyl Safety Tape, 3"" Core, 1"" x 36 Yd., Purple, Case Of 3"
"1632655935-2766","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Cones","https://www.officedepot.com/a/browse/safety-cones/N=5+654581/","Impact Products 18"" Safety Cone - 6 / Carton - 15.9"" Width x 18"" Height - Cone S...0.0 out of 5 stars."
"1632655920-2655","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Striped Vinyl Tape, 3"" Core, 1"" x 36 Yd., Red/White, Case Of 3"
"1632655920-2622","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Tape Logic® Heavy-Duty Antislip Tape, 3"" Core, 4"" x 60', White"
"1632655935-2768","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Cones","https://www.officedepot.com/a/browse/safety-cones/N=5+654581/","Champion Sports Safety Cone, 15"", Fluorescent Orange4.0 out of 5 stars. 1 review"
"1632655920-2721","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","3M™ 766 Striped Vinyl Tape, 3"" Core, 3"" x 36 Yd., Black/Yellow, Case Of 2"
"1632655920-2595","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Solid Vinyl Safety Tape, 3"" Core, 1"" x 36 Yd., Green, Case Of 3"
"1632655920-2570","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Champion Sports Vinyl Floor Tape, 1"" x 36 Yd., Yellow"
"1632655920-2716","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","3M™ Personal Safety Division Safety-Walk™ 600 Series Slip-Resistant General-Purp..."
"1632655836-2410","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear Flame-Resistant Hi-Vis Safety Vest, Class 2, Large/Extra-Large,..."
"1632655920-2676","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Striped Vinyl Tape, 3"" Core, 2"" x 36 Yd., Black/Yellow, Case Of 3"
"1632655920-2726","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Striped Vinyl Tape, 3"" Core, 4"" x 36 Yd., Black/White, Case Of 3"
"1632655920-2691","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","3M™ 610 Safety-Walk Tape, 3"" Core, 6"" x 60', Black"
"1632655920-2654","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","3M® 5700 Striped Vinyl Tape, 2"" x 36 Yd., Black/White, Case Of 2"
"1632655836-2431","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear® Safety Vest, Economy Surveyor's 8249Z, Type R Class 2, 2X/3X, ..."
"1632655920-2666","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Tape Logic® Heavy-Duty Antislip Tape, 3"" Core, 2"" x 60', Clear"
"1632655935-2771","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Cones","https://www.officedepot.com/a/browse/safety-cones/N=5+654581/","Impact Products 31"" Pop Up Safety Cone - 24 / Carton - 18"" Width x 31"" Height - ...0.0 out of 5 stars."
"1632655836-2379","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear Safety Vest, Hi-Gloss Non-Certified, Orange, 8040HL0.0 out of 5 stars."
"1632655920-2613","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","3M Safety Walk Reflective Tread - 2 ft Length x 6"" Width - 1 EachRoll - Black"
"1632655920-2628","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","3M™ 5702 Striped Vinyl Tape, 1.5"" Core, 3"" x 36 Yd., Black/Yellow, Case Of 12"
"1632655920-2598","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Tape Logic® Antislip Tape, 3"" Core, 1"" x 60', Black"
"1632655935-2753","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Cones","https://www.officedepot.com/a/browse/safety-cones/N=5+654581/","Impact Products Safety Cones, 28""H, Orange5.0 out of 5 stars. 1 review"
"1632655836-2422","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear® Safety Vest, Surveyor's 8250Z, Type R Class 2, Small/Medium, O..."
"1632655920-2600","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Striped Vinyl Tape, 3"" Core, 2"" x 36 Yd., Black/White, Case Of 3"
"1632655920-2646","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Tape Logic® 60-Grit Anti-Slip Tread Strips, 6"" x 24"", Black/Yellow, Pack Of 50"
"1632655920-2601","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Solid Vinyl Safety Tape, 3"" Core, 4"" x 36 Yd., Yellow, Case Of 12"
"1632655920-2581","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Solid Vinyl Safety Tape, 3"" Core, 1"" x 36 Yd., Green, Case Of 48"
"1632655920-2713","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","BOX Packaging Solid Vinyl Safety Tape, 3"" Core, 3"" x 36 Yd., Orange, Case Of 3"
"1632655920-2619","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Tape Logic® Heavy-Duty Antislip Tape, 3"" Core, 2"" x 60', Yellow"
"1632655836-2392","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne Chill-Its Evaporative Cooling Vest, Premium, X-Large, Lime, 66854.5 out of 5 stars. 4 reviews"
"1632655920-2707","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Tape Logic® Security Tape, If Seal Has Been?, 2"" x 110 Yd., Blue/White, Case Of ..."
"1632655920-2746","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","3M™ 710 Safety-Walk Tape, 3"" Core, 4"" x 30', Black"
"1632655920-2597","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Barrier Tape, 3 in x 1,000 ft, Caution"
"1632655836-2388","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear® Safety Vest, Hi-Gloss Surveyor's 8250ZHG, Type R Class 2, Larg...0.0 out of 5 stars."
"1632655920-2738","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Mighty Line™ Deluxe Safety Tape, 4"" x 100', Blue"
"1632655920-2571","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","Champion Sports Vinyl Floor Tape, 1"" x 36 Yd., Orange"
"1632655836-2438","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear® Flame-Resistant Hi-Vis Safety Vest, Type R, Class 2, 2X/3X, Li..."
"1632655836-2393","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne Chill-Its® Phase Change Cooling Vest, Premium Flame-Resistant, Large/X-...0.0 out of 5 stars."
"1632655920-2710","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Tape","https://www.officedepot.com/a/browse/safety-tape/N=5+654584/","3M Safety Walk Tread - 15 ft Length x 4"" Width - 1 EachRoll - Black"
"1632655935-2752","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Cones","https://www.officedepot.com/a/browse/safety-cones/N=5+654581/","Honeywell Orange Traffic Cone - 1 Each - 11"" Width x 18"" Height - Cone Shape - F...4.0 out of 5 stars. 1 review"
"1632655836-2407","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear® Safety Vest, 2-Tone Hi-Vis Surveyor 8346Z, Class 3, 4X/5X, Ora..."
"1632655836-2414","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","Ergodyne GloWear® Surveyor's Mesh Hi-Vis Class 2 Safety Vest, X-Small, Lime"
"1632655836-2387","https://www.officedepot.com/a/browse/traffic-safety/N=5+654580/","Safety Vests","https://www.officedepot.com/a/browse/safety-vests/N=5+654585/","MCR Safety Polyester Mesh Safety Vest, 18"" x 47"", One Size, Black/Orange0.0 out of 5 stars."
