web-scraper-order,web-scraper-start-url,cat,cat-href,name
"1632657366-3287","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Can Parts & Accessories","https://www.officedepot.com/a/browse/safety-can-parts-and-accessories/N=5+654571/","Eagle Type I Safety Can For Flammables, 2 Gallon, Red0.0 out of 5 stars."
"1632657315-3241","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Storage Cabinets","https://www.officedepot.com/a/browse/safety-storage-cabinets/N=5+654573/","Safety Cabinets for Combustibles, Manual-Closing Cabinet, 40 Gallon, Red0.0 out of 5 stars."
"1632657315-3253","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Storage Cabinets","https://www.officedepot.com/a/browse/safety-storage-cabinets/N=5+654573/","Justrite SpillSlope Steel Shelf, Fits 30-/40-/45-Gallon Safety Cabinets0.0 out of 5 stars."
"1632657315-3250","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Storage Cabinets","https://www.officedepot.com/a/browse/safety-storage-cabinets/N=5+654573/","Sure-Grip EX Slimline Flammable Safety Cabinet, 22 Gallon0.0 out of 5 stars."
"1632657315-3243","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Storage Cabinets","https://www.officedepot.com/a/browse/safety-storage-cabinets/N=5+654573/","Yellow Piggyback Safety Cabinets, Manual-Closing Cabinet, 17 Gallon0.0 out of 5 stars."
"1632657315-3249","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Storage Cabinets","https://www.officedepot.com/a/browse/safety-storage-cabinets/N=5+654573/","Vertical Drum Safety Cabinets, Manual-Closing, (2) 55 Gallon Drum, w/Rollers0.0 out of 5 stars."
"1632657315-3251","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Storage Cabinets","https://www.officedepot.com/a/browse/safety-storage-cabinets/N=5+654573/","Yellow Countertop & Compact Cabinets, Self-Closing Cabinet, 12 Gallon0.0 out of 5 stars."
"1632657315-3239","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Storage Cabinets","https://www.officedepot.com/a/browse/safety-storage-cabinets/N=5+654573/","Yellow Countertop & Compact Cabinets, Manual-Closing Cabinet, 15 Gallon0.0 out of 5 stars."
"1632657315-3247","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Storage Cabinets","https://www.officedepot.com/a/browse/safety-storage-cabinets/N=5+654573/","Yellow Undercounter Cabinets, Manual-Closing Cabinet, 22 Gallon0.0 out of 5 stars."
"1632657315-3252","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Storage Cabinets","https://www.officedepot.com/a/browse/safety-storage-cabinets/N=5+654573/","Vertical Drum Safety Cabinets, Manual-Closing, (2) 55 Gallon Drum, w/Support0.0 out of 5 stars."
"1632657366-3288","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Can Parts & Accessories","https://www.officedepot.com/a/browse/safety-can-parts-and-accessories/N=5+654571/","Type II AccuFlow Safety Cans, Flammables, 2.5 gal, Red, Flame Arrestor, 1 Hose0.0 out of 5 stars."
"1632657366-3286","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Can Parts & Accessories","https://www.officedepot.com/a/browse/safety-can-parts-and-accessories/N=5+654571/","Eagle Type I Safety Can For Flammables, 5 Gallon, Yellow0.0 out of 5 stars."
"1632657315-3242","https://www.officedepot.com/a/browse/safety-storage/N=5+654570/","Safety Storage Cabinets","https://www.officedepot.com/a/browse/safety-storage-cabinets/N=5+654573/","Justrite SpillSlope Steel Shelf, Fits 90-Gallon Safety Cabinets0.0 out of 5 stars."
