product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-21140-51478159933-genuine-bmw-part/,"Genuine BMW Front Door Sill Cover - Left - E39 525i 528i 530i 540i
...",21140,51478159933,$48.40,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine BMW Front Left Entrance Cover - Schwarz    E39 M5,E39"
https://www.turnermotorsport.com/p-21141-51478159934-genuine-bmw-part/,"Genuine BMW Front Door Sill Cover - Right - E39 525i 528i 530i 540i
...",21141,51478159934,$46.79,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine BMW Front Right Entrance Cover - Schwarz    E39 M5,E39"
https://www.turnermotorsport.com/p-21142-51478168039-genuine-bmw-part/,Genuine BMW Rear Door Sill Cover - Left - E39 525i 528i 530i 540i M5...,21142,51478168039,$63.96,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine BMW Rear Left Entrance Cover - Schwarz    E39 M5,E39"
https://www.turnermotorsport.com/p-24123-51478168040-genuine-bmw-part/,Genuine BMW Rear Door Sill Cover - Right - E39 525i 528i 530i 540i M...,24123,51478168040,$69.21,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine BMW Rear Right Entrance Cover - Schwarz    E39 M5,E39"
https://www.turnermotorsport.com/p-111664-51477126465-genuine-bmw-part/,Genuine BMW Front Entrance Strip - E90 E91,111664,51477126465,$34.26,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine BMW Entrance Strip, Front - Schwarz    E90"
https://www.turnermotorsport.com/p-110487-e36-m3-ltw-motorsport-international-door-sill-strips-pair/,"E36 M3 LTW Motorsport International Door Sill Strips (Pair)
       ...",110487,51472268574X2,$374.10,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"These are one of the many special parts fitted to the E36 M3 Lightweight (LTW) and GT International models. They replace the existing blank or ""M3"" sill strips and feature a special BMW Motorsport ""hurricane"" carbon weave that matches the other LTW interior parts and hurricane cloth interior but look spectacular on their own too. These also have the iconic BMW Motorsport flag logo and ""BMW Motorsport International"" lettering. It would be a good idea to get a few of the plastic retaining clips because they tend to break when removed (see additional items below).   These are in short supply so pick them up soon before they're gone forever.   Price is for the pair. Order 1 for both sides.     1992-1999    318is 318ic 323is 323ic 325is 325ic 328is 328ic M3 (coupe and convertible models only)"
https://www.turnermotorsport.com/p-112480-51478045291-genuine-bmw-part/,"Genuine BMW M Door Sill Cover - Left - E82, E88",112480,51478045291,$89.95,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine BMW M Trim Piece, Front Left Entry    E82 1M Coupe,E82"
https://www.turnermotorsport.com/p-112593-51478122458-genuine-bmw-part/,"Genuine BMW Door Sill Protector - E36 Coupe & Convertible
     ...",112593,51478122458,$41.24,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine BMW Covering Front - Schwarz    E36 M3,E36"
https://www.turnermotorsport.com/p-111812-51477146332-genuine-bmw-part/,Genuine BMW Front Door sill - E90 E91,111812,51477146332,$31.78,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine BMW Entrance Strip, Front - Beige    E90"
https://www.turnermotorsport.com/p-9940-51478172865-genuine-bmw-part/,Genuine BMW Beige Door Sill Trim - Left - E36 318ic 323ic 325ic 328i...,9940,51478172865,$30.98,https://www.turnermotorsport.com/c-305-bmw-door-sills#,Genuine BMW Trim Panel Lower Left - Beige    E36
https://www.turnermotorsport.com/p-111524-51477069121-genuine-bmw-part/,Genuine BMW Door Sill Plate - Left - Z4,111524,51477069121,$69.67,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine BMW Cover, Entrance, Left - High    E85 Z4M,E85 Z4,E86 Z4,E89 Z4"
https://www.turnermotorsport.com/p-112852-51478165992-genuine-bmw-part/,Genuine BMW Black Door Sill Trim - Right - E36 318ic 323ic 325ic 328...,112852,51478165992,$30.98,https://www.turnermotorsport.com/c-305-bmw-door-sills#,Genuine BMW Trim Panel Lower Right - Schwarz    E36
https://www.turnermotorsport.com/p-111925-51477174560-genuine-bmw-part/,"Genuine BMW Door Sill - Right - E82, E88",111925,51477174560,$52.83,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine BMW Cover, Entrance, Right -     E82"
https://www.turnermotorsport.com/p-207406-51477406647-genuine-bmw-part/,Genuine MINI Cooper Door Sill Entry Strip,207406,51477406647,$50.89,https://www.turnermotorsport.com/c-305-bmw-door-sills#,"Genuine Mini Cover, Entrance - 51477406647"
https://www.turnermotorsport.com/p-9941-genuine-bmw-trim-panel-lower-right-51478172866/,Genuine BMW Beige Door Sill Trim - Right - E36 318ic 323ic 325ic 328...,9941,51478172866,$30.98,https://www.turnermotorsport.com/c-305-bmw-door-sills#,Genuine BMW Trim Panel Lower Right - Beige    E36
