product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-184402-e36-m3-euro-supersprint-racing-muffler-2x-70mm-tips/,Supersprint Euro Racing Muffler - Dual 70mm Tips - E36 M3,184402,043606,$789.58,https://www.turnermotorsport.com/c-804-bmw-mufflers#,Free ground shipping!
https://www.turnermotorsport.com/p-1700-e46-325330icizhp-supersprint-performance-muffler-round-tips/,"E46 325/330i/Ci/ZHP Supersprint Performance Muffler (Round Tips)
  ...",1700,787406,$646.07,https://www.turnermotorsport.com/c-804-bmw-mufflers#,Free ground shipping!
https://www.turnermotorsport.com/p-1270-e46-m3-supersprint-performance-muffler-gen-2/,E46 M3 Supersprint Performance Muffler (Gen 2),1270,043926,"$1,522.33",https://www.turnermotorsport.com/c-804-bmw-mufflers#,Free ground shipping!
https://www.turnermotorsport.com/p-177938-e30-325iisic-supersprint-performance-muffler/,E30 325i/is/ic Supersprint Performance Muffler (50mm),177938,782426,$720.58,https://www.turnermotorsport.com/c-804-bmw-mufflers#,Special Pricing! Free ground shipping!
https://www.turnermotorsport.com/p-184495-e31-840850-supersprint-left-performance-muffler/,E31 840/850 Supersprint Left Performance Muffler,184495,785026,$652.74,https://www.turnermotorsport.com/c-804-bmw-mufflers#,
https://www.turnermotorsport.com/p-182578-e30-318is-supersprint-performance-muffler/,Supersprint Performance Muffler - Oval Tip - E30 318i/is,182578,783125,$612.71,https://www.turnermotorsport.com/c-804-bmw-mufflers#,"Free ground shipping! Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation! This Supersprint performance exhaust for the M42 E30 318is gives a nice throaty and ripping sound. The Supersprint muffler is much freer-flowing than the stock exhaust which frees up horsepower in addition to improving the sound. This is a true cat-back system that bolts on to the stock catalytic converter and uses all of the same factory gaskets and hangers. section:cat-back rear muffler connects to:stock cat section tip style:90-70mm single oval material:stainless steel This item fits the following BMWs: 1989-1991 E30 BMW 318i 318is 318ic"
https://www.turnermotorsport.com/p-1881-z3-m-roadsterm-coupe-supersprint-performance-mufflers-left-right-set/,Supersprint Sport Mufflers - Z3 M Coupe/Roadster,1881,786016-786036,"$1,531.90",https://www.turnermotorsport.com/c-804-bmw-mufflers#,"Free ground shipping! Supersprint sport mufflers produce a more entertaining and aggressive sound than the stock system. The stock MZ3 mufflers do a pretty decent job of playing the exhaust note but if you feel they should be a little louder then this system might be the perfect upgrade for you. The Supersprint mufflers give a sporty and throatier exhaust note with a little more burble than stock. But they stop short of being too loud or intrusive in the little Z3 cabin. Supersprint has tuned their exhaust to be easy to live with and easy on the ears. Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!"
https://www.turnermotorsport.com/p-1670-e39-m5-supersprint-race-mufflers/,E39 M5 Supersprint Race Mufflers,1670,044236-044206,"$1,551.52",https://www.turnermotorsport.com/c-804-bmw-mufflers#,This item fits the following BMWs:
https://www.turnermotorsport.com/p-184492-e31-840850-supersprint-right-performance-muffler/,E31 840/850 Supersprint Right Performance Muffler,184492,785006,$652.74,https://www.turnermotorsport.com/c-804-bmw-mufflers#,Free ground shipping!
https://www.turnermotorsport.com/p-395346-rear-exhaust-oo80/,"Supersprint Performance Muffler - Z3 2.3/2.5/2.5i/2.8/3.0i
        ...",395346,787826,$747.26,https://www.turnermotorsport.com/c-804-bmw-mufflers#,"This rear muffler is designed to fit with the stock US catalytic converter or the Supersprint center resonator. It's more open and free-flowing than the stock exhaust or the Supersprint muffler. With less resistance, the engine can move exhaust gasses easier which frees up horsepower and torque. Note: This exhaust is considerably louder than the stock exhaust - if used on a streetcar, check with local authorities for sound limits. Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!"
https://www.turnermotorsport.com/p-338232-e60-m5-supersprint-f1-race-mufflers-left-right-set/,"E60 M5 Supersprint F1 Race Mufflers (Left & Right Set)
        ...",338232,046936-046906,"$1,649.25",https://www.turnermotorsport.com/c-804-bmw-mufflers#,
