product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description,starting-at
https://www.turnermotorsport.com/p-588432-supersprint-performance-exhaust-system-z4-m-couperoadster-s54-32l/,Supersprint Performance Exhaust System - Z4 M Coupe/Roadster S54 3.2...,588432,Z4MSS,"$2,339.18",https://www.turnermotorsport.com/c-806-bmw-axleback-exhaust-systems#,"Supersprint has a wide variety of exhaust components available for the Z4 M Coupe and Roadster. You can pick and choose from either a 60mm Exhaust manifold, designed for increased exhaust flow and higher power potential, or a 63.5mm Racing Exhaust Manifold, built entirely for the best exhaust flow possible! To accompany the headers, you again have the choice of either a catted Section 1 exhaust pipes that feature high-flow metallic catalytic converters, keeping emissions down, or straight Section 1 pipes that eliminate the secondary catalytic converters, eliminating unnecessary exhaust restrictions. Available either as a part of a full system or by itself, the Supersprint Section 2 X-Pipe is the perfect replacement for the factory x-pipe that is resonated and adds another point of excessive restriction and muffling. The Supersprint X-pipe has a straight-through design that provides better flow characteristics and gives your BMW a slightly more aggressive exhaust note. The last set of exhaust components available are the Mufflers and the optional connecting kit. Available in two versions, Sport or Race, Supersprint mufflers are designed with power in mind, while still giving amazing exhaust tones! The Sport mufflers are slightly louder than stock and flow much better than the stock mufflers, and the Race mufflers are even louder and more free-flowing, giving your Z4 M an amazing exhaust sound that never gets old! If you want to run only the mufflers and not any of the other components, you must also purchase the connecting kit which allows you to pair the mufflers with your stock x-pipe. If you decide to go with the Supersprint X-pipe, the connecting kit is not needed. Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!",Starting at
https://www.turnermotorsport.com/p-589005-supersprint-performance-exhaust-system-e31-850i-m70/,Supersprint Performance Exhaust System - E31 850i M70,589005,850IM70SS,"$2,107.23",https://www.turnermotorsport.com/c-806-bmw-axleback-exhaust-systems#,"Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!",Starting at
https://www.turnermotorsport.com/p-589036-supersprint-performance-exhaust-system-e31-850csi-s70/,Supersprint Performance Exhaust System - E31 850CSi S70,589036,850CSIS70SS,"$1,353.53",https://www.turnermotorsport.com/c-806-bmw-axleback-exhaust-systems#,"Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!",Starting at
https://www.turnermotorsport.com/p-588215-supersprint-performance-exhaust-system-f90-m5/,Supersprint Performance Exhaust System - F90 M5,588215,TMSF90M5SS,"$7,920.34",https://www.turnermotorsport.com/c-806-bmw-axleback-exhaust-systems#,"Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Most Supersprint systems are built with larger diameter piping to improve exhaust flow which helps the engine do less work and make more horsepower! Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!",Starting at
https://www.turnermotorsport.com/p-588352-supersprint-performance-exhaust-system-z3-m-couperoadster-s54-32l/,Supersprint Performance Exhaust System - Z3 M Coupe/Roadster S54 3.2...,588352,Z3MS54SS,"$7,083.26",https://www.turnermotorsport.com/c-806-bmw-axleback-exhaust-systems#,"Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!",Starting at
https://www.turnermotorsport.com/p-589318-supersprint-performance-exhaust-system-e36-325iis-m50-25l/,"Supersprint Performance Exhaust System - E36 325i/is M50 2.5L
     ...",589318,E36325SS,"$3,015.75",https://www.turnermotorsport.com/c-806-bmw-axleback-exhaust-systems#,"Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!",Starting at
https://www.turnermotorsport.com/p-1165702-supersprint-valved-axleback-exhaust-system-for-g30-m550-xdrive/,"Supersprint Valved Axleback Exhaust System For G30 M550 XDrive
    ...",1165702,989704AB,"$4,852.99",https://www.turnermotorsport.com/c-806-bmw-axleback-exhaust-systems#,"This M550 exhaust will allow you to hear your exhaust sing and get more out of your everyday driving experience. The beauty of this system is the valved nature of it. It works just as the factory valves do, making this an awesome choice for those with close neighbors or long commutes. This system can be configured with either polished or black 100mm tips.",Starting at
https://www.turnermotorsport.com/p-588989-supersprint-performance-exhaust-system-e31-840ci-m60m62/,"Supersprint Performance Exhaust System - E31 840Ci M60/M62
        ...",588989,TMSE31840SS,"$2,017.17",https://www.turnermotorsport.com/c-806-bmw-axleback-exhaust-systems#,"Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!",Starting at
https://www.turnermotorsport.com/p-588288-supersprint-performance-exhaust-system-f98-x4-m/,"Supersprint Performance Exhaust System - F97 X3 M, F98 X4 M
       ...",588288,5260X2,"$3,558.40",https://www.turnermotorsport.com/c-806-bmw-axleback-exhaust-systems#,"Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!",Starting at
https://www.turnermotorsport.com/p-588684-supersprint-performance-exhaust-system-z3-25i-30i/,Supersprint Performance Exhaust System - Z3 2.5i 3.0i,588684,Z330ISS,$954.09,https://www.turnermotorsport.com/c-806-bmw-axleback-exhaust-systems#,"Looking to build your very own dream exhaust system? Pick and choose exactly which Supersprint exhaust upgrades you want for your BMW! Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!",Starting at
