product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-411-zep-o-shine-car-wash-with-polymer-wax-1-gallon/,Zep-o-Shine Car Wash with Polymer Wax - 1 gallon,411,0382,$34.95,https://www.turnermotorsport.com/c-271-bmw-car-cleaning-supplies#,"ZEP-O-SHINE is a premium grade concentrated car wash. It is a highly concentrated product that literally ""pries-off"" dirt. Sensationally fast and economical too, it contains a special polymer wax which leaves the finish with that brighter, newer look. After the surface is dry, rubbing gently with a soft cloth produces an even glossier sheen. ZEP-O-SHINE washed finishes are more weatherproof. Phosphate free!      Dilute 1 to 3 ounces ZEP-O-SHINE per gallon of water. Place the proper amount of ZEP-O-SHINE in a handy container, add the water in a strong stream to produce suds. Wash the car as usual, dry with a soft cloth rubbing gently to a rich glossy sheen.     All detergents used in the manufacture of this product are biodegradable."
https://www.turnermotorsport.com/p-392962-clean-shine-wheel-tire-kit/,Honest Wash Clean & Shine Wheel & Tire Kit,392962,HWKT-1,$36.99,https://www.turnermotorsport.com/c-271-bmw-car-cleaning-supplies#,Keep your wheels/tires looking great with this kit from Honest Wash.
https://www.turnermotorsport.com/p-16450-autosol-convertible-top-cleaning-kit/,Autosol Convertible Top Cleaning Kit,16450,7950,$55.95,https://www.turnermotorsport.com/c-271-bmw-car-cleaning-supplies#,"Autosol's Convertible Top Cleaning Kit is a complete restoration kit for your canvas convertible top and plastic rear window. This package is an all-in-one solution for cleaning and protecting the fabric convertible top. Package includes Convertible Top Cleaner, Convertible Top Impregnating Agent (sealant and protectant), and Plastic Scratch Remover. First use the cleaner to remove dirt and stains. Then follow-up with the fabric treatment to preserve the color and protect against UV damage. Remove scratches, clean, and polish the plastic window back to its original clarity. Autosol is Made in Germany, and an OEM supplier to BMW for many of their Genuine BMW car care products."
https://www.turnermotorsport.com/p-553536-sonax-dashboard-cleaner-and-glass-cleaner/,SONAX Dashboard Cleaner And Glass Cleaner,553536,338241KT,$24.90,https://www.turnermotorsport.com/c-271-bmw-car-cleaning-supplies#,
https://www.turnermotorsport.com/p-393043-precision-polish-stain-spot-remover-32oz/,"Honest Wash Precision Polish - Stain & Spot Remover 32oz
      ...",393043,HW09,$22.99,https://www.turnermotorsport.com/c-271-bmw-car-cleaning-supplies#,"Made from natural oils, precision polish restores the color of your paint while waxing, protecting the finish, and creating a tough, long lasting shield that is weather resistant. Perfect for light to medium oxidation, water spots, and clear coat stains, this wax based stain and spot eraser is great for cars that need a fresh detail to bring back the paint's vibrancy."
https://www.turnermotorsport.com/p-167703-82110009301-genuine-bmw-part/,Genuine BMW Car Chamois,167703,82110009301,$24.61,https://www.turnermotorsport.com/c-271-bmw-car-cleaning-supplies#,"Genuine BMW Drying Cloth - Chamois    E30 M3,E36 M3,E39 M5,E63 M6,E46 M3,E85 Z4M,E53 48IS,E30,E34,E36,E38,E39,E46,E53 X5,E63,E65,E70 X5,E83 X3,E85 Z4,E90"
https://www.turnermotorsport.com/p-580307-foaming-poly-gloss-35-oz-griots-garage/,Foaming Poly Gloss - 35 oz - Griot's Garage,580307,B3303,$24.99,https://www.turnermotorsport.com/c-271-bmw-car-cleaning-supplies#,Add hydrophobic protection and get more miles out of your shine
https://www.turnermotorsport.com/p-2498316-spray-on-car-wash-35oz/,Spray-On Car Wash - 35oz,2498316,11065,$20.49,https://www.turnermotorsport.com/c-271-bmw-car-cleaning-supplies#,"Spray-On Car Wash's special high-lubricity formula provides a quick, safe wash without water. It whisks away dust, dirt, and road"
https://www.turnermotorsport.com/p-11834-griots-garage-glass-cleaning-clay-35-oz/,Glass Cleaning Clay - 3.5oz,11834,11049,$12.99,https://www.turnermotorsport.com/c-271-bmw-car-cleaning-supplies#,"Eliminate heavy road film, tar, bug jerky, and tough water spots"
https://www.turnermotorsport.com/p-568750-intensive-cleaning-brush/,Intensive Cleaning Brush,568750,491700,$14.99,https://www.turnermotorsport.com/c-271-bmw-car-cleaning-supplies#,
