product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description
https://www.turnermotorsport.com/p-4190-e46-m3-mz3-s54-supersprint-section-1-straight-pipe/,"Supersprint Section 1 Straight Pipe - E46 M3, Z3 M S54",4190,787512,$444.00,https://www.turnermotorsport.com/c-47-bmw-catalytic-converters#,"Free ground shipping! Fan of the rasp that comes from the S54 engine? This front exhaust section replaces the single resonator in the US exhaust (or the cats in Euro models) with a straight-through pipe. This can be a direct bolt-on to the stock or Euro headers and includes rear O2 sensor ports (for Euro models, must be plugged for US models). You can use this with the Supersprint resonator delete section 2 pipe for the max rasp effect. Or mount it with any other section 2 exhaust to fine-tune your sound. Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation! This part alters or deletes the emissions equipment on your car. Because of this, we require a waiver of emissions compliance to be signed and sent in to Turner Motorsport. You can download the waiver here."
https://www.turnermotorsport.com/p-596974-e89-z4-35i35is-supersprint-section-1-straight-pipes-secondary-cat-delete/,E89 Z4 35i/35is Supersprint Section 1 Straight Pipes with optional O...,596974,982012-982033,$646.08,https://www.turnermotorsport.com/c-47-bmw-catalytic-converters#,"The Z4 35i and 35is have a very subdued and tame exhaust, especially by sports car standards! If you want to hear more of your exhaust note or feel that your Z4 could use more growl and excitement this set of Supersprint front exhaust pipes might do the trick! These pipes eliminate the second set of catalytic converters, which opens up the exhaust and removes a big restriction. The N54 turbos and the main set of cats in the downpipes already muffle the sound. The second set of cats also work as mufflers, dampening the sound even further. These stainless steel pipes bolt to the stock downpipes. Use them with the stock rear muffler section (requires adapters) or with the Supersprint sport mufflers. This is perfect if all you want is a little more volume from the Z4 exhaust.Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long lasting construction and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preferance. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Most Supersprint systems are built with larger diameter piping to improve exhaust flow which helps the engine do less work and make more horsepower! Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!"
https://www.turnermotorsport.com/p-583559-supersprint-section-1-metallic-sport-cats-scratch-and-dent/,"Supersprint Section 1 Metallic Sport Cats - *Scratch And Dent*
    ...",583559,785502SD,"$2,752.02",https://www.turnermotorsport.com/c-47-bmw-catalytic-converters#,
https://www.turnermotorsport.com/p-637487-supersprint-section-1-metallic-sport-cats/,Supersprint Section 1 Mid-Pipes - w/ Metallic Sport Cats - E39 540i ...,637487,786802SS,"$2,356.25",https://www.turnermotorsport.com/c-47-bmw-catalytic-converters#,"When deciding on the right exhaust the hardest part is feeling confident in the best sound mixed with increased performance, this really leaves you to guess based on reputation. Fortunately, Supersprint has the reputation covered when it comes to BMW exhausts. For over 60 years their goal has always been designing and building the highest quality exhaust available. This has been achieved through extensive testing using real race teams to get the best feedback there is to offer, from the ones who demand the best every day. Extensive dyno testing, high-quality materials, and race team feedback are what allow Supersprint to extract the power from your engine, not just the noise. Supersprint sport cats for the V8 are designed to work with their performance headers and replace the stock main cats. The Supersprint sport cats are much freer-flowing than a factory-style cat. With less restriction, less effort is required to move the exhaust gasses which will free up horsepower and torque. This cat section will mount to the Supersprint merge collectors and then to a Supersprint or stock section 2. These are built with O2 sensor bungs pre-installed after the cat which makes for an easy install."
https://www.turnermotorsport.com/p-177999-e46-m3-supersprint-stepped-section-1-with-metallic-sport-cats/,"E46 M3 Supersprint Stepped Section 1 with Metallic Sport Cats
     ...",177999,044002,"$2,347.43",https://www.turnermotorsport.com/c-47-bmw-catalytic-converters#,"These Supersprint metallic sport cats are for the E46 M3 with Supersprint's own stepped headers. The piping is slightly oversized and the Supersprint sport cats are much freer-flowing than a traditional stock cat. With less restriction, less effort is required to move the exhaust gasses which will free up horsepower and torque. This cat section will only mount to the Supersprint full stepped headers (p/n 044001) and then to any section 2. These cats are built with O2 sensor bungs pre-installed after the cat if you wanted to extend your stock post-cat O2 sensors (however, special software may still be needed).Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long lasting construction and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preferance. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Most Supersprint systems are built with larger diameter piping to improve exhaust flow which helps the engine do less work and make more horsepower! Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!Supersprint metallic sport catalytic converters are sourced from HJS of Germany. For 30 years HJS has been supplying motorsports teams with sport cats when rules required them. HJS is now a worldwide leader in sport cat technology and performance. Rally cars, German DTM, and Formula 3 all rely on HJS for clean, reliable horsepower. Supersprint works closely with HJS to spec a catalytic converter that is correct for the vehicle and engine package. This allows for a substantial increase in flow but which, at the same time, keeps the environmental specs within European limits. With any high-flow catalytic converter, special software or other work may be required to keep emissions fault codes and check engine lights from displaying. Supersprint catalytic converters are sold for track and other off-road uses only."
https://www.turnermotorsport.com/p-213-e46-m3-mz3-s54-supersprint-section-1-metallic-sport-cats/,"Supersprint Section 1 w/ Metallic Sport Cats - E46 M3, Z3 M S54
   ...",213,787502,"$2,406.37",https://www.turnermotorsport.com/c-47-bmw-catalytic-converters#,"Free ground shipping! Supersprint sport cats for the E46 M3 are designed to work with their cat-less headers or to replace factory Euro cats. The Supersprint sport cats are much freer-flowing than a traditional stock cat. With less restriction, less effort is required to move the exhaust gasses which will free up horsepower and torque. This cat section will mount to the Supersprint headers (p/n 044901) and then to a section 2. This section is built with O2 sensor bungs pre-installed after the cat if you wanted to extend your stock post-cat O2 sensors (however, special software may still be needed). Note the direction of the front flanges - they have to match the orientation of your existing header flanges. Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation! Supersprint metallic sport catalytic converters are sourced from HJS of Germany. For 30 years HJS has been supplying motorsports teams with sport cats when rules required them. HJS is now a worldwide leader in sport cat technology and performance. Rally cars, German DTM, and Formula 3 all rely on HJS for clean, reliable horsepower. Supersprint works closely with HJS to spec a catalytic converter that is correct for the vehicle and engine package. This allows for a substantial increase in flow but which, at the same time, keeps the environmental specs within European limits. With any high-flow catalytic converter, special software or other work may be required to keep emissions fault codes and check engine lights from displaying. Supersprint catalytic converters are sold for track and other off-road uses only."
https://www.turnermotorsport.com/p-340291-e9x-m3-supersprint-front-and-center-exhaust-sections-1-and-2-options/,Supersprint Front and Center Exhaust (Sections 1 and 2) (Options) - ...,340291,TMS200171,"$1,215.03",https://www.turnermotorsport.com/c-47-bmw-catalytic-converters#,"Supersprint produces oversized, mandrel-bent exhaust sections for the 2008-2013 E9X M3 that replace the stock factory section 1 (cats) and section 2 (resonator). Because of the various sizes and shapes of the stock hydro-formed pipes it's not possible to easily mix and match exhaust sections from different manufacturers. Supersprint has solved this by designing their section 1 and 2 together and offering multiple configurations that cover just about all of your needs. With the Supersprint system there are three options for replacing the two sets of restrictive factory cats. For race cars we recommend the straight test pipes with no cats whatsoever. These have the least restriction, optimizing exhaust flow for the best power output. These test pipes are also offered with a set of tuned resonators that alters the tone and gives more rumble to the exhaust note. Lastly, this section is available with a set of HJS metallic sport cats. These cats are freer-flowing than stock, which aids power output, but still cleanse the exhaust gases which helps during emissions inspection. The Supersprint section 2 for the E9X M3 is an x-pipe with or without a resonator. The resonator acts as a pre-muffler and dampens the sound to a lower level. Generally, unless this is a full-blown racecar, you would use a resonator if section 1 is the straight test pipes. If a resonator or cats are being used in section 1 then use the straight pipes in section 2. Otherwise the sound may be too quiet and too much like stock.Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long lasting construction and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preferance. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Most Supersprint systems are built with larger diameter piping to improve exhaust flow which helps the engine do less work and make more horsepower! Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!The Supersprint section 1 and 2 are only designed to work with the Supersprint mufflers. Because of the layout and exhaust tubing diameters there is no guarantee this will work with other mufflers.Below you will find options for both sections so you can customize your M3 exhaust system. The default options are the least expensive configuration with full race straight pipes. For a track-only car (no emissions testing) we like the tuned resonators in section 1 and the non-resonated section 2 x-pipe (and Supersprint Race mufflers)."
https://www.turnermotorsport.com/p-184048-e85-z4-25i30i-03-05-supersprint-section-1-metallic-sport-cats/,"E85 Z4 2.5i/3.0i 03-05 Supersprint Section 1 Metallic Sport Cats
  ...",184048,788102,"$2,161.73",https://www.turnermotorsport.com/c-47-bmw-catalytic-converters#,Free ground shipping!
https://www.turnermotorsport.com/p-178004-e85e86-z4-m-supersprint-stepped-section-1-with-metallic-sport-cats/,Supersprint Stepped Section 1 with Metallic Sport Cats - 63.5mm to 6...,178004,044902,"$2,395.25",https://www.turnermotorsport.com/c-47-bmw-catalytic-converters#,"Free ground shipping! These Supersprint metallic sport cats are for the Z4 M with Supersprint's own stepped headers. The piping is slightly oversized and the Supersprint sport cats are much freer-flowing than a traditional stock cat. With less restriction, less effort is required to move the exhaust gasses which will free up horsepower and torque. This cat section will only mount to the Supersprint full stepped headers (p/n 044001) and then to any section 2. These cats are built with O2 sensor bungs pre-installed after the cat if you wanted to extend your stock post-cat O2 sensors (however, special software may still be needed). Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price, Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long-lasting construction, and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preference. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation! This product modifies (but does not remove or defeat) emissions equipment. For this reason this product may not be CARB compliant, and therefore not emissions legal in some states. Consult local laws and regulations in your area. For more information on this product, feel free to contact our sales department."
https://www.turnermotorsport.com/p-524-e9x-335i-supersprint-section-1-with-metallic-sport-cats/,E9X 335i Supersprint Section 1 with Metallic Sport Cats,524,980202,"$2,436.39",https://www.turnermotorsport.com/c-47-bmw-catalytic-converters#,"Many people know that one of the main keys to getting power from a turbo is to open up the exhaust. Larger piping and less restrictions mean the exhaust gas can flow more easily which is less work for the turbo(s) and engine and that frees up torque and horsepower. These 100-cell metallic sport cats sit in oversized 60-65mm piping and are perfect for someone who installed cat-less downpipes but want some catalytic action on the exhaust to avoid bad smells and pollution. There are no crushed sections in the tubing, unlike the factory system, which contributes to improved flow. These are a direct replacement for the stock secondary cats and bolt to the turbo downpipe. At the back end these are clamped to a section 2 (stock or Supersprint X-Pipe).Supersprint exhaust is widely recognized as the leader in complete exhaust system upgrades - extremely high quality, well designed for optimal flow, and amazing sound. Even at a premium price Supersprint is an unbeatable exhaust system because every aspect is done to such a high level. A Supersprint exhaust rewards you with a terrific sound, long lasting construction and excellent fitment. The Supersprint sound is very 'European' which fits the sporting sophistication of BMWs perfectly. Most systems are also modular - sections can be added or removed to custom tailor the exhaust sound to your preferance. Aside from 'Race' systems, their mufflers meet European noise laws so you get a refined and tuned sound without being excessively loud. Most Supersprint systems are built with larger diameter piping to improve exhaust flow which helps the engine do less work and make more horsepower! Supersprint exhausts generally run at a premium over other systems but no other system on the market can match their quality, performance, or reputation!"
