product-img-link href,cleanDesc,part-info,part-info 2,price,short-description
https://www.turnermotorsport.com/p-580423-non-marring-pry-tool-set-27-piece-bavarian-autosport/,Bav Auto Non-Marring Pry Tool Set - 27 Piece,580423,B8800116,$40.95,"Remove door panels, trim, emblems, etc., with ease... without scratches. This 27-piece, pry tool kit is made of impact-resistant nylon that doesn't scratch paint or mar parts like metal pry tools and screwdrivers. Great for door and window repairs, emblems, moldings, etc. Comes in a handy storage box"
https://www.turnermotorsport.com/p-385640-schwaben-master-trimmoulding-tool-kit-11-pieces/,Schwaben Master Trim/Moulding Tool Kit - 11 Pieces,385640,PHR-11S,$39.95,If you're removing trim panels and don't want to scratch or break any pieces then this is a must have. Formed for precision and constructed from plastic to be gentle with the finish.
https://www.turnermotorsport.com/p-580422-trim-and-upholstery-pry-tool-set-5-piece-steel-bavarian-autosport/,"Bav Auto Steel Trim and Upholstery Pry Tool Set - 5 Piece Kit
     ...",580422,B8800115,$42.95,"This 5 piece kit consists of steel pry tools with rubber handles used for door and window repairs, mouldings, etc."
https://www.turnermotorsport.com/p-581729-schwaben-trim-wedge-tool/,Schwaben Trim Wedge Tool,581729,015285SCH01A,$9.95,
https://www.turnermotorsport.com/p-641738-7-pc-pry-bar-set/,7 Pc. Pry Bar Set,641738,CTA5170,$11.95,"For prying, scraping, fastener removing and more!"
https://www.turnermotorsport.com/p-370935-2-piece-bmw-radio-tool-kit/,Schwaben 2-Piece BMW Radio Tool Kit - E28 E30 E32 E34 E36,370935,AAR-2P,$12.95,This specialty Schwaben two-piece radio removal tool is for the installation and removal of older model BMW anti-theft radios. Using a standard hex/allen key may not work properly and could lead to damage/stripping of the bolt's head.
https://www.turnermotorsport.com/p-580339-non-marring-pry-tool-set-5-piece-bavarian-autosport/,"Bav Auto Non-Marring Pry Tool Set - 5 Piece - BMW & MINI
      ...",580339,B8800007,$14.75,"Remove door panels, trim, etc., with ease... without scratches. This 5-piece, double-ended, pry tool kit is made of impact-resistant nylon that doesn't scratch paint or mar parts like metal pry tools and screwdrivers. Great for door and window repairs, emblems, mouldings, etc."
https://www.turnermotorsport.com/p-2393399-4-pc-door-panel-and-trim-tool-set/,4 Pc Door Panel And Trim Tool Set,2393399,VIMDT1,$63.99,Heat Treated Stainless Steel
https://www.turnermotorsport.com/p-585409-large-plastic-pry-bar/,Plastic Pry Tool,585409,CTA5160,$18.16,Easily pull trim without scratching it.
