web-scraper-order,web-scraper-start-url,cat,cat-href,nnn
1632735621-792,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"ICONEX Copy & Multipurpose Paper - White - 24"" x 500 ft - 20 lb Basis Weight..."
1632735621-636,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"PM Inkjet/Laser Print Carbonless Paper, 2-Part, Letter Size (8 1/2"" x 11""), 20 L..."
1632735621-511,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"HP Heavyweight Project Paper, Letter Size (8 1/2"" x 11""), 95 Brightness, 40 Lb, ..."
1632735621-563,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Boise® ASPEN® 30 Multi-Use Paper, Letter Size (8 1/2"" x 11""), 92 (U.S.) Brightne..."
1632735621-607,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Southworth® 100% Cotton Business Paper, 8 1/2"" x 11"", 20 Lb, White, Box Of 500"
1632735135-47,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Continuous Feed Computer Paper   (31),https://www.officedepot.com/a/browse/continuous-feed-computer-paper/N=5+549818/,"Domtar Continuous Form Paper, Unperforated, 14 7/8"" x 8 1/2"", 18 Lb, Blank White..."
1632735276-198,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Laser Printer Paper   (55),https://www.officedepot.com/a/browse/laser-printer-paper/N=5+530732/,"Xerox® Bold Professional™ Quality Paper, Letter Size (8 1/2"" x 11""), 98 (U.S.) B...4.8 out of 5 stars. 52 reviews"
1632735621-435,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Xerox® Vitality Colors™ Multi-Use Printer Paper, Letter Size (8-1/2"" x 11""), 20 ...4.8 out of 5 stars. 364 reviews"
1632735216-93,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Cover & Card Stock   (113),https://www.officedepot.com/a/browse/cover-and-card-stock/N=5+549819/,"Pacon® Card Stock, Letter Paper Size, 65 Lb, Assorted, 100 Sheets"
1632735621-722,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Mohawk Strathmore Wove Paper, Letter Size (8 1/2"" x 11""), 24 Lb, Bright White, R..."
1632735276-235,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Laser Printer Paper   (55),https://www.officedepot.com/a/browse/laser-printer-paper/N=5+530732/,"Sparco Laser SPR99595 Inkjet Print Integrated Label Form, 7"" x 4 1/4"", White, Pa..."
1632735621-502,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Xerox® Vitality Colors™ Pastel Plus Multi-Use Printer Paper, Letter Size (8 1/2""..."
1632735621-618,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"SKILCRAFT® Ream-Wrapped Copy Paper, Letter Size (8 1/2"" x 11""), 20 Lb, 100% Recy..."
1632735621-753,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"ICONEX Copy & Multipurpose Paper - White - 2 1/4"" x 150 ft - 100 / Carton"
1632735216-142,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Cover & Card Stock   (113),https://www.officedepot.com/a/browse/cover-and-card-stock/N=5+549819/,"JAM Paper® Cover Card Stock, 8 1/2"" x 14"", 67 Lb, Vellum Bristol Blue, Pack Of 5..."
1632735276-206,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Laser Printer Paper   (55),https://www.officedepot.com/a/browse/laser-printer-paper/N=5+530732/,"Wausau® Exact® 30% Recycled Heavyweight Index Card Stock, 8 1/2"" x 11"", 90 Lb, W...4.7 out of 5 stars. 57 reviews"
1632735380-304,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Colored Paper   (171),https://www.officedepot.com/a/browse/colored-paper/N=5+530729/,"Astrobrights® Color Paper, Letter Size (8 1/2"" x 11""), FSC® Certified, Cosmic Or..."
1632735621-543,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Boise® FIREWORX® Multi-Use Color Paper, Letter Size (8 1/2"" x 11""), 20 Lb, 30% R..."
1632735621-635,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Epson® Bright White Pro Paper, Letter Size (8 1/2"" x 11""), 96 (U.S.) Brightness,..."
1632735106-8,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Printer Paper Deals,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728&cbxRefine=549384/,"HP Office20 Paper, Letter Paper Size, 92 Brightness, 20 Lb, White, 500 Sheets Pe..."
1632735216-138,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Cover & Card Stock   (113),https://www.officedepot.com/a/browse/cover-and-card-stock/N=5+549819/,"JAM Paper® Cover Card Stock, Letter Size (8-1/2"" x 11""), 130 Lb, Blue, Pack Of 2..."
1632735135-35,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Continuous Feed Computer Paper   (31),https://www.officedepot.com/a/browse/continuous-feed-computer-paper/N=5+549818/,"Domtar Continuous Form Paper, Standard Perforation, 5 1/2"" x 9 1/2"", 20 Lb, Blan..."
1632735621-790,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Rite in the Rain® All-Weather Duracopy Laser/Copier Paper, A3 Size, 100 Sheets"
1632735216-66,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Cover & Card Stock   (113),https://www.officedepot.com/a/browse/cover-and-card-stock/N=5+549819/,"Astrobrights® Color Card Stock, 8 1/2"" x 11"", FSC® Certified, 65 Lb, Terra Green..."
1632735106-7,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Printer Paper Deals,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728&cbxRefine=549384/,"Office Depot® Brand Copy And Print Paper, Letter Size (8 1/2"" x 11""), 20 Lb, Rea..."
1632735380-353,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Colored Paper   (171),https://www.officedepot.com/a/browse/colored-paper/N=5+530729/,"Southworth® Techweave Business Papers, Antique Gray, Ream Of 50 Sheets"
1632735276-195,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Laser Printer Paper   (55),https://www.officedepot.com/a/browse/laser-printer-paper/N=5+530732/,"Boise POLARIS® Premium Laser Paper, Letter Size (8 1/2"" x 11""), 98 (U.S.) Bright...4.7 out of 5 stars. 57 reviews"
1632735621-461,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Office Depot® Brand Multi-Use Paper, Legal Size (8 1/2"" x 14""), 96 (U.S.) Bright..."
1632735216-135,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Cover & Card Stock   (113),https://www.officedepot.com/a/browse/cover-and-card-stock/N=5+549819/,"Avery® Quarter-Fold Greeting Cards, 4 1/4"" x 5 1/2"", White, Pack Of 20"
1632735216-86,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Cover & Card Stock   (113),https://www.officedepot.com/a/browse/cover-and-card-stock/N=5+549819/,"Neenah Extra-Heavyweight Exact® Index Card Stock, 8 1/2"" x 11"", 110 Lb., Green, ..."
1632735380-336,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Colored Paper   (171),https://www.officedepot.com/a/browse/colored-paper/N=5+530729/,"Neenah Astrobrights® Bright Color Paper, Letter Size (8 1/2"" x 11""), 24 Lb, Asso...4.9 out of 5 stars. 14 reviews"
1632735380-313,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Colored Paper   (171),https://www.officedepot.com/a/browse/colored-paper/N=5+530729/,"SKILCRAFT® Neon Copy Paper, Letter Size (8 1/2"" x 11""), 20 Lb, 30% Recycled, Neo..."
1632735621-737,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Rite in the Rain® All-Weather Printer Paper, Bond, Tabloid Extra Size (18"" x 12""..."
1632735216-113,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Cover & Card Stock   (113),https://www.officedepot.com/a/browse/cover-and-card-stock/N=5+549819/,"JAM Paper® Cover Card Stock, 11"" x 17"", 65 Lb, 30% Recycled, Solar Yellow, Pack ..."
1632735621-473,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Office Depot® Brand 3-Hole Punched Copy And Print Paper, Letter Size (8 1/2"" x 1...4.5 out of 5 stars. 84 reviews"
1632735621-649,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Boise® ASPEN® 50 Multi-Use Paper, 3-Hole Punched, Letter Size (8 1/2"" x 11""), 20..."
1632735241-170,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Inkjet Printer Paper   (28),https://www.officedepot.com/a/browse/inkjet-printer-paper/N=5+530731/,"Boise POLARIS® Premium Inkjet Paper, Letter Size (8 1/2"" x 11""), 97 (U.S.) Brigh..."
1632735621-538,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Office Depot® Brand Multi-Use Paper, Ledger Size (11"" x 17""), 20 Lb, Ream Of 500..."
1632735380-320,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Colored Paper   (171),https://www.officedepot.com/a/browse/colored-paper/N=5+530729/,"Xerox® Vitality Colors™ Multi-Use Printer Paper, Ledger Size (11"" x 17""), 20 Lb,..."
1632735276-218,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Laser Printer Paper   (55),https://www.officedepot.com/a/browse/laser-printer-paper/N=5+530732/,"Southworth® 31-620-10 Laser And Inkjet Print Bond Paper, Letter Size, 20 Lb, Whi..."
1632735241-169,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Inkjet Printer Paper   (28),https://www.officedepot.com/a/browse/inkjet-printer-paper/N=5+530731/,"Avery® T-Shirt Transfers, Dark, 3279, Pack Of 5"
1632735216-164,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Cover & Card Stock   (113),https://www.officedepot.com/a/browse/cover-and-card-stock/N=5+549819/,"JAM Paper® Cover Card Stock, 11"" x 17"", 65 Lb, 30% Recycled, Presidential Blue, ...5.0 out of 5 stars. 1 review"
1632735380-280,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Colored Paper   (171),https://www.officedepot.com/a/browse/colored-paper/N=5+530729/,"Neenah Astrobrights® Bright Color Paper, Letter Size (8 1/2"" x 11""), 24 Lb, FSC®..."
1632735621-430,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Office Depot® Brand Multi-Use Paper, Letter Size (8 1/2"" x 11""), 96 (U.S.) Brigh...4.6 out of 5 stars. 727 reviews"
1632735380-249,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Colored Paper   (171),https://www.officedepot.com/a/browse/colored-paper/N=5+530729/,"Xerox® Vitality Colors™ Multi-Use Printer Paper, Letter Size (8-1/2"" x 11""), 20 ..."
1632735621-696,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Epson® Premium Presentation Paper, A3 (11.69"" x 16.54""), 44 Lb, Pack Of 50 Sheet..."
1632735241-167,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Inkjet Printer Paper   (28),https://www.officedepot.com/a/browse/inkjet-printer-paper/N=5+530731/,"Office Depot® Brand Inkjet Print Paper, Letter Size (8 1/2"" x 11""), 24 Lb, FSC® ..."
1632735380-385,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Colored Paper   (171),https://www.officedepot.com/a/browse/colored-paper/N=5+530729/,"DocuGard Medical Prescription Papers And Business Checks, Standard Medical 6, 2-..."
1632735241-184,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Inkjet Printer Paper   (28),https://www.officedepot.com/a/browse/inkjet-printer-paper/N=5+530731/,"Neenah® Creative Collection™ Midtone Specialty Paper, Letter Size (8 1/2"" x 11"")..."
1632735621-421,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Office Depot® Brand Copy And Print Paper, Letter Size (8-1/2"" x 11""), 20 Lb, Rea...4.8 out of 5 stars. 9479 reviews"
1632735621-586,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Copy & Multipurpose Paper   (402),https://www.officedepot.com/a/browse/copy-and-multipurpose-paper/N=5+530730/,"Astrobrights® Color Paper, Letter Size (8 1/2"" x 11""), FSC® Certified, Solar Yel..."
1632735216-143,https://www.officedepot.com/a/browse/copy-and-printer-paper/N=5+530728/,Cover & Card Stock   (113),https://www.officedepot.com/a/browse/cover-and-card-stock/N=5+549819/,"JAM Paper® Legal Card Stock, 8 1/2"" x 14"", 65 Lb, Red, Pack of 50"
