web-scraper-order,web-scraper-start-url,category,category-href,name
1632287853-135,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson Supertank Printers (8),https://www.officedepot.com/a/browse/epson-supertank-printers/N=5+1260411/,Epson® EcoTank® ET-2720 SuperTank® Wireless Color Inkjet All-In-One Printer4.4 out of 5 stars. 932 reviews
1632287866-143,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson Single-Function Printers (6),https://www.officedepot.com/a/browse/epson-single-function-printers/N=5+1035676/,Epson® WorkForce® WF-110 Wireless Color Inkjet Printer4.5 out of 5 stars. 57 reviews
1632287886-174,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson EcoTank ET-4850 All-in-One Supertank Printer - Multifunction printer - col...0.0 out of 5 stars.
1632287886-158,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson® Expression® Home XP-4100 Wireless Color Inkjet All-In-One Printer4.0 out of 5 stars. 554 reviews
1632287866-144,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson Single-Function Printers (6),https://www.officedepot.com/a/browse/epson-single-function-printers/N=5+1035676/,Epson® EcoTank® SuperTank® ET-M1170 Wireless Monochrome (Black And White) Inkjet...4.7 out of 5 stars. 117 reviews
1632287886-165,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson® EcoTank Pro ET-5170 C11CJ88201 InkJet All-In-One Color SuperTank Printer4.7 out of 5 stars. 26 reviews
1632287866-147,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson Single-Function Printers (6),https://www.officedepot.com/a/browse/epson-single-function-printers/N=5+1035676/,Epson SureColor P700 Desktop Inkjet Printer - Color - 5760 x 1440 dpi Print - 12...2.7 out of 5 stars. 3 reviews
1632287853-137,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson Supertank Printers (8),https://www.officedepot.com/a/browse/epson-supertank-printers/N=5+1260411/,Epson® EcoTank® ET-4760 SuperTank® Wireless Color Inkjet All-In-One Printer4.4 out of 5 stars. 555 reviews
1632287886-161,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson® Workforce® Pro WF-4830 Wireless Color Inkjet All-In-One Printer4.3 out of 5 stars. 134 reviews
1632287886-162,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson® WorkForce® WF-2860 Wireless Color Inkjet All-In-One Printer4.0 out of 5 stars. 1020 reviews
1632287886-155,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson® Expression® Premium XP-6100 Wireless Color Inkjet All-In-One Printer4.1 out of 5 stars. 392 reviews
1632287886-164,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson® Expression® Premium XP-7100 Wireless Color Inkjet All-In-One Printer4.2 out of 5 stars. 1618 reviews
1632287886-159,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson® Workforce® Pro WF-7820 Wireless Color Inkjet All-In-One Printer4.1 out of 5 stars. 112 reviews
1632287866-145,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson Single-Function Printers (6),https://www.officedepot.com/a/browse/epson-single-function-printers/N=5+1035676/,Epson SureColor P900 Desktop Inkjet Printer - Color - 5760 x 1440 dpi Print - 12...5.0 out of 5 stars. 2 reviews
1632287853-136,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson Supertank Printers (8),https://www.officedepot.com/a/browse/epson-supertank-printers/N=5+1260411/,Epson® Expression® ET-2760 EcoTank® Wireless Color Inkjet All-In-One Printer4.4 out of 5 stars. 674 reviews
1632287886-178,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,"Epson® WorkForce® WF-7720 19"" Wide-Format Wireless Color Inkjet All-In-One Print...4.2 out of 5 stars. 1255 reviews"
1632287886-160,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson® WorkForce® Pro WF-4740 Wireless Color Inkjet All-In-One Printer4.1 out of 5 stars. 916 reviews
1632287886-176,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson EcoTank ET-2850 All-in-One - Multifunction printer - color - ink-jet - ref...0.0 out of 5 stars.
1632287886-177,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson EcoTank Pro ET-5150 All-in-One Supertank Printer - Multifunction printer -...4.8 out of 5 stars. 19 reviews
1632287886-166,https://www.officedepot.com/a/browse/epson-printers/N=5+1035674/?cm_sp=brand-_-link-to-epson-printers-_-epson,Epson All-In-One Printers (30),https://www.officedepot.com/a/browse/epson-all-in-one-printers/N=5+1035675/,Epson® EcoTank Pro ET-5800 Wireless Color Inkjet All-In-One Printer4.6 out of 5 stars. 30 reviews
