web-scraper-order,web-scraper-start-url,name
"1630642138-2340","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Benchwright Rectangular Floor Mirror 36"" x 60"""
"1630642138-2347","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Everleigh Wall Mirror"
"1630642138-2330","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Wicklow Iron Wall Mirror 31"" x 40"""
"1630642138-2305","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Madison Oval Wall Mirror 48"" x 36"""
"1630642138-2295","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Beveled Glass Beaded Rectangular Mirror - Large 79"" x 43"""
"1630642138-2342","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Anastasia Round Seagrass Mirror - 36"""
"1630642138-2161","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Big Sur Square Arm Upholstered Sofa Double Wide Chaise Sectional"
"1630642138-2287","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Natural Driftwood Frame Wall Mirror"
"1630642138-2164","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Banks Extending Dining Table"
"1630642138-2226","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Winslet Galvanized Round Mirror"
"1630642138-2256","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Elora Oval Wall Mirror with Shelf"
"1630642138-2224","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Eva Skinny Arch Windowpane Wall Mirror"
"1630642138-2222","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Francis Hanging Wall Mirror"
"1630642138-2345","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Ade Rattan Round Wall Mirror with Shelf"
"1630642138-2186","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Markle Antique Glass Floor Mirror"
"1630642138-2238","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Audrey Beaded Rectangle Wall Mirror, 26"" x 38"""
"1630642138-2207","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Virgil Arch Wall Mirror"
"1630642138-2294","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Pressed Metal Arch Wall Mirror"
"1630642138-2175","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Vintage Rounded Rectangle Pivot Mirror"
"1630642138-2300","https://www.potterybarn.com/shop/mirrors-wall-art/all-mirrors/?cm_type=gnav","Silverdale Round Fir Wood Frame Wall Mirror - 34"" 34"" x 34"""
