web-scraper-order,web-scraper-start-url,name
"1631889480-3397","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Ombre Check Napkins, Set of 4"
"1631889480-3264","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Chilewich Origami Honey Placemat"
"1631889480-3224","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Williams Sonoma Pantry Cocktail Napkins, Set of 6"
"1631889480-3125","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Vintage Floral Jacquard Round Tablecloth"
"1631889480-3101","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Vintage Floral Jacquard Tablecloth"
"1631889480-3196","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Nito Charger Plate"
"1631889480-3235","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Sicily Round Tablecloth"
"1631889480-3139","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Fringed Table Throw"
"1631889480-3249","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","The Grinch™ Hardmat"
"1631889480-3127","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Plymouth Bird Embroidered Table Runner"
"1631889480-3119","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Vintage Floral Jacquard Placemats"
"1631889480-3333","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Hotel Round Tablecloth"
"1631889480-3354","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Palm Napkins, Set of 4"
"1631889480-3375","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Trellis Embroidered Napkins, Set of 4"
"1631889480-3378","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Open Kitchen by Williams Sonoma Chambray Stripe Napkins, Set of 4"
"1631889480-3292","https://www.williams-sonoma.com/shop/tabletop-glassware-bar/all-table-linens/?cm_type=lnav","Modern Geo Napkin Rings"
