web-scraper-order,web-scraper-start-url,names
"1632292615-121677","https://www.denniskirk.com/snowmobile/helmets/100.ipp/18.pg","Fly Racing
							Youth Blue/Charcoal/White Kinetic Drift Helmet - 73-8641YL"
"1632292664-122902","https://www.denniskirk.com/snowmobile/helmets/100.ipp/6.pg","CKX
							Matte Black Visor for Mission AMS Helmets - 510499#"
"1632292612-121618","https://www.denniskirk.com/snowmobile/helmets/100.ipp/19.pg","Castle X
							Matte Hi-Vis Mode MX Flow Helmet - 35-2139"
"1632292649-122508","https://www.denniskirk.com/snowmobile/helmets/100.ipp/10.pg","LS2
							Youth Red/Black/White Gate Twoface Helmet - 437G-4192"
"1632292672-123126","https://www.denniskirk.com/snowmobile/helmets/100.ipp/4.pg","FXR Racing
							Steel Helium Prime Helmet - 210601-0300-19"
"1632292672-123135","https://www.denniskirk.com/snowmobile/helmets/100.ipp/4.pg","Bell Helmets
							Matte Black Visor for Moto-9 Carbon Flex Syndrome Helmet - 8031061"
"1632292668-123033","https://www.denniskirk.com/snowmobile/helmets/100.ipp/5.pg","509
							Black Ops/Lime Altitude 2.0 Carbon Fiber 3K Helmet w/Fidlock Technology - F01003900-140-002"
"1632292653-122633","https://www.denniskirk.com/snowmobile/helmets/100.ipp/9.pg","509
							Youth Black Camo Tactical 2.0 Helmet - F01013500-014-020"
"1632292675-123187","https://www.denniskirk.com/snowmobile/helmets/100.ipp/3.pg","Scorpion
							Matte Blue EXO-AT950 Outrigger Snow Helmet w/Electric Shield - 95-1616-SE"
"1632292660-122813","https://www.denniskirk.com/snowmobile/helmets/100.ipp/7.pg","FXR Racing
							Black Ops Clutch Cold Stop QRS Helmet - 220636-1010-07"
"1632292620-121842","https://www.denniskirk.com/snowmobile/helmets/100.ipp/17.pg","Thor
							Gray/Cyan Liner for Thor Verge Helmets - 0134-1491"
"1632292601-121279","https://www.denniskirk.com/snowmobile/helmets/100.ipp/22.pg","LS2
							Matte Red/Hi-Viz/Black Visor for Fast/Fast Mini Twoface Helmets - 03-415"
"1632292672-123062","https://www.denniskirk.com/snowmobile/helmets/100.ipp/4.pg","Castle X
							Deluxe Helmet Bag - 98-4062"
"1632292641-122282","https://www.denniskirk.com/snowmobile/helmets/100.ipp/12.pg","HJC
							Semi-Flat Black/Blue C91 Taly MC-2SF Modular Snowmobile Helmet w/Dual Lens Shield - 2107-722"
"1632292633-122133","https://www.denniskirk.com/snowmobile/helmets/100.ipp/14.pg","Fly Racing
							Youth Matte Gray/Orange Formula CC Primary Helmet - 73-4308YL"
"1632292628-121974","https://www.denniskirk.com/snowmobile/helmets/100.ipp/15.pg","GMax
							Smoke Tint Electric Shield for FF49 Helmets - 72-0899"
"1632292668-122996","https://www.denniskirk.com/snowmobile/helmets/100.ipp/5.pg","HJC
							Breath Box 3 for CL-Max 2/IS-Max 2 Snowmobile Helmets - 980-000"
"1632292653-122564","https://www.denniskirk.com/snowmobile/helmets/100.ipp/9.pg","Bell Helmets
							White/Black/Gray/Aqua Visor for MX-9 Mips Seven Battleship LE Helmet - 7133155"
"1632292678-123328","https://www.denniskirk.com/snowmobile/helmets/100.ipp/2.pg","Castle X
							Red CX200 Sector Helmet - 35-5116"
"1632292649-122553","https://www.denniskirk.com/snowmobile/helmets/100.ipp/10.pg","HJC
							Semi-Flat Black i90 Modular Snow Helmet w/Dual Lens Shield - 1613-633"
"1632292609-121466","https://www.denniskirk.com/snowmobile/helmets/100.ipp/20.pg","FXR Racing
							Clear Dual Shield for Torque X Helmet - 171746-0000-00"
"1632292641-122267","https://www.denniskirk.com/snowmobile/helmets/100.ipp/12.pg","HJC
							Youth Semi-Flat Black/Pink CL-Y Taze MC-8SF Helmet w/Framed Dual Lens Shield - 243-784"
"1632292681-123370","https://www.denniskirk.com/snowmobile/helmets/100.ipp/1.pg","Bell Helmets
							Matte Black MX-9 Adventure Snow Helmet w/Electric Shield - 7075789"
"1632292620-121831","https://www.denniskirk.com/snowmobile/helmets/100.ipp/17.pg","Bell Helmets
							Black/Gray/Orange Visor for MX-9 Adventure Mips Dalton 22 Helmets - 7137534"
"1632292660-122801","https://www.denniskirk.com/snowmobile/helmets/100.ipp/7.pg","509
							Racing Red Tactical 2.0 Helmet w/Fidlock Technology - F01012900-110-102"
"1632292668-123029","https://www.denniskirk.com/snowmobile/helmets/100.ipp/5.pg","HJC
							Youth Pink/White/Black CL-XY II Ellusion MC-8 Helmet - 298-984"
"1632292601-121265","https://www.denniskirk.com/snowmobile/helmets/100.ipp/22.pg","Z1R
							Flat Black Range Helmet Visor - 0133-1114"
"1632292653-122643","https://www.denniskirk.com/snowmobile/helmets/100.ipp/9.pg","Thor
							Black/Acid Sector Split Helmet w/MIPS - 0110-6226"
"1632292675-123178","https://www.denniskirk.com/snowmobile/helmets/100.ipp/3.pg","LS2
							Matte Black Rapid Cryptic Helmet w/Electric and Single Lens Shields - 353-2101"
"1632292646-122368","https://www.denniskirk.com/snowmobile/helmets/100.ipp/11.pg","Bell Helmets
							Matte/Gloss Black/White Visor for Moto-9 Mips Fasthouse Helmets - 7098911"
"1632292675-123180","https://www.denniskirk.com/snowmobile/helmets/100.ipp/3.pg","Z1R
							Flat Black Range Snow Helmet w/Electric Shield - 0121-1135"
"1632292672-123101","https://www.denniskirk.com/snowmobile/helmets/100.ipp/4.pg","509
							Black Ops Pro Series Breath Box - F01002800-000-000"
"1632292664-122870","https://www.denniskirk.com/snowmobile/helmets/100.ipp/6.pg","509
							Black Camo Altitude 2.0 Helmet w/Fidlock Technology - F01009400-110-020"
"1632292604-121456","https://www.denniskirk.com/snowmobile/helmets/100.ipp/21.pg","GMax
							Black Comfort Liner for MD01 X-Small to Small Helmets - 12mm - G001010"
"1632292657-122693","https://www.denniskirk.com/snowmobile/helmets/100.ipp/8.pg","FXR Racing
							Breath Box Tabs for Clutch Helmet - 201736-1000-00"
"1632292620-121765","https://www.denniskirk.com/snowmobile/helmets/100.ipp/17.pg","AFX
							Matte Beige/Khaki/Neon Green FX-41DS Eiger Visor - 0132-1196"
"1632292601-121343","https://www.denniskirk.com/snowmobile/helmets/100.ipp/22.pg","Bell Helmets
							Matte White/Red/Black Moto-9 Mips Prophecy Helmet - 7109876"
"1632292615-121721","https://www.denniskirk.com/snowmobile/helmets/100.ipp/18.pg","Bell Helmets
							Green/White/Black Visor for Moto-9 Flex Hound LE Helmet - 7097067"
"1632292615-121678","https://www.denniskirk.com/snowmobile/helmets/100.ipp/18.pg","Fly Racing
							Blue/Hi-Vis/Charcoal Kinetic Drift Helmet - 73-8642XS"
"1632292668-122962","https://www.denniskirk.com/snowmobile/helmets/100.ipp/5.pg","CKX
							Matte Gray/Black/White Mission AMS Optic Snow Helmet w/Dual Lens Shield - 514184"
"1632292612-121568","https://www.denniskirk.com/snowmobile/helmets/100.ipp/19.pg","Moose
							Black/White FI Agroid Visor Kit - 0132-1413"
"1632292681-123363","https://www.denniskirk.com/snowmobile/helmets/100.ipp/1.pg","CKX
							Carbon Black Mission AMS Snow Helmet w/Electric Shield - 512395#"
"1632292660-122853","https://www.denniskirk.com/snowmobile/helmets/100.ipp/7.pg","Klim
							Hi-Vis F3 Carbon Helmet - 3761-000-160-002"
"1632292681-123429","https://www.denniskirk.com/snowmobile/helmets/100.ipp/1.pg","CKX
							Matte Black Trans-E Modular Snow Helmet w/Electric Shield - 105432"
"1632292620-121787","https://www.denniskirk.com/snowmobile/helmets/100.ipp/17.pg","LS2
							Clear Dual Lens Shield for Rapid and Stream Helmets - 03-208"
"1632292678-123291","https://www.denniskirk.com/snowmobile/helmets/100.ipp/2.pg","FXR Racing
							Black Ops Torque X Team Helmet w/Electric Shield & Sun Shade - 220622-1010-04"
"1632292664-122934","https://www.denniskirk.com/snowmobile/helmets/100.ipp/6.pg","509
							Fire Mirror/Rose Tint Dual Electric Replacement Shield 2.0 for Delta R3 Helmet - F01001300-000-101"
"1632292637-122214","https://www.denniskirk.com/snowmobile/helmets/100.ipp/13.pg","AFX
							Black/Red/White FX-41DS AT Visor - 0132-1040"
"1632292641-122264","https://www.denniskirk.com/snowmobile/helmets/100.ipp/12.pg","CKX
							Matte Gray/Black TX319 Arkos Helmet - 511094#"
"1632292628-122013","https://www.denniskirk.com/snowmobile/helmets/100.ipp/15.pg","Z1R
							Hi-Viz Range Helmet Visor - 0133-1118"
