href,Name
https://www.motorola.com/us/mh7020-mesh-ready-wifi-router/p,MH7020 Mesh-Ready WiFi Router
https://www.motorola.com/us/mh7021-whole-home-mesh-wifii-system-add-on-satellite/p,MH7021 Whole Home Mesh WiFi System Add-on Satellite
https://www.motorola.com/us/mh7023-whole-home-mesh-wifi-system-router-plus-2-satellites-3-pack/p,"MH7023 Whole Home Mesh WiFi System, Router + 2 Satellites (3-Pack)"
https://www.motorola.com/us/mh7022-mesh-router-plus-satellite-2-pack/p,MH7022 Mesh Router + Satellite (2-Pack)
https://www.motorola.com/us/mr2600/p,mr2600
