href,Name
https://www.motorola.com/us/motorola-essentials-case-for-moto-g7-play-g7-optimo-black/p,Motorola Essentials case for Moto g⁷ Play / g⁷ Optimo - Black
https://www.motorola.com/us/case-mate-tough-case-for-moto-g7-play/p,Case-Mate Tough Case for Moto g⁷  Play
https://www.motorola.com/us/case-mate-protector-bundle-for-moto-g7-play/p,Case-Mate Protector Bundle for Moto g⁷  Play
https://www.motorola.com/us/speck-presidio-lite-case-for-moto-g7-play/p,Speck Presidio Lite Case for Moto G⁷ Play
https://www.motorola.com/us/uag-scout-case-for-moto-g7-play/p,UAG scout case for moto g⁷  play
