web-scraper-order,web-scraper-start-url,cat,cat-href,nnn
1632679267-9895,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell Precision 3000 3450 Workstation - Intel Core i5 Hexa-core (6 Core) i5-10505...
1632679282-9981,https://www.officedepot.com/cm/brand/dell,Shop Laptops & 2-in-1s,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722503&cbxRefine=1167251&cbxRefine=1462149&cbxRefine=1462171&inStock=true/?cm_sp=technology-_-laptops-and-2-in-1s_dell_-_-brand_dell-2021_main_2_1_0&promo_name=technology&promo_id=technology-laptops-and-2-in-1s-dell&promo_creative=laptops-and-2-in-1s_dell&promo_position=brand_dell-2021_main_2_1_0,"Dell Latitude 3000 3420 14"" Notebook  - 1920 x 1080 - Intel Core i7 (11th Gen) i...0.0 out of 5 stars."
1632679267-9918,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,"Dell™ Optiplex 5040 Refurbished Desktop, Intel® Core™ i5, 16GB Memory, 256GB Sol..."
1632679267-9877,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell OptiPlex 5090 - SFF - Core i5 10505 / 3.2 GHz - RAM 8 GB - SSD 256 GB - NVM...
1632679267-9888,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,"Dell™ Optiplex 7020 Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 500GB H..."
1632679267-9866,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell OptiPlex 3000 3080 Desktop Computer - Intel Core i5 10th Gen i5-10505 Hexa-...
1632679267-9906,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell OptiPlex 5090 - MT - Core i5 10505 / 3.2 GHz - RAM 8 GB - SSD 256 GB - NVMe...
1632679211-9844,https://www.officedepot.com/cm/brand/dell,Shop Monitors & Accessories,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=723298&cbxRefine=723848&cbxRefine=724084&cbxRefine=967648&cbxRefine=967653&cbxRefine=1123335&cbxRefine=1462159&cbxRefine=1462168&inStock=true/?cm_sp=technology-_-monitors-accessories_dell_-_-brand_dell-2021_main_2_3_0&promo_name=technology&promo_id=technology-monitors-accessories-dell&promo_creative=monitors-accessories_dell&promo_position=brand_dell-2021_main_2_3_0,Dell DW316 DVD-Writer - Black - DVD±R/±RW Support - USB 2.0 - Slimline4.3 out of 5 stars. 1492 reviews
1632679211-9837,https://www.officedepot.com/cm/brand/dell,Shop Monitors & Accessories,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=723298&cbxRefine=723848&cbxRefine=724084&cbxRefine=967648&cbxRefine=967653&cbxRefine=1123335&cbxRefine=1462159&cbxRefine=1462168&inStock=true/?cm_sp=technology-_-monitors-accessories_dell_-_-brand_dell-2021_main_2_3_0&promo_name=technology&promo_id=technology-monitors-accessories-dell&promo_creative=monitors-accessories_dell&promo_position=brand_dell-2021_main_2_3_0,Dell Premier Multi-Device Wireless Keyboard And Mouse KM7321W - USB Wireless Blu...4.3 out of 5 stars. 281 reviews
1632679267-9967,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell OptiPlex 5000 5090 Desktop Computer - Intel Core i5 i5-11500 Hexa-core 2.70...
1632679267-9864,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell OptiPlex 5000 5090 Desktop Computer - Intel Core i7 10th Gen i7-10700 Octa-...
1632679282-9976,https://www.officedepot.com/cm/brand/dell,Shop Laptops & 2-in-1s,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722503&cbxRefine=1167251&cbxRefine=1462149&cbxRefine=1462171&inStock=true/?cm_sp=technology-_-laptops-and-2-in-1s_dell_-_-brand_dell-2021_main_2_1_0&promo_name=technology&promo_id=technology-laptops-and-2-in-1s-dell&promo_creative=laptops-and-2-in-1s_dell&promo_position=brand_dell-2021_main_2_1_0,"Dell Vostro 14 3000 3400 14"" Notebook  - 1920 x 1080 - Intel Core i5 (11th Gen) ...0.0 out of 5 stars."
1632679267-9917,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell OptiPlex 5090 - SFF - Core i7 10700 / 2.9 GHz - RAM 8 GB - SSD 256 GB - NVM...
1632679267-9916,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell OptiPlex 7000 7090 Desktop Computer - Intel Core i5 i5-11500T Hexa-core 1.5...
1632679282-9984,https://www.officedepot.com/cm/brand/dell,Shop Laptops & 2-in-1s,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722503&cbxRefine=1167251&cbxRefine=1462149&cbxRefine=1462171&inStock=true/?cm_sp=technology-_-laptops-and-2-in-1s_dell_-_-brand_dell-2021_main_2_1_0&promo_name=technology&promo_id=technology-laptops-and-2-in-1s-dell&promo_creative=laptops-and-2-in-1s_dell&promo_position=brand_dell-2021_main_2_1_0,"Dell Latitude E5470 Ultrabook Laptop, 14"" Screen, Intel® Core™ i5, 8GB Memory, 2...4.0 out of 5 stars. 2 reviews"
1632679282-9977,https://www.officedepot.com/cm/brand/dell,Shop Laptops & 2-in-1s,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722503&cbxRefine=1167251&cbxRefine=1462149&cbxRefine=1462171&inStock=true/?cm_sp=technology-_-laptops-and-2-in-1s_dell_-_-brand_dell-2021_main_2_1_0&promo_name=technology&promo_id=technology-laptops-and-2-in-1s-dell&promo_creative=laptops-and-2-in-1s_dell&promo_position=brand_dell-2021_main_2_1_0,"Dell Precision 7510 Ultrabook Laptop, 15.6"" Screen, Intel® Core™ i7, 32GB Memory...0.0 out of 5 stars."
1632679211-9836,https://www.officedepot.com/cm/brand/dell,Shop Monitors & Accessories,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=723298&cbxRefine=723848&cbxRefine=724084&cbxRefine=967648&cbxRefine=967653&cbxRefine=1123335&cbxRefine=1462159&cbxRefine=1462168&inStock=true/?cm_sp=technology-_-monitors-accessories_dell_-_-brand_dell-2021_main_2_3_0&promo_name=technology&promo_id=technology-monitors-accessories-dell&promo_creative=monitors-accessories_dell&promo_position=brand_dell-2021_main_2_3_0,Dell Pro KM5221W Keyboard & Mouse - Wireless Wireless Mouse4.1 out of 5 stars. 291 reviews
1632679267-9889,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,"Dell™ Optiplex 7010 Refurbished Desktop PC, 3rd Gen Intel® Core™ i5, 16GB Memory..."
1632679267-9903,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell Precision 3000 3450 Workstation - Intel Core i7 Octa-core (8 Core) i7-10700...
1632679267-9936,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell OptiPlex 7490 All In One - All-in-one - Core i7 10700 / 2.9 GHz - vPro - RA...
1632679267-9908,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,"Dell™ Optiplex 7020 SFF Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 48..."
1632679282-9985,https://www.officedepot.com/cm/brand/dell,Shop Laptops & 2-in-1s,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722503&cbxRefine=1167251&cbxRefine=1462149&cbxRefine=1462171&inStock=true/?cm_sp=technology-_-laptops-and-2-in-1s_dell_-_-brand_dell-2021_main_2_1_0&promo_name=technology&promo_id=technology-laptops-and-2-in-1s-dell&promo_creative=laptops-and-2-in-1s_dell&promo_position=brand_dell-2021_main_2_1_0,"Dell Latitude E5470 Ultrabook Laptop, 14"" Screen, Intel Core i5, 16GB Memory, 25...4.0 out of 5 stars. 3 reviews"
1632679282-9995,https://www.officedepot.com/cm/brand/dell,Shop Laptops & 2-in-1s,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722503&cbxRefine=1167251&cbxRefine=1462149&cbxRefine=1462171&inStock=true/?cm_sp=technology-_-laptops-and-2-in-1s_dell_-_-brand_dell-2021_main_2_1_0&promo_name=technology&promo_id=technology-laptops-and-2-in-1s-dell&promo_creative=laptops-and-2-in-1s_dell&promo_position=brand_dell-2021_main_2_1_0,"Dell™ Latitude E7270 Refurbished Ultrabook Laptop, 12.5"" Screen, Intel® Core™ i5...3.0 out of 5 stars. 1 review"
1632679267-9923,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell OptiPlex 5090 - SFF - Core i5 10505 / 3.2 GHz - RAM 16 GB - SSD 256 GB - NV...
1632679267-9962,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,"Dell™ GX 990 Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 2TB Hard Drive..."
1632679267-9966,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell Precision 3000 3240 Workstation - Intel Xeon Hexa-core (6 Core) W-1250 3.30...
1632679267-9943,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,"Dell™ Optiplex 3070 Refurbished Mini Desktop PC, Intel® Core™ i5, 16GB Memory, 2..."
1632679282-9987,https://www.officedepot.com/cm/brand/dell,Shop Laptops & 2-in-1s,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722503&cbxRefine=1167251&cbxRefine=1462149&cbxRefine=1462171&inStock=true/?cm_sp=technology-_-laptops-and-2-in-1s_dell_-_-brand_dell-2021_main_2_1_0&promo_name=technology&promo_id=technology-laptops-and-2-in-1s-dell&promo_creative=laptops-and-2-in-1s_dell&promo_position=brand_dell-2021_main_2_1_0,"Dell™ Latitude E6430 Refurbished Laptop, Intel® Core™ i5, 8GB Memory, 500GB Hard...1.0 out of 5 stars. 1 review"
1632679211-9835,https://www.officedepot.com/cm/brand/dell,Shop Monitors & Accessories,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=723298&cbxRefine=723848&cbxRefine=724084&cbxRefine=967648&cbxRefine=967653&cbxRefine=1123335&cbxRefine=1462159&cbxRefine=1462168&inStock=true/?cm_sp=technology-_-monitors-accessories_dell_-_-brand_dell-2021_main_2_3_0&promo_name=technology&promo_id=technology-monitors-accessories-dell&promo_creative=monitors-accessories_dell&promo_position=brand_dell-2021_main_2_3_0,"Dell P2719H - LED monitor - 27"" (27"" viewable Full HD (1080p @ 60 Hz - IPS - 300...4.7 out of 5 stars. 200 reviews"
1632679267-9969,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,Dell Precision 3000 3650 Workstation - Intel Core i5 Hexa-core (6 Core) i5-10505...
1632679211-9839,https://www.officedepot.com/cm/brand/dell,Shop Monitors & Accessories,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=723298&cbxRefine=723848&cbxRefine=724084&cbxRefine=967648&cbxRefine=967653&cbxRefine=1123335&cbxRefine=1462159&cbxRefine=1462168&inStock=true/?cm_sp=technology-_-monitors-accessories_dell_-_-brand_dell-2021_main_2_3_0&promo_name=technology&promo_id=technology-monitors-accessories-dell&promo_creative=monitors-accessories_dell&promo_position=brand_dell-2021_main_2_3_0,"Dell P1917S 19"" SXGA LED LCD Monitor - 5:4 - Black - 19"" Class - In-plane Switch...0.0 out of 5 stars."
1632679267-9931,https://www.officedepot.com/cm/brand/dell,Shop Desktops & All-in-ones,https://www.officedepot.com/a/browse/dell-computers-and-accessories/N=5+1461888&cbxRefine=301832&cbxRefine=722537&cbxRefine=967642&cbxRefine=1012197&cbxRefine=1462148&cbxRefine=1462155&inStock=true/?cm_sp=technology-_-desktops-and-all-in-one_dell_-_-brand_dell-2021_main_2_2_0&promo_name=technology&promo_id=technology-desktops-and-all-in-one-dell&promo_creative=desktops-and-all-in-one_dell&promo_position=brand_dell-2021_main_2_2_0,"Dell™ Optiplex 7020 SFF Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 24..."
