Title,Title_URL
BCG Girls' Athletic Multi-Stripe T-shirt                                                                                        ,https://www.academy.com/shop/pdp/bcg-girls-athletic-multi-stripe-t-shirt?sku=navy-x-small
BCG Women's Neoprene Slimmer Capri Pants                                                                                        ,https://www.academy.com/shop/pdp/bcg-womens-neoprene-slimmer-capri-pants?sku=black-large
BCG Girls' Athletic Printed Cotton Leggings                                                                                     ,https://www.academy.com/shop/pdp/bcg-girls-athletic-printed-cotton-leggings?sku=medieval-blue-stars-x-large
BCG Women's Turbo Long Sleeve Shirt                                                                                             ,https://www.academy.com/shop/pdp/bcg-womens-turbo-long-sleeve-shirt-118684508?sku=black-small
Nike Women's Sculpt Victory Cropped Leggings                                                                                    ,https://www.academy.com/shop/pdp/nike-womens-sculpt-victory-cropped-leggings?sku=black-white-x-large
Battle Men's Sleeveless Light Action Hoodie                                                                                     ,https://www.academy.com/shop/pdp/battle-mens-sleeveless-light-action-hoodie?sku=black-small
McDavid Elite Compression Recovery Socks                                                                                        ,https://www.academy.com/shop/pdp/mcdavid-elite-compression-recovery-socks?sku=black-small
BCG Adults' Basketball Shooting Sleeve                                                                                          ,https://www.academy.com/shop/pdp/bcg-adults-basketball-shooting-sleeve?sku=white-small-medium
adidas Men's AlphaSkin Sport Three-Quarter Compression Tight                                                                    ,https://www.academy.com/shop/pdp/adidas-mens-alphaskin-sport-three-quarter-compression-tight?sku=black-small
Soffe Girl's Spirit Leggings                                                                                                    ,https://www.academy.com/shop/pdp/soffe-girls-spirit-leggings?sku=black-gray-x-small
Soffe Girls' Slayin' It Leggings                                                                                                ,https://www.academy.com/shop/pdp/soffe-girls-slayin-it-leggings?sku=moss-medium
Soffe Girls' Rockin' It Leggings                                                                                                ,https://www.academy.com/shop/pdp/soffe-girls-rockin-it-leggings?sku=gray-x-large
Soffe Girls' Feel The Burn High Waist Leggings                                                                                  ,https://www.academy.com/shop/pdp/soffe-girls-feel-the-burn-high-waist-leggings?sku=black-medium
Soffe Girls' Dri Team Leggings                                                                                                  ,https://www.academy.com/shop/pdp/soffe-girls-dri-team-leggings?sku=navy-x-large
Soffe Girl's All Star Spirit Leggings                                                                                           ,https://www.academy.com/shop/pdp/soffe-girls-all-star-spirit-leggings?sku=black-small
Mizuno Men's MZ1 Jogger Pants                                                                                                   ,https://www.academy.com/shop/pdp/mizuno-mens-mz1-jogger-pants?sku=quiet-shade-x-small
Under Armour Women's Armour High Crossback Zip Heather Sports Bra                                                               ,https://www.academy.com/shop/pdp/under-armour-womens-armour-high-crossback-zip-heather-sports-bra?sku=charcoal-light-heather-32b
Under Armour Women's Armour High Crossback Heather Sports Bra                                                                   ,https://www.academy.com/shop/pdp/under-armour-womens-armour-high-crossback-heather-sports-bra?sku=charcoal-light-heather-36dd
Under Armour Women's Armour High Crossback Zip Sports Bra                                                                       ,https://www.academy.com/shop/pdp/under-armour-womens-armour-high-crossback-zip-sports-bra?sku=black-38dd
adidas Women's D2M Leopard Sports Bra                                                                                           ,https://www.academy.com/shop/pdp/adidas-womens-d2m-leopard-sports-bra?sku=grefou-black-small
Champion Women's Tie Back Tank Top                                                                                              ,https://www.academy.com/shop/pdp/champion-womens-tie-back-tank-top-?sku=red-x-small
adidas Boys' Offset BOS Heather T-shirt                                                                                         ,https://www.academy.com/shop/pdp/adidas-boys-offset-bos-heather-t-shirt?sku=charcoal-large
adidas Boys' Warp Camo Short Sleeve T-shirt                                                                                     ,https://www.academy.com/shop/pdp/adidas-boys-warp-camo-short-sleeve-t-shirt?sku=white-medium
Nike Women's 10k Classic Shorts 3 in                                                                                            ,https://www.academy.com/shop/pdp/nike-womens-10k-classic-shorts-3-in?sku=black-small
Under Armour Women's HeatGear Armour Mid-Rise Capri Pants                                                                       ,https://www.academy.com/shop/pdp/under-armour-womens-heatgear-armour-mid-rise-capri-pants?sku=black-small
Under Armour Women's CoolSwitch Ankle Leggings                                                                                  ,https://www.academy.com/shop/pdp/under-armour-womens-coolswitch-ankle-leggings?sku=black-x-large
adidas Men’s Tiro Primeblue Track Pants                                                                                       ,https://www.academy.com/shop/pdp/adidas-men%E2%80%99s-tiro-primeblue-track-pants?sku=black-large
adidas Men’s The Trackstand Cycling Pants                                                                                     ,https://www.academy.com/shop/pdp/adidas-men%E2%80%99s-the-trackstand-cycling-pants?sku=black-medium
adidas Men's Primeblue Compression Training Shorts 10.2 in                                                                      ,https://www.academy.com/shop/pdp/adidas-mens-primeblue-compression-training-shorts-102-in?sku=black-xx-large
adidas Men's Own the Run Astro Running Pants                                                                                    ,https://www.academy.com/shop/pdp/adidas-mens-own-the-run-astro-running-pants?sku=black-medium
adidas Men's HEAT.RDY Running T-shirt                                                                                           ,https://www.academy.com/shop/pdp/adidas-mens-heatrdy-running-t-shirt?sku=black-xx-large
adidas Men's HEAT.RDY Running Shorts 9 in                                                                                       ,https://www.academy.com/shop/pdp/adidas-mens-heatrdy-running-shorts-9-in-?sku=green-xx-large
adidas Men’s Donovan Mitchell Tank Top Jersey                                                                                 ,https://www.academy.com/shop/pdp/adidas-men%E2%80%99s-donovan-mitchell-tank-top-jersey?sku=clemin-small
adidas Women's Essentials Tapered Plus Size Pants                                                                               ,https://www.academy.com/shop/pdp/adidas-womens-essentials-tapered-plus-size-pants?sku=black-4x
Nike Boys' Nike Sportswear Camo Futura Short Sleeve T-shirt                                                                     ,https://www.academy.com/shop/pdp/nike-boys-nike-sportswear-camo-futura-short-sleeve-t-shirt-128810635?sku=white-01-x-large
Nike Girls' 4-7 Club Fleece Jogger Pants                                                                                        ,https://www.academy.com/shop/pdp/nike-girls-(4-6x)-club-fleece-joggers?sku=gray-dark-01-4-youth
Under Armour Boys' 4-7 Play Like A Boss T-Shirt                                                                                 ,https://www.academy.com/shop/pdp/under-armor-boys-4-7-play-like-a-boss-t-shirt?sku=red-4-youth
Under Armour Men's HeatGear Camo Long Shorts 9 in                                                                               ,https://www.academy.com/shop/pdp/under-armour-mens-heatgear-camo-long-shorts-9-in?sku=black-small
Under Armour Men's HeatGear Armour Fitted Long Sleeve Top                                                                       ,https://www.academy.com/shop/pdp/under-armour-mens-heatgear-armour-fitted-long-sleeve-top?sku=red-xx-large
Under Armour Men's UA RUSH HeatGear 2.0 Compression Long Sleeve Top                                                             ,https://www.academy.com/shop/pdp/under-armour-mens-ua-rush-heatgear-20-compression-long-sleeve-top?sku=black-xxx-large
Under Armour Men's UA RUSH HeatGear 2.0 Compression Sleeveless Top                                                              ,https://www.academy.com/shop/pdp/under-armour-mens-ua-rush-heatgear-20-compression-sleeveless-top?sku=black-xxx-large
Under Armour Men's Sportstyle Left Chest Cut-off Sleeveless Top                                                                 ,https://www.academy.com/shop/pdp/under-armour-mens-sportstyle-left-chest-cut-off-sleeveless-top?sku=black-xx-large
Under Armour Men's Training Vent Graphic Short Sleeve T-shirt                                                                   ,https://www.academy.com/shop/pdp/under-armour-mens-training-vent-graphic-short-sleeve-t-shirt?sku=white-medium
Under Armour Girls' UA Favorite Leggings                                                                                        ,https://www.academy.com/shop/pdp/under-armour-girls-ua-favorite-leggings?sku=black-medium
Nike Men's Dri-FIT Camo Training T-shirt                                                                                        ,https://www.academy.com/shop/pdp/nike-mens-dri-fit-camo-training-t-shirt-128363839?sku=gray-x-large
Under Armour Girls' Team Shorty Training Shorts 4 in                                                                            ,https://www.academy.com/shop/pdp/under-armour-girls-team-shorty-training-shorts-4-in?sku=black-medium
BCG Boys' Nashville Blinder Short Sleeve T-Shirt                                                                                ,https://www.academy.com/shop/pdp/bcg-boys-nashville-blinder-short-sleeve-t-shirt?sku=navy-large
Under Armour Women's UA RUSH Printed Leggings                                                                                   ,https://www.academy.com/shop/pdp/under-armour-womens-ua-rush-printed-leggings?sku=blue-dark-03-x-large
BCG Girls' Never Quit Varsity Graphic Short Sleeve T-shirt                                                                      ,https://www.academy.com/shop/pdp/bcg-girls-never-quit-varsity-graphic-short-sleeve-t-shirt?sku=cherry-blossom-x-large
Under Armour Men's Signature Kettlebell Short Sleeve T-shirt                                                                    ,https://www.academy.com/shop/pdp/under-armour-mens-signature-kettlebell-short-sleeve-t-shirt?sku=blue-large
Under Armour Men's Sticker Campus T-shirt                                                                                       ,https://www.academy.com/shop/pdp/under-armour-mens-sticker-campus-t-shirt-?sku=white-xx-large
Under Armour Men's Only Way Is Through Short Sleeve T-shirt                                                                     ,https://www.academy.com/shop/pdp/under-armour-mens-only-way-is-through-short-sleeve-t-shirt?sku=gray-xx-large
Under Armour Men's Cheat Day Specialist Graphic T-shirt                                                                         ,https://www.academy.com/shop/pdp/under-armour-mens-cheat-day-specialist-graphic-t-shirt-?sku=halo-gray-tech-blue-xx-large
Under Armour Girls' HeatGear Armour Leggings                                                                                    ,https://www.academy.com/shop/pdp/under-armour-girls-heatgear-armour-leggings-127994006?sku=navy-blue-x-small
Under Armour Girls' Rival Fleece Joggers                                                                                        ,https://www.academy.com/shop/pdp/under-armour-girls-rival-fleece-joggers-127993273?sku=gray-large
adidas Women's Designed to Move High-Rise 3/4-Length Tights                                                                     ,https://www.academy.com/shop/pdp/adidas-womens-designed-to-move-high-rise-3-4-length-tights?sku=black-x-large
adidas Women's Designed 2 Move 3-Stripes Sport T-shirt                                                                          ,https://www.academy.com/shop/pdp/adidas-womens-designed-2-move-3-stripes-sport-t-shirt?sku=black-large
adidas Girls' AEROREADY Low Support Tech Fit Sports Bra                                                                         ,https://www.academy.com/shop/pdp/adidas-girls-aeroready-low-support-tech-fit-sports-bra-?sku=black-x-large
Nike Girls' Dri-FIT RTL Short Sleeve Training T-shirt                                                                           ,https://www.academy.com/shop/pdp/nike-girls-dri-fit-rtl-short-sleeve-training-t-shirt?sku=pink-light-01-large
Nike Boys' Nike Sportswear Transformer Short Sleeve T-shirt                                                                     ,https://www.academy.com/shop/pdp/nike-boys-nike-sportswear-transformer-short-sleeve-t-shirt?sku=white-x-large
Nike Women's Dri-FIT One Plus Size Training T-shirt                                                                             ,https://www.academy.com/shop/pdp/nike-womens-dri-fit-one-plus-size-training-t-shirt?sku=gray-3x
Nike Women's Fast Cropped Plus Size Running Leggings                                                                            ,https://www.academy.com/shop/pdp/nike-womens-fast-cropped-plus-size-running-leggings?sku=black-1x
Nike Women's Dri-FIT Swoosh Medium Support Plus Size Sports Bra                                                                 ,https://www.academy.com/shop/pdp/nike-womens-dri-fit-swoosh-medium-support-plus-size-sports-bra?sku=pink-glaze-pale-coral-2x
Nike Women's Dri-FIT Swoosh High Support Plus Size Sports Bra                                                                   ,https://www.academy.com/shop/pdp/nike-womens-dri-fit-swoosh-high-support-plus-size-sports-bra?sku=gray-1x
Nike Women's Dri-FIT Swoosh Medium Support Sports Bra                                                                           ,https://www.academy.com/shop/pdp/nike-womens-dri-fit-swoosh-medium-support-sports-bra?sku=black-medium
adidas Boys' Extended Sizing AEROREADY® Performance Logo T-Shirt                                                               ,https://www.academy.com/shop/pdp/adidas-boys-extended-sizing-aeroready%C2%AE-performance-logo-t-shirt?sku=black-medium
Nike Women's Dri-FIT Get Fit Graphic Training Crew Top                                                                          ,https://www.academy.com/shop/pdp/nike-womens-dri-fit-get-fit-graphic-training-crew-top?sku=purple-x-small
Under Armour Men's UA Reign Woven Shorts 10 in                                                                                  ,https://www.academy.com/shop/pdp/under-armour-mens-ua-reign-woven-shorts-10-in?sku=black-x-large
Under Armour Men's UA Iso-Chill Compression Printed Long Sleeve Shirt                                                           ,https://www.academy.com/shop/pdp/under-armour-mens-ua-iso-chill-compression-printed-long-sleeve-shirt?sku=black-x-small
Nike Boys' Nike Sportswear Worldwide HBR Short Sleeve T-shirt                                                                   ,https://www.academy.com/shop/pdp/nike-boys-nike-sportswear-worldwide-hbr-short-sleeve-t-shirt?sku=black-large
Nike Boys' Nike Sportswear Football Husky Short Sleeve T-shirt                                                                  ,https://www.academy.com/shop/pdp/nike-boys-nike-sportswear-football-husky-short-sleeve-t-shirt?sku=red-x-large
Nike Boys' Nike Sportswear Camo Futura Extended Sizing Short Sleeve T-shirt                                                     ,https://www.academy.com/shop/pdp/nike-boys-nike-sportswear-camo-futura-extended-sizing-short-sleeve-t-shirt?sku=black-medium
Nike Boys' Sport Poly Extended Sizing Pants                                                                                     ,https://www.academy.com/shop/pdp/nike-boys-sport-poly-extended-sizing-pants?sku=gray-x-large
Nike Boys' Therma Husky OH Pants                                                                                                ,https://www.academy.com/shop/pdp/nike-boys-therma-husky-oh-pants?sku=gray-medium
Nike Girls' Tempo Swooshfetti AOP Running Shorts                                                                                ,https://www.academy.com/shop/pdp/nike-girls-tempo-swooshfetti-aop-running-shorts?sku=pink-light-01-x-small
adidas Boys' Badge of Sport Sole T-Shirt                                                                                        ,https://www.academy.com/shop/pdp/adidas-boys-badge-of-sport-sole-t-shirt?sku=charcoal-01-x-large
adidas Boys' Chest Graffiti T-Shirt                                                                                             ,https://www.academy.com/shop/pdp/adidas-boys-chest-graffiti-t-shirt?sku=black-small
adidas Boys' Badge of Sport T-Shirt                                                                                             ,https://www.academy.com/shop/pdp/adidas-boys-badge-of-sport-t-shirt?sku=red-medium
adidas Boys' AEROREADY Badge of Sport T-Shirt                                                                                   ,https://www.academy.com/shop/pdp/adidas-boys-aeroready-badge-of-sport-t-shirt-127607660?sku=gray-x-large
adidas Men's Tiro21 Reflective Track Pants                                                                                      ,https://www.academy.com/shop/pdp/adidas-mens-tiro21-reflective-track-pants?sku=black-xxx-large
Nike Boys' Sportswear Club French Terry Printed Joggers                                                                         ,https://www.academy.com/shop/pdp/nike-boys-sportswear-club-french-terry-printed-joggers?sku=black-small
adidas Men's Primeblue Always Om Pants                                                                                          ,https://www.academy.com/shop/pdp/adidas-mens-primeblue-always-om-pants?sku=black-x-large
adidas Men's City Fleece Training Shorts 7 in                                                                                   ,https://www.academy.com/shop/pdp/adidas-mens-city-fleece-training-shorts-7-in?sku=gray-dark-01-large
Nike Boys' Sportswear Photo Tiger T-Shirt                                                                                       ,https://www.academy.com/shop/pdp/nike-boys-sportswear-photo-tiger-t-shirt?sku=white-small
Nike Boys' Dri-FIT Football Training T-Shirt                                                                                    ,https://www.academy.com/shop/pdp/nike-boys-dri-fit-football-training-t-shirt?sku=imperial-blue-x-small
Nike Boys' Dri-FIT Trophy AOP Training Shorts                                                                                   ,https://www.academy.com/shop/pdp/nike-boys-dri-fit-trophy-aop-training-shorts?sku=blue-x-large
Nike Boy's Legendary Trophy Swoosh T-Shirt                                                                                      ,https://www.academy.com/shop/pdp/nike-boys-legendary-trophy-swoosh-t-shirt?sku=white-medium
adidas Girls' AEROREADY Rainbow Logo Foil Extended Sizing Size Short Sleeve T-shirt                                             ,https://www.academy.com/shop/pdp/adidas-girls-aeroready-rainbow-logo-foil-extended-sizing-size-short-sleeve-t-shirt?sku=white-x-large
adidas Girls' Three-Stripe Mesh Extended Sizing Size Shorts                                                                     ,https://www.academy.com/shop/pdp/adidas-girls-three-stripe-mesh-extended-sizing-size-shorts?sku=black-medium
Under Armour Women's Rush 6M Novelty Leggings                                                                                   ,https://www.academy.com/shop/pdp/under-armour-womens-rush-6m-novelty-leggings?sku=black-x-small
Under Armour Women's Rush Q3 Novelty Short Sleeve T-shirt                                                                       ,https://www.academy.com/shop/pdp/under-armour-womens-rush-q3-novelty-short-sleeve-t-shirt?sku=black-small
adidas Men's Primeblue Always Om Henley Long Sleeve Shirt                                                                       ,https://www.academy.com/shop/pdp/adidas-mens-primeblue-always-om-henley-long-sleeve-shirt?sku=red-dark-01-xxx-large
adidas Men's Aero Motion Training T-shirt                                                                                       ,https://www.academy.com/shop/pdp/adidas-mens-aero-motion-training-t-shirt?sku=green-large
BCG Girls’ Athletic Flip Sequin Heart T-shirt                                                                                 ,https://www.academy.com/shop/pdp/bcg-girls%E2%80%99-athletic-flip-sequin-heart-t-shirt?sku=raspberry-rose-large
Nike Men's Dri-FIT Cheat Code Short Sleeve T-Shirt                                                                              ,https://www.academy.com/shop/pdp/nike-mens-dri-fit-cheat-code-short-sleeve-t-shirt?sku=red-xx-large
Nike Women's Dri-FIT One Icon Clash Leggings                                                                                    ,https://www.academy.com/shop/pdp/nike-womens-dri-fit-one-icon-clash-leggings?sku=gray-large
Nike Women's Therma-FIT One Long Sleeve Shirt                                                                                   ,https://www.academy.com/shop/pdp/nike-womens-therma-fit-one-long-sleeve-shirt?sku=black-x-large
Adidas Girls' Cotton Fleece Joggers                                                                                             ,https://www.academy.com/shop/pdp/adidas-girls-cotton-fleece-joggers-?sku=purple-medium
Adidas Girls' AEROREADY Allover Print Pocket Tights                                                                             ,https://www.academy.com/shop/pdp/adidas-girls-aeroready-allover-print-pocket-tights?sku=black-small
Adidas Girls' Hooded Long Sleeve Graphic T-Shirt                                                                                ,https://www.academy.com/shop/pdp/adidas-girls-hooded-long-sleeve-graphic-t-shirt?sku=gray-light-01-medium
adidas Girls' Dolman Waist Graphic T-Shirt                                                                                      ,https://www.academy.com/shop/pdp/adidas-girls-dolman-waist-graphic-t-shirt?sku=white-pink-small
Nike Men's Yoga Restore Pants                                                                                                   ,https://www.academy.com/shop/pdp/nike-mens-yoga-restore-pants?sku=black-small
Nike Men's Pro Dri-FIT 3/4 Tights                                                                                               ,https://www.academy.com/shop/pdp/nike-mens-pro-dri-fit-3-4-tights-?sku=gray-xxx-large-tall
Nike Men's Dri-FIT Taper FL Pants                                                                                               ,https://www.academy.com/shop/pdp/nike-mens-dri-fit-taper-fl-pants?sku=charcoal-01-small
Nike Women's Yoga Graphic Tank Top                                                                                              ,https://www.academy.com/shop/pdp/nike-womens-yoga-graphic-tank-top?sku=white-small
Nike Women's Yoga Dri-FIT Tank Top                                                                                              ,https://www.academy.com/shop/pdp/nike-womens-yoga-dri-fit-tank-top-?sku=plum-fog-venice-x-large
Nike Men's Yoga 2-in-1 Shorts                                                                                                   ,https://www.academy.com/shop/pdp/nike-mens-yoga-2-in-1-shorts?sku=green-dark-01-xx-large
adidas Boys' Allover Print T-Shirt                                                                                              ,https://www.academy.com/shop/pdp/adidas-boys-allover-print-t-shirt-127422201?sku=white-x-large
Nike Men's Pro Dri-FIT Long Shorts                                                                                              ,https://www.academy.com/shop/pdp/nike-mens-pro-dri-fit-long-shorts?sku=black-xx-large
BCG Girls Flip Sequin Mermaid Graphic T-shirt                                                                                   ,https://www.academy.com/shop/pdp/bcg-girls-flip-sequin-mermaid-graphic-t-shirt-?sku=shell-pink-small
BCG Boys’ Space Balls T-shirt                                                                                                 ,https://www.academy.com/shop/pdp/bcg-boys%E2%80%99-space-balls-t-shirt?sku=black-large
BCG Boys' On Fire Short Sleeve T-Shirt                                                                                          ,https://www.academy.com/shop/pdp/bcg-boys-on-fire-short-sleeve-t-shirt?sku=blue-medium-02-medium
BCG Boys' Sup Bro Short Sleeve T-shirt                                                                                          ,https://www.academy.com/shop/pdp/bcg-boys-sup-bro-short-sleeve-t-shirt?sku=blue-medium-02-medium
Under Armour Men's Island Waves  T-shirt                                                                                        ,https://www.academy.com/shop/pdp/under-armour-mens-island-waves-graphic-t-shirt-?sku=navy-large
Under Armour Men's RUN Graphic T-shirt                                                                                          ,https://www.academy.com/shop/pdp/under-armour-mens-run-graphic-t-shirt-127227309?sku=black-small
Under Armour Men's Seamless Camo Graphic T-shirt                                                                                ,https://www.academy.com/shop/pdp/under-armour-mens-seamless-camo-graphic-t-shirt?sku=black-large
Under Armour Men's Training Vent Graphic T-shirt                                                                                ,https://www.academy.com/shop/pdp/under-armour-mens-training-vent-graphic-t-shirt?sku=gray-large
Under Armour Men's HG Rush 2.0 Cloud Tie Dye T-shirt                                                                            ,https://www.academy.com/shop/pdp/under-armour-mens-hg-rush-20-cloud-tie-dye-t-shirt?sku=gray-medium
Under Armour Men's Launch Run Print Shorts 7 in                                                                                 ,https://www.academy.com/shop/pdp/under-armour-mens-launch-run-print-shorts-7-in?sku=blue-xx-large
Under Armour Men's UA RUSH HeatGear 2.0 Long Shorts 12 in                                                                       ,https://www.academy.com/shop/pdp/under-armour-mens-ua-rush-heatgear-20-long-shorts-12-in?sku=black-x-small
Under Armour Men's HeatGear Amour 3/4  Leggings                                                                                 ,https://www.academy.com/shop/pdp/under-armour-mens-heatgear-amour-3-4-graphic-leggings?sku=gray-small
Under Armour Men's Tricot Jogger Pants                                                                                          ,https://www.academy.com/shop/pdp/under-armour-mens-tricot-jogger-pants?sku=navy-x-large
Under Armour Men's Stretch Woven Pants                                                                                          ,https://www.academy.com/shop/pdp/under-armour-mens-stretch-woven-pants?sku=black-medium
Under Armour Men's Rival Fleece Textured Pants                                                                                  ,https://www.academy.com/shop/pdp/under-armour-mens-rival-fleece-textured-pants?sku=black-medium
adidas Men's Designed 2 Move climalite Pants                                                                                    ,https://www.academy.com/shop/pdp/adidas-mens-designed-2-move-climalite-pants?sku=black-small
adidas Women's Plus Size Sereno 19 Training Pants                                                                               ,https://www.academy.com/shop/pdp/adidas-womens-plus-size-sereno-19-training-pants?sku=navy-2x
Nike Boys’ Sportswear Classic USA Graphic Extended Sizing T-shirt                                                             ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-sportswear-classic-usa-graphic-extended-sizing-t-shirt?sku=white-small
Nike Boys’ Sportswear Dri-FIT Futura Repeat Graphic Training Extended Sizing T-shirt                                          ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-sportswear-dri-fit-futura-repeat-graphic-training-extended-sizing-t-shirt?sku=white-x-large
Nike Boys’ Dri-FIT JDI XDYE Graphic Extended Sizing T-shirt                                                                   ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-dri-fit-jdi-xdye-graphic-extended-sizing-t-shirt?sku=black-red-medium
Under Armour Women’s Mid Keyhole Graphic Sports Bra                                                                           ,https://www.academy.com/shop/pdp/under-armour-women%E2%80%99s-mid-keyhole-graphic-sports-bra?sku=white-medium
Under Armour Girls' Knockout Tank                                                                                               ,https://www.academy.com/shop/pdp/under-armour-girls-knockout-tank?sku=pink-medium
Under Armour Boys' UA Ice Cream Truck Short Sleeve T-shirt                                                                      ,https://www.academy.com/shop/pdp/under-armour-boys-ua-ice-cream-truck-short-sleeve-t-shirt?sku=breeze-black-medium
Under Armour Boys' Tech Glow Half-Symbol T-shirt                                                                                ,https://www.academy.com/shop/pdp/under-armour-boys-tech-glow-half-symbol-t-shirt?sku=victory-green-summer-lime-small
Nike Girls' Sportswear RTL Scoop Futura Extended Size Short Sleeve T-shirt                                                      ,https://www.academy.com/shop/pdp/nike-girls-sportswear-rtl-scoop-futura-extended-size-short-sleeve-t-shirt?sku=white-small
Nike Girls' Dri-FIT Leg Extended Size Graphic V-neck Training T-shirt                                                           ,https://www.academy.com/shop/pdp/nike-girls-dri-fit-leg-extended-size-graphic-v-neck-training-t-shirt?sku=gray-large
Nike Girls' Sportswear Victory Swoosh Extended Size Graphic T-shirt                                                             ,https://www.academy.com/shop/pdp/nike-girls-sportswear-victory-swoosh-extended-size-graphic-t-shirt?sku=purple-chalk-x-large
Nike Girls' Tempo Energy AOP Extended Size Training Shorts                                                                      ,https://www.academy.com/shop/pdp/nike-girls-tempo-energy-aop-extended-size-training-shorts?sku=gray-pink-large
Nike Girls' Swoosh Extended Size Medium Support Sports Bra                                                                      ,https://www.academy.com/shop/pdp/nike-girls-swoosh-extended-size-medium-support-sports-bra?sku=black-x-large
Nike Girls’ Trophy Training Extended Size Tights                                                                              ,https://www.academy.com/shop/pdp/nike-girls%E2%80%99-trophy-training-extended-size-tights?sku=black-x-large
Nike Girls' Trophy Extended Sports Bra                                                                                          ,https://www.academy.com/shop/pdp/nike-girls-trophy-extended-sports-bra?sku=white-small
Nike Girls' Trophy Extended Size Training Shorts                                                                                ,https://www.academy.com/shop/pdp/nike-girls-trophy-extended-size-training-shorts?sku=black-small
G-Form Men's Pro Baseball Sternum Shirt                                                                                         ,https://www.academy.com/shop/pdp/g-form-mens-pro-baseball-sternum-shirt?sku=black-black-x-large
 Nike Girls' Sportswear Instacat Graphic T-shirt                                                                                ,https://www.academy.com/shop/pdp/-nike-girls-sportswear-instacat-graphic-t-shirt?sku=pink-foam-small
Nike Boys’ Dri-FIT Football Graphic T-shirt                                                                                   ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-dri-fit-football-graphic-t-shirt?sku=gray-x-small
Nike Girls' Trophy Energy Print Sports Bra                                                                                      ,https://www.academy.com/shop/pdp/nike-girls-trophy-energy-print-sports-bra?sku=gray-light-01-medium
Nike Girls' One Energy Print Tights                                                                                             ,https://www.academy.com/shop/pdp/nike-girls-one-energy-print-tights?sku=gray-light-01-medium
Nike Girls' One Printed Leggings                                                                                                ,https://www.academy.com/shop/pdp/nike-girls-one-printed-leggings?sku=purple-medium
Nike Girls’ Sportswear Ice Cream Graphic Short Sleeve T-shirt                                                                 ,https://www.academy.com/shop/pdp/nike-girls%E2%80%99-sportswear-ice-cream-graphic-short-sleeve-t-shirt?sku=white-x-large
Nike Girls' Sportswear Fun Under the Sun Graphic T-shirt                                                                        ,https://www.academy.com/shop/pdp/nike-girls-sportswear-fun-under-the-sun-graphic-t-shirt?sku=pink-light-01-large
Nike Girls' Nike Sportswear Jersey Shorts                                                                                       ,https://www.academy.com/shop/pdp/nike-girls-nike-sportswear-jersey-shorts?sku=gray-dark-01-small
Nike Girls' Swoosh Reversible Printed Medium Support Sports Bra                                                                 ,https://www.academy.com/shop/pdp/nike-girls-swoosh-reversible-printed-medium-support-sports-bra?sku=pink-light-01-x-large
adidas Boys' Brand Love Printed T-shirt                                                                                         ,https://www.academy.com/shop/pdp/adidas-boys-brand-love-printed-t-shirt?sku=white-medium
adidas Boys' Game-Ball Graphic Short Sleeve T-shirt                                                                             ,https://www.academy.com/shop/pdp/adidas-boys-game-ball-graphic-short-sleeve-t-shirt?sku=black-large
adidas Boys' Make The Shot Graphic Short Sleeve T-shirt                                                                         ,https://www.academy.com/shop/pdp/adidas-boys-make-the-shot-graphic-short-sleeve-t-shirt?sku=white-large
BCG Toddler Girls' Unicorn and Ice Cream Graphic T-shirt Set                                                                    ,https://www.academy.com/shop/pdp/bcg-toddler-girls-unicorn-and-ice-cream-graphic-t-shirt-set-?sku=white-pink-3-toddler
Nike Boys’ Sportswear Festival Tie Dye T-shirt                                                                                ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-sportswear-festival-tie-dye-t-shirt?sku=white-light-blue-large
Nike Boys’ Sportswear Chromatic Futura Graphic T-shirt                                                                        ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-sportswear-chromatic-futura-graphic-t-shirt?sku=black-x-large
Nike Boys’ Sportswear Sky Dye AOP Graphic T-shirt                                                                             ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-sportswear-sky-dye-aop-graphic-t-shirt?sku=multi-x-small
Nike Boys’ Sportswear Day Wave Graphic T-shirt                                                                                ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-sportswear-day-wave-graphic-t-shirt?sku=orange-chalk-x-large
Nike Boys’ Leg Swoosh Training T-shirt                                                                                        ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-leg-swoosh-training-t-shirt?sku=blue-light-blue-large
Nike Boys’ Dri-FIT HBR Graphic Training T-shirt                                                                               ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-dri-fit-hbr-graphic-training-t-shirt?sku=blue-light-blue-medium
Nike Boys' Dri-FIT AOP RT LP Shorts                                                                                             ,https://www.academy.com/shop/pdp/nike-boys-dri-fit-aop-rt-lp-shorts?sku=blue-x-large
Nike Boys’ Woven Allover Print Shorts                                                                                         ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-woven-allover-print-shorts?sku=blue-red-large
Nike Boys’ Fitted Allover Print Training T-shirt                                                                              ,https://www.academy.com/shop/pdp/nike-boys%E2%80%99-fitted-allover-print-training-t-shirt?sku=bright-yellow-01-small
