web-scraper-order,web-scraper-start-url,cat,cat-href,subcat,subcat-href,name
"1632644340-33","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","Fluorescent Tubes","https://www.officedepot.com/a/browse/fluorescent-tubes/N=5+1256986/","Satco© T5 54-Watt Fluorescent Tube, Neutral White, Carton Of 40"
"1632644757-458","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Kenroy Home Alvar Wall Lamp, 5""W, Black"
"1632645100-620","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Ceiling Lamps","https://www.officedepot.com/a/browse/ceiling-lamps/N=5+1256968/","Zuo Modern® Bronze Ceiling Lamp, 15-4/5""W, Black And Copper Shade/Matte Black"
"1632644782-486","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Light Therapy Lamps","https://www.officedepot.com/a/browse/light-therapy-lamps/N=5+1516447/","Verilux HappyLight Lucent LED UV-Free Therapy Lamp, 8-5/8""H x 6-5/8""W x 13/16""D,..."
"1632644757-355","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Southern Enterprises Winton Indoor Wall Sconces, 9""W, White Shade/Antique Brass ..."
"1632644340-27","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","Fluorescent Tubes","https://www.officedepot.com/a/browse/fluorescent-tubes/N=5+1256986/","Satco T12 Cool White Fluorescent Tube Light Bulbs, 40 Watts, Carton Of 30 Bulbs"
"1632644887-520","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Floor Lamps","https://www.officedepot.com/a/browse/floor-lamps/N=5+1256974/","Simple Designs Etagere Organizer Floor Lamp, 63 3/8""H, Linen Shade/Black Base"
"1632644599-171","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania 4' T8 LED Tube Lights, 2200 Lumens, 17 Watts, 4100K/Cool White, Replace...0.0 out of 5 stars."
"1632644599-186","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania SubstiTUBE® IPS T8 LED Tubes, Ballast Compatible, 2'L, 5000 Kelvin/Dayl...0.0 out of 5 stars."
"1632645100-693","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Ceiling Lamps","https://www.officedepot.com/a/browse/ceiling-lamps/N=5+1256968/","Kenroy Seville 1-Light Mini Hanging Pendant, Aged Bronze"
"1632644757-366","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Kenroy Dale 1-Light Lantern, 9-7/8""W, Matte Red"
"1632645100-649","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Ceiling Lamps","https://www.officedepot.com/a/browse/ceiling-lamps/N=5+1256968/","Southern Enterprises Faber Pendant Lamp, Black"
"1632644366-64","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","Halogen Light Bulbs","https://www.officedepot.com/a/browse/halogen-light-bulbs/N=5+1256989/","GE Halogen 12-Volt T3 Bulb, 35 Watts0.0 out of 5 stars."
"1632644757-360","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Lalia Home 3-Light Industrial Wired Vanity Light, 6-1/2""W, Black"
"1632644599-244","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania 3' T5 HE LED Tube Light, 1400 Lumens, 3500K/ Warm White, 10 Watts, Repl...0.0 out of 5 stars."
"1632644887-559","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Floor Lamps","https://www.officedepot.com/a/browse/floor-lamps/N=5+1256974/","Adesso® Hamptons Floor Lamp, 65""H, Beige Shade/Walnut Base"
"1632644757-378","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Kenroy Home Carlson 1-Light Large Wall Lantern, 8""W, Black"
"1632644599-163","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania 6.61"" GX24Q Horizontal LED Tube Lights, 900 Lumens, 9 Watt, 2700K/Soft ..."
"1632644326-15","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","Under Cabinet Lighting","https://www.officedepot.com/a/browse/under-cabinet-lighting/N=5+1523673/","Black & Decker 1-Bar Under-Cabinet LED Lighting, 12"" Add-On Bar, Natural Day...5.0 out of 5 stars. 1 review"
"1632644651-308","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Bulbs","https://www.officedepot.com/a/browse/led-light-bulbs/N=5+1256995/","Dorcy LED Replacement Light Bulb, 30 Lumen0.0 out of 5 stars."
"1632644599-233","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania SubstiTUBE® DULUX GX24Q Vertical LED Tubes, Ballast Compatible, 5.8""L, ...5.0 out of 5 stars. 1 review"
"1632644599-252","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania LEDlescent CURVALUME T8 U-Bend LED Tubes, Type B, 22.3""L, 5000 Kelvin/D...0.0 out of 5 stars."
"1632644599-206","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania 2' T8 LED Tube Lights, 1100 Lumens, 9 Watt, 5000K/Daylight, Replaces 2'..."
"1632644599-202","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania LEDlescent CURVALUME T8 U-Bend LED Tubes, Type B, 22.3""L, 3000 Kelvin/S..."
"1632644599-189","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania 6.77"" GX23 Horizontal LED Tube Light, 625 Lumen, 6 Watt, 3500K/Warm Whi...0.0 out of 5 stars."
"1632644599-178","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania 4' T5HE LED Tube Lights, 2100 Lumens, 13 Watts, 5000K/Daylight, Replace...0.0 out of 5 stars."
"1632644475-106","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Fixtures","https://www.officedepot.com/a/browse/led-light-fixtures/N=5+1256998/","Sylvania Indoor Rectangular LED Wrap Fixtures, 24"", Dimmable/No Sensor, 5000 Kel...0.0 out of 5 stars."
"1632644475-93","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Fixtures","https://www.officedepot.com/a/browse/led-light-fixtures/N=5+1256998/","Euri Rustic Style Wall Lantern, 1200 Lumens, 12.5 Watts, 3000K, Rubbed Oil Bronz..."
"1632644475-76","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Fixtures","https://www.officedepot.com/a/browse/led-light-fixtures/N=5+1256998/","Euri MPLR Series Dimmable LED Light Engine Connector Base, 1410 Lumens, 19 Watts..."
"1632644948-586","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Desk & Table Lamps","https://www.officedepot.com/a/browse/desk-and-table-lamps/N=5+1256971/","Realspace™ Trezdon RGB LED Desk Lamp With USB and Qi Wireless Charger, Adjustabl..."
"1632644887-532","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Floor Lamps","https://www.officedepot.com/a/browse/floor-lamps/N=5+1256974/","Adesso® Simplee William Floor Lamp, 58""H, Oatmeal Shade/Black Base"
"1632644651-306","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Bulbs","https://www.officedepot.com/a/browse/led-light-bulbs/N=5+1256995/","Yeelight Smart LED Bulb (Tunable White) - Yeelight Smart Light Bulb?Dimmable and...0.0 out of 5 stars."
"1632645100-685","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Ceiling Lamps","https://www.officedepot.com/a/browse/ceiling-lamps/N=5+1256968/","Kenroy Home Dumas 3-Light Wood Bead Chandelier, White/Weathered White"
"1632644326-21","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","Under Cabinet Lighting","https://www.officedepot.com/a/browse/under-cabinet-lighting/N=5+1523673/","Black & Decker 1-Bar Under-Cabinet LED Lighting, 12"" Kit, Natural Daylight5.0 out of 5 stars. 2 reviews"
"1632644757-340","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Kenroy Home Sully Large Wall Lantern, 14""W, Black"
"1632644599-150","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania 4ft T8 LED Tube Lights, 2100 Lumen, 13 Watt, 3500K/Warm White, Replaces..."
"1632644326-12","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","Under Cabinet Lighting","https://www.officedepot.com/a/browse/under-cabinet-lighting/N=5+1523673/","StarTech.com 1U Rack-Mount Light Panel - Dimmable LEDs, with Flexible Gooseneck ...5.0 out of 5 stars. 3 reviews"
"1632644887-540","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Floor Lamps","https://www.officedepot.com/a/browse/floor-lamps/N=5+1256974/","Adesso® Dalton Floor Lamp, 64 1/4""H, Clear Shade/Brass Base0.0 out of 5 stars."
"1632644757-425","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Adesso® Harriet LED Wall Lamp, 5""W, Clear Glass Shade/Antique Brass Base"
"1632644757-389","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Southern Enterprises Ridley 2-Light Wall Sconce, 20""W, Antique Bronze0.0 out of 5 stars."
"1632644815-500","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Lamp Sets","https://www.officedepot.com/a/browse/lamp-sets/N=5+1523669/","Elegant Designs Traditionally Crafted Lamp Set, White Shade/Gray Base, Set Of 3"
"1632644757-408","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Kenroy Home Sidelight 1-Light Outdoor Lantern, 6""W, Oil-Rubbed Bronze"
"1632644356-41","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","Compact Fluorescent Light Bulbs","https://www.officedepot.com/a/browse/compact-fluorescent-light-bulbs/N=5+1256983/","Satco® 48"" T8 Fluorescent Bulbs, 32 Watt, Carton Of 6"
"1632644475-128","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Fixtures","https://www.officedepot.com/a/browse/led-light-fixtures/N=5+1256998/","Sylvania LEDVANCE Edge-Lit Indoor Square LED Flat Panel Fixture, 2' x 2', Dimmab..."
"1632644599-184","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Euri Indoor Round LED Ceiling Light Fixtures, 11"", Dimmable, 3000K, 11 Watts, 90...0.0 out of 5 stars."
"1632644757-354","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Kenroy Home Cagney 3-Light Vanity Lamp, 25""W, Black"
"1632644887-522","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Floor Lamps","https://www.officedepot.com/a/browse/floor-lamps/N=5+1256974/","Adesso® Sloan Shelf Floor Lamp, 65""H, White Marble Base/White Fabric Shade"
"1632644326-23","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","Under Cabinet Lighting","https://www.officedepot.com/a/browse/under-cabinet-lighting/N=5+1523673/","Black & Decker 3-Bar Under-Cabinet LED Lighting Kit, 6"", Multicolor4.5 out of 5 stars. 2 reviews"
"1632644887-545","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Floor Lamps","https://www.officedepot.com/a/browse/floor-lamps/N=5+1256974/","Kenroy Home Ashlen Mother & Son Torchiere Floor Lamp, 72""H, Amber Scavo Shad...0.0 out of 5 stars."
"1632644651-327","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Bulbs","https://www.officedepot.com/a/browse/led-light-bulbs/N=5+1256995/","Euri LED PAR16 GU10 LED Flood Bulb, 450 Lumens, 7 Watt, 3000K/Warm White, Replac...5.0 out of 5 stars. 1 review"
"1632644475-103","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Fixtures","https://www.officedepot.com/a/browse/led-light-fixtures/N=5+1256998/","Euri 5-6"" Round Dimmable Recessed Downlight LED Retrofit Kit, 900 Lumen, 12 Watt...0.0 out of 5 stars."
"1632644651-274","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Bulbs","https://www.officedepot.com/a/browse/led-light-bulbs/N=5+1256995/","Satco 7.5W BR30 LED Bulb - 7.50 W - 65 W Incandescent Equivalent Wattage - 120 V..."
"1632644887-562","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Floor Lamps","https://www.officedepot.com/a/browse/floor-lamps/N=5+1256974/","Kenroy Home Rush Torchiere Floor Lamp, 72""H, Oil-Rubbed Bronze"
"1632644757-453","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Kenroy Home Gavin 1-Light Large Lantern, 6-11/16""W,Forged Graphite"
"1632644757-449","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Kenroy Home Fiely Medium Wall Lantern, 6""W, Black"
"1632644599-249","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania SubstiTUBE® IPS T8 LED Tubes, Ballast Compatible, 3'L, 3000 Kelvin/Soft...0.0 out of 5 stars."
"1632644599-166","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania 2' T5 HE LED Tube Light, 1000 Lumens, 4100K/Cool White, 7 Watts, Replac..."
"1632644475-84","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Fixtures","https://www.officedepot.com/a/browse/led-light-fixtures/N=5+1256998/","Euri 5-6"" Square Dimmable Recessed Downlight LED Retrofit Kit, 900 Lumens, 12 Wa..."
"1632644757-457","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Elegant Designs Industrial Rustic 3-Light Bath Lamp, 9-1/2""W, Gray"
"1632644757-402","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Wall Lamps","https://www.officedepot.com/a/browse/wall-lamps/N=5+1523672/","Kenroy Home Carlson 1-Light Large Wall Lantern, 8""W, Black0.0 out of 5 stars."
"1632644815-501","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Lamps","https://www.officedepot.com/a/browse/lamps/N=5+1256965/","Lamp Sets","https://www.officedepot.com/a/browse/lamp-sets/N=5+1523669/","Safco® Resi Under-Cabinet Light, White"
"1632644651-311","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Light Bulbs","https://www.officedepot.com/a/browse/led-light-bulbs/N=5+1256995/","Euri PAR16 GU10 LED Flood Bulb, 450 Lumens, 7 Watt, 5000K/Daylight, 1 Each0.0 out of 5 stars."
"1632644599-238","https://www.officedepot.com/a/browse/lamps-and-lighting/N=5+1256962/","Light Bulbs","https://www.officedepot.com/a/browse/light-bulbs/N=5+1256980/","LED Tube Lights","https://www.officedepot.com/a/browse/led-tube-lights/N=5+1257001/","Sylvania SubstiTUBE® IPS T8 LED Tubes, Ballast Compatible, 3'L, 5000 Kelvin/Dayl...0.0 out of 5 stars."
