web-scraper-order,web-scraper-start-url,cat,cat-href,name
"1632405946-3921","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Smart Plugs","https://www.officedepot.com/a/browse/smart-plugs/N=5+1215485/?cm_sp=technology-_-smart-switches_no_brand_no_offer-_-category_smart-home--734014_main_9_4_0&promo_name=technology&promo_id=technology-smart-switches-no_brand&promo_creative=smart-switches_no_brand&promo_position=category_smart-home--734014_main_9_4_0","Amped Wireless Smart Wi-Fi Power Strip, White, AWPS2484.5 out of 5 stars. 2 reviews"
"1632405999-3999","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Smart Switches","https://www.officedepot.com/a/browse/smart-switches/N=5+1215486/?cm_sp=technology-_-smart-switches_no_brand_no_offer-_-category_smart-home--734014_main_9_2_0&promo_name=technology&promo_id=technology-smart-switches-no_brand&promo_creative=smart-switches_no_brand&promo_position=category_smart-home--734014_main_9_2_0","Cisco SLM2024T-NA 24-port Gigabit Smart Switch5.0 out of 5 stars. 1 review"
"1632406105-4109","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Motion Detectors","https://www.officedepot.com/a/browse/motion-detectors/N=5+1215904/?cm_sp=technology-_-motion-detectors_no_brand_no_offer-_-category_smart-home--734014_main_6_2_0&promo_name=technology&promo_id=technology-motion-detectors-no_brand&promo_creative=motion-detectors_no_brand&promo_position=category_smart-home--734014_main_6_2_0","Bosch DS794Z Motion Sensor - Passive Infrared Sensor (PIR)"
"1632405999-3969","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Smart Switches","https://www.officedepot.com/a/browse/smart-switches/N=5+1215486/?cm_sp=technology-_-smart-switches_no_brand_no_offer-_-category_smart-home--734014_main_9_2_0&promo_name=technology&promo_id=technology-smart-switches-no_brand&promo_creative=smart-switches_no_brand&promo_position=category_smart-home--734014_main_9_2_0","Honeywell ECONOSwitch Programmable Light Switch Timer, White, RPLS540A1002U"
"1632405968-3935","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Smart Outlets","https://www.officedepot.com/a/browse/smart-outlets/N=5+1226778/?cm_sp=technology-_-smart-outlets_no_brand_no_offers-_-category_smart-home--734014_main_9_3_0&promo_name=technology&promo_id=technology-smart-outlets-no_brand&promo_creative=smart-outlets_no_brand&promo_position=category_smart-home--734014_main_9_3_0","Amped Wireless Smart Plug, White, AWP138W4.0 out of 5 stars. 13 reviews"
"1632405946-3928","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Smart Plugs","https://www.officedepot.com/a/browse/smart-plugs/N=5+1215485/?cm_sp=technology-_-smart-switches_no_brand_no_offer-_-category_smart-home--734014_main_9_4_0&promo_name=technology&promo_id=technology-smart-switches-no_brand&promo_creative=smart-switches_no_brand&promo_position=category_smart-home--734014_main_9_4_0","Honeywell Z-Wave Plus Plug-In Smart Dimmer Switch, White, 39336"
"1632406117-4132","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Security Cameras","https://www.officedepot.com/a/browse/smart-security-cameras/N=5+1215478/?cm_sp=technology-_-smart-security-cameras_no_brand_no_offer-_-category_smart-home--734014_main_6_1_0&promo_name=technology&promo_id=technology-smart-security-cameras-no_brand&promo_creative=smart-security-cameras_no_brand&promo_position=category_smart-home--734014_main_6_1_0","NetGear® Arlo™ Pro Wireless HD Indoor/Outdoor Add-On Security Camera, VMC4030-10..."
"1632406117-4129","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Security Cameras","https://www.officedepot.com/a/browse/smart-security-cameras/N=5+1215478/?cm_sp=technology-_-smart-security-cameras_no_brand_no_offer-_-category_smart-home--734014_main_6_1_0&promo_name=technology&promo_id=technology-smart-security-cameras-no_brand&promo_creative=smart-security-cameras_no_brand&promo_position=category_smart-home--734014_main_6_1_0","ALC Connect Plus Home-Security System, AHS616"
"1632405946-3907","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Smart Plugs","https://www.officedepot.com/a/browse/smart-plugs/N=5+1215485/?cm_sp=technology-_-smart-switches_no_brand_no_offer-_-category_smart-home--734014_main_9_4_0&promo_name=technology&promo_id=technology-smart-switches-no_brand&promo_creative=smart-switches_no_brand&promo_position=category_smart-home--734014_main_9_4_0","GE myTouchSmart Automatic 6-Hour Outdoor Plug-In Timer, Black, 361704.4 out of 5 stars. 13 reviews"
"1632406105-4117","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Motion Detectors","https://www.officedepot.com/a/browse/motion-detectors/N=5+1215904/?cm_sp=technology-_-motion-detectors_no_brand_no_offer-_-category_smart-home--734014_main_6_2_0&promo_name=technology&promo_id=technology-motion-detectors-no_brand&promo_creative=motion-detectors_no_brand&promo_position=category_smart-home--734014_main_6_2_0","Ring Smart Lighting Wired Floodlight, White, 5W21S8-WEN0"
"1632405968-3940","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Smart Outlets","https://www.officedepot.com/a/browse/smart-outlets/N=5+1226778/?cm_sp=technology-_-smart-outlets_no_brand_no_offers-_-category_smart-home--734014_main_9_3_0&promo_name=technology&promo_id=technology-smart-outlets-no_brand&promo_creative=smart-outlets_no_brand&promo_position=category_smart-home--734014_main_9_3_0","GE Z-Wave Plus Plug-in Outdoor Smart Switch, Black, 142844.7 out of 5 stars. 10 reviews"
"1632406105-4072","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Motion Detectors","https://www.officedepot.com/a/browse/motion-detectors/N=5+1215904/?cm_sp=technology-_-motion-detectors_no_brand_no_offer-_-category_smart-home--734014_main_6_2_0&promo_name=technology&promo_id=technology-motion-detectors-no_brand&promo_creative=motion-detectors_no_brand&promo_position=category_smart-home--734014_main_6_2_0","ALC® AHSS11 Door & Window Sensor, White0.0 out of 5 stars."
"1632405999-3987","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Smart Switches","https://www.officedepot.com/a/browse/smart-switches/N=5+1215486/?cm_sp=technology-_-smart-switches_no_brand_no_offer-_-category_smart-home--734014_main_9_2_0&promo_name=technology&promo_id=technology-smart-switches-no_brand&promo_creative=smart-switches_no_brand&promo_position=category_smart-home--734014_main_9_2_0","Honeywell Z-Wave Plus In-Wall Smart Fan Control Switch, White, 393580.0 out of 5 stars."
"1632406105-4074","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Motion Detectors","https://www.officedepot.com/a/browse/motion-detectors/N=5+1215904/?cm_sp=technology-_-motion-detectors_no_brand_no_offer-_-category_smart-home--734014_main_6_2_0&promo_name=technology&promo_id=technology-motion-detectors-no_brand&promo_creative=motion-detectors_no_brand&promo_position=category_smart-home--734014_main_6_2_0","Ring Smart Lighting Floodlight, White, 5B21S8-WEN05.0 out of 5 stars. 1 review"
"1632405946-3903","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Smart Plugs","https://www.officedepot.com/a/browse/smart-plugs/N=5+1215485/?cm_sp=technology-_-smart-switches_no_brand_no_offer-_-category_smart-home--734014_main_9_4_0&promo_name=technology&promo_id=technology-smart-switches-no_brand&promo_creative=smart-switches_no_brand&promo_position=category_smart-home--734014_main_9_4_0","GE myTouchSmart Indoor/Outdoor Simple Set Plug-In Timer, Black, 360274.7 out of 5 stars. 22 reviews"
"1632406117-4127","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Security Cameras","https://www.officedepot.com/a/browse/smart-security-cameras/N=5+1215478/?cm_sp=technology-_-smart-security-cameras_no_brand_no_offer-_-category_smart-home--734014_main_6_1_0&promo_name=technology&promo_id=technology-smart-security-cameras-no_brand&promo_creative=smart-security-cameras_no_brand&promo_position=category_smart-home--734014_main_6_1_0","Momentum® Robbi 1080P Smart Camera"
"1632406117-4125","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Security Cameras","https://www.officedepot.com/a/browse/smart-security-cameras/N=5+1215478/?cm_sp=technology-_-smart-security-cameras_no_brand_no_offer-_-category_smart-home--734014_main_6_1_0&promo_name=technology&promo_id=technology-smart-security-cameras-no_brand&promo_creative=smart-security-cameras_no_brand&promo_position=category_smart-home--734014_main_6_1_0","NetGear® Arlo™ Pro Wireless HD Indoor/Outdoor Security Camera, VMS4130-100NAS"
"1632406117-4130","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Security Cameras","https://www.officedepot.com/a/browse/smart-security-cameras/N=5+1215478/?cm_sp=technology-_-smart-security-cameras_no_brand_no_offer-_-category_smart-home--734014_main_6_1_0&promo_name=technology&promo_id=technology-smart-security-cameras-no_brand&promo_creative=smart-security-cameras_no_brand&promo_position=category_smart-home--734014_main_6_1_0","Momentum® Aria LED Floodlight With Wi-Fi Camera"
"1632405968-3933","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Smart Outlets","https://www.officedepot.com/a/browse/smart-outlets/N=5+1226778/?cm_sp=technology-_-smart-outlets_no_brand_no_offers-_-category_smart-home--734014_main_9_3_0&promo_name=technology&promo_id=technology-smart-outlets-no_brand&promo_creative=smart-outlets_no_brand&promo_position=category_smart-home--734014_main_9_3_0","Naxa Wi-Fi Smart Plug - 10 A - Google Assistant, Alexa, Google Home, IFTTT, Smar...4.7 out of 5 stars. 3 reviews"
"1632406105-4082","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Motion Detectors","https://www.officedepot.com/a/browse/motion-detectors/N=5+1215904/?cm_sp=technology-_-motion-detectors_no_brand_no_offer-_-category_smart-home--734014_main_6_2_0&promo_name=technology&promo_id=technology-motion-detectors-no_brand&promo_creative=motion-detectors_no_brand&promo_position=category_smart-home--734014_main_6_2_0","APC by Schneider Electric Inductive Sensor - 5.17 ft Cable - Door5.0 out of 5 stars. 2 reviews"
"1632406117-4126","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Security Cameras","https://www.officedepot.com/a/browse/smart-security-cameras/N=5+1215478/?cm_sp=technology-_-smart-security-cameras_no_brand_no_offer-_-category_smart-home--734014_main_6_1_0&promo_name=technology&promo_id=technology-smart-security-cameras-no_brand&promo_creative=smart-security-cameras_no_brand&promo_position=category_smart-home--734014_main_6_1_0","Google™ Nest Cam Outdoor"
"1632406105-4120","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Motion Detectors","https://www.officedepot.com/a/browse/motion-detectors/N=5+1215904/?cm_sp=technology-_-motion-detectors_no_brand_no_offer-_-category_smart-home--734014_main_6_2_0&promo_name=technology&promo_id=technology-motion-detectors-no_brand&promo_creative=motion-detectors_no_brand&promo_position=category_smart-home--734014_main_6_2_0","GE Z-Wave Plus Hinge Pin Wireless Door Sensor, 500S"
"1632406105-4078","https://www.officedepot.com/a/browse/smart-home/N=5+734014/","Motion Detectors","https://www.officedepot.com/a/browse/motion-detectors/N=5+1215904/?cm_sp=technology-_-motion-detectors_no_brand_no_offer-_-category_smart-home--734014_main_6_2_0&promo_name=technology&promo_id=technology-motion-detectors-no_brand&promo_creative=motion-detectors_no_brand&promo_position=category_smart-home--734014_main_6_2_0","Eve Motion - Wireless Motion Sensor with Apple HomeKit technology, IPX 3 water r...0.0 out of 5 stars."
