web-scraper-order,web-scraper-start-url,category,category-href,name
1632252011-377,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"3M™ Privacy Filter Screen for Laptops, Microsoft® Surface® Pro 3/4 Landscape, PF...1.0 out of 5 stars. 1 review"
1632252044-507,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,Microsoft Surface Pro 7 - Bulk - tablet - Core i5 1035G4 / 1.1 GHz - Win 10 Pro ...0.0 out of 5 stars.
1632252011-235,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Pro 7 Tablet, 12.3"" Touchscreen, 16GB RAM, 512GB HD, Windows 1...0.0 out of 5 stars."
1632252011-421,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,Microsoft Surface Mobile Mouse - BlueTrack - Wireless - Bluetooth - Burgundy - S...0.0 out of 5 stars.
1632252011-327,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Laptop 4 13.5"" Touchscreen Notebook - 2256 x 1504 - Intel Core...0.0 out of 5 stars."
1632252011-243,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Pro 6 Tablet - 12.3"" - Core i7 8th Gen i7-8650U Quad-core (4 C...0.0 out of 5 stars."
1632252011-419,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,Tripp Lite Microsoft Surface Docking Station USB Hub & Gigabit Ethernet - fo...0.0 out of 5 stars.
1632252044-435,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,"Microsoft Surface Laptop Go 12.4"" Touchscreen Notebook - 1536 x 1024 - Intel Cor...4.5 out of 5 stars. 8 reviews"
1632252044-520,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,Microsoft Surface Pro - Tablet - Core i5 7300U / 2.6 GHz - Win 10 Pro 64-bit - 8...0.0 out of 5 stars.
1632252011-409,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"3M™ Privacy Filter Screen for Laptops, Microsoft® Surface® Book, PFNMS0011.0 out of 5 stars. 1 review"
1632252011-383,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft® Surface Pro Signature Type Cover, Cobalt Blue5.0 out of 5 stars. 1 review"
1632252011-361,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Laptop 3, 13.5"" Touch Screen, Intel® Core™ i7-1065G7, 16GB RAM...0.0 out of 5 stars."
1632252011-252,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Pro 7 Tablet, 12.3"" Touchscreen, 16GB RAM, 256GB HD, Windows 1..."
1632252011-230,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Pro X Tablet, 13"" Touchscreen, 8GB RAM, 128GB HD, Windows 10, ...0.0 out of 5 stars."
1632252044-459,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,"Microsoft Surface Laptop 3, 13.5"" Touch Screen, Intel® Core™ i5-1035G7, 8GB RAM,...0.0 out of 5 stars."
1632252011-254,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Pro 7+ Tablet - 12.3"" - Intel Core i7 11th Gen i7-1165G7 Quad-..."
1632252011-312,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft® Surface Go 2 Wi-Fi Tablet, 10.5"" Screen, 4GB Memory, 64GB Storage, Wi...3.3 out of 5 stars. 4 reviews"
1632252044-437,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,"Microsoft Surface Laptop Go 12.4"" Touchscreen Notebook - 1536 x 1024 - Intel Cor...0.0 out of 5 stars."
1632252011-271,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Pro X Tablet, 13"" Touchscreen, 16GB RAM, 512GB HD, Windows 10,..."
1632252011-318,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Laptop Go 12.4"" Touchscreen Notebook - 1536 x 1024 - Intel Cor...4.7 out of 5 stars. 61 reviews"
1632252011-290,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Book 3 13.5"" Touchscreen 2 in 1 Notebook - 3000 x 2000 - Intel...0.0 out of 5 stars."
1632252011-323,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Laptop 3, 13.5"" Touch Screen, Intel® Core™ i5-1035G7, 8GB RAM,...5.0 out of 5 stars. 1 review"
1632252044-446,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,Microsoft Surface Laptop Go - Core i5 1035G1 / 1 GHz - Win 10 Home in S mode - 4...0.0 out of 5 stars.
1632252011-259,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Pro 6 Tablet - 12.3"" - Core i5 8th Gen i5-8350U Quad-core (4 C..."
1632252044-474,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,"Microsoft Surface Laptop 3 13.5"" Touchscreen Notebook - QHD - 2256 x 1504 - Inte...0.0 out of 5 stars."
1632252011-269,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Pro X Tablet, 13"" Touchscreen, 8GB RAM, 256GB HD, Windows 10, ..."
1632252011-389,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,Microsoft Surface Studio 2 All-in-One Computer - Intel Core i7 7th Gen i7-7820HQ...0.0 out of 5 stars.
1632252044-440,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,"Line Microsoft Surface Laptop 4 15"" Touchscreen Notebook - 2496 x 1664 - AMD Ryz...0.0 out of 5 stars."
1632252044-501,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,Microsoft Surface Pro 6 - Tablet - Core i5 8250U / 1.6 GHz - Windows 10 Home - 8...0.0 out of 5 stars.
1632252044-464,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,"Line Microsoft Surface Laptop 4 15"" Touchscreen Notebook - 2496 x 1664 - Intel C...0.0 out of 5 stars."
1632252011-316,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft® Surface Go 2 LTE Wi-Fi Tablet, 10.5"" Screen, 8GB Memory, 128GB Storag...0.0 out of 5 stars."
1632252044-479,https://www.officedepot.com/cm/brand/surface,Shop Surface Laptop,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+laptop&cm_sp=technology-_-microsoft_surface-laptop_-_-brand_surface-desktop_main_4_0_0&promo_name=technology&promo_id=technology-microsoft-surface-laptop&promo_creative=microsoft_surface-laptop&promo_position=brand_surface-desktop_main_4_0_0,"Microsoft® Surface Book 2 Laptop, 13.5"" Touch Screen, Intel® Core™ i7, 8 GB Memo...0.0 out of 5 stars."
1632252011-398,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,Microsoft Surface Mini DisplayPort to HDMI 2.0 Adapter - First End: 1 x Mini Dis...0.0 out of 5 stars.
1632252011-403,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,Microsoft Surface Mouse - BlueTrack - Wireless - Bluetooth - Gray - 1 Pack - 100...0.0 out of 5 stars.
1632252011-379,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Pro Type Cover, Black5.0 out of 5 stars. 7 reviews"
1632252011-407,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,Microsoft Surface Mobile Mouse - BlueTrack - Wireless - Bluetooth - Platinum - S...4.5 out of 5 stars. 2 reviews
1632252011-224,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Pro X Tablet - 13"" - 16 GB RAM - 512 GB SSD - Windows 10 Home ...0.0 out of 5 stars."
1632252011-298,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Go 2 Tablet - 10.5"" - 8 GB RAM - 128 GB SSD - Windows 10 Pro -...0.0 out of 5 stars."
1632252011-329,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Laptop 4 13.5"" Touchscreen Notebook - AMD Ryzen 5 4680U Hexa-c...0.0 out of 5 stars."
1632252011-424,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Surface Go Type Cover - Keyboard - with trackpad, accelerometer - back...0.0 out of 5 stars."
1632252011-404,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,Microsoft Surface Dial 3D Input Device - Wireless - Bluetooth - Magnesium0.0 out of 5 stars.
1632252011-352,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft® Surface 3 Laptop, 13.5"" Touch Screen, Intel® Core™ i7, 16GB Memory, 2...5.0 out of 5 stars. 1 review"
1632252011-387,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft Signature Type Cover Keyboard/Cover Case Microsoft Surface Pro 3, Surf...0.0 out of 5 stars."
1632252011-422,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,Microsoft Surface Mobile Mouse - Mouse - optical - 3 buttons - wireless - Blueto...5.0 out of 5 stars. 1 review
1632252011-415,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft® Surface Precision Mouse, Light Gray5.0 out of 5 stars. 1 review"
1632252011-378,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Microsoft® Surface Pro X Signature Keyboard with Slim Pen Bundle, QSW-000010.0 out of 5 stars."
1632252011-400,https://www.officedepot.com/cm/brand/surface,Shop Surface Pro,https://www.officedepot.com/catalog/search.do?Ntt=microsoft+surface+pro&cm_sp=technology-_-microsoft_surface-pro_-_-brand_surface-desktop_main_7_0_0&promo_name=technology&promo_id=technology-microsoft-surface-pro&promo_creative=microsoft_surface-pro&promo_position=brand_surface-desktop_main_7_0_0,"Tripp Lite Microsoft Surface Docking Station w/ USB Hub, HDMI 4K & Gbe Port ...5.0 out of 5 stars. 2 reviews"
