web-scraper-order,web-scraper-start-url,category,category-href,name
1632492974-336,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Notebook Business Card Pages, Letter Size, Clear, 14 Pockets Per ..."
1632492769-229,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/discbound-note-taking-systems/N=5+1012166&cbxRefine=723484/?cm_sp=office_supplies-_-tul_page-refills_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-page-refills&promo_creative=tul_page-refills,"TUL® Discbound Weekly/Monthly Refill Pages, Letter Size, 8-1/2"" x 11"", January T..."
1632492974-342,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL™ Personalized Custom Note-Taking System Discbound Letter-Size Notebook, 8 1/..."
1632492782-243,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-planners/Ne=100&N=5+1405532/?cm_sp=office_supplies-_-tul_planners_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-planners&promo_creative=tul_planners,"TUL® Discbound Monthly Planner Starter Set, Letter Size, Soft-Touch Cover, Navy,..."
1632492974-389,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Organizational Inserts, Junior Size, White, Pack Of 100 Inserts4.4 out of 5 stars. 12 reviews"
1632492769-198,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/discbound-note-taking-systems/N=5+1012166&cbxRefine=723484/?cm_sp=office_supplies-_-tul_page-refills_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-page-refills&promo_creative=tul_page-refills,"TUL™ Custom Note-Taking System Discbound Undated Daily Refill Pages, 8-1/2"" x 11..."
1632492974-306,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Notebook Sticker Sheets, 3"" x 8-1/2"", Assorted, 10 Sheets, 2 Shee..."
1632492741-145,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-organizer-accessories/N=5+1131209+592195/?cm_sp=office_supplies-_-tul_accessories_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-accessories&promo_creative=tul_accessories,"TUL® Discbound Notebook Task Pads, To Do Pack, 3"" x 7-1/2"", 100 Pages (50 Sheets..."
1632492974-366,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Organizational Inserts, Letter Size, White, Pack Of 100 Inserts4.9 out of 5 stars. 9 reviews"
1632492769-210,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/discbound-note-taking-systems/N=5+1012166&cbxRefine=723484/?cm_sp=office_supplies-_-tul_page-refills_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-page-refills&promo_creative=tul_page-refills,"TUL® Discbound Refill Pages, Junior Size, Graph Ruled, 600 Pages (300 Sheets), W..."
1632492974-331,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Wireless/Wired Charging Discbound Notebook, Leather Cover, Junior Size, Gra..."
1632492782-233,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-planners/Ne=100&N=5+1405532/?cm_sp=office_supplies-_-tul_planners_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-planners&promo_creative=tul_planners,"TUL® Discbound Weekly/Monthly Student Planner, Junior Size, Pink, July 2021 To J..."
1632492974-365,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL™ Personalized Custom Note-Taking System Discbound Junior-Size Notebook, 8 1/...5.0 out of 5 stars. 1 review"
1632492782-239,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-planners/Ne=100&N=5+1405532/?cm_sp=office_supplies-_-tul_planners_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-planners&promo_creative=tul_planners,"TUL® Discbound Monthly Planner Starter Set, Junior Size, Leather Cover, Black, U..."
1632492974-329,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Notebook Refill Pages, Junior Size, Graph Ruled, 100 Pages (50 Sh..."
1632492974-318,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Notebook Task Pads, 2"" x 7 1/2"", 100 Pages (50 Sheets), Pack Of 3"
1632492974-303,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Notebook Refill Pages, Letter Size, Graph Ruled, 100 Pages (50 Sh..."
1632492741-158,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-organizer-accessories/N=5+1131209+592195/?cm_sp=office_supplies-_-tul_accessories_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-accessories&promo_creative=tul_accessories,"TUL® Discbound Pocket Tab Dividers, Junior Size, Clear, Pack Of 5 Dividers"
1632492741-141,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-organizer-accessories/N=5+1131209+592195/?cm_sp=office_supplies-_-tul_accessories_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-accessories&promo_creative=tul_accessories,"TUL® Discbound Notebook Starter Kit, Letter Size, Assorted Colors"
1632492974-286,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Notebook Refill Pages, Letter Size, Graph Ruled, 600 Pages (300 S..."
1632492974-276,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Tab Dividers, Junior Size, Assorted Colors"
1632492974-339,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Daily Appointment Refill Pages, 4-Person Group Appointments, Lett..."
1632492974-275,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Notebook, Letter Size, Soft Touch Cover, Navy"
1632492741-181,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-organizer-accessories/N=5+1131209+592195/?cm_sp=office_supplies-_-tul_accessories_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-accessories&promo_creative=tul_accessories,"TUL® Discbound Monthly Planner Refills, With 12 Tab Dividers, Letter Size, 8-1/2..."
1632492769-196,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/discbound-note-taking-systems/N=5+1012166&cbxRefine=723484/?cm_sp=office_supplies-_-tul_page-refills_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-page-refills&promo_creative=tul_page-refills,"TUL® Discbound Refill Pages, Junior Size, Narrow Ruled, 600 Pages (300 Sheets), ..."
1632492769-211,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/discbound-note-taking-systems/N=5+1012166&cbxRefine=723484/?cm_sp=office_supplies-_-tul_page-refills_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-page-refills&promo_creative=tul_page-refills,"TUL® Discbound Undated Weekly/Monthly Refill Pages, Junior Size, 68 Sheets"
1632492974-334,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Notebook Business Card Pages, Junior Size, Clear, 8 Pockets Per P..."
1632492974-393,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL™ Brilliance Custom Note-Taking System Notebook, 5 1/2"" x 8 1/2"", Rose Gold"
1632492741-190,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-organizer-accessories/N=5+1131209+592195/?cm_sp=office_supplies-_-tul_accessories_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-accessories&promo_creative=tul_accessories,"TUL® Discbound Notebook Covers, Junior Size, Mint Stripes, Pack of 2 Covers"
1632492769-215,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/discbound-note-taking-systems/N=5+1012166&cbxRefine=723484/?cm_sp=office_supplies-_-tul_page-refills_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-page-refills&promo_creative=tul_page-refills,"TUL® Discbound Refill Pages, To Do List Format, Junior Size, 100 Pages (50 Sheet..."
1632492974-383,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Custom Note-Taking System Discbound Notebook, Mini Size, 5"" x 3"", Black4.8 out of 5 stars. 38 reviews"
1632492974-261,https://www.officedepot.com/a/browse/tul-note-taking/N=5+988293/?cm_sp=office_supplies-_-note-taking-and-planning_tul_-_-category_tul--971469-desktop_header_5_2_0&promo_name=office_supplies&promo_id=office_supplies-note-taking-and-planning-tul&promo_creative=note-taking-and-planning_tul&promo_position=category_tul--971469-desktop_header_5_2_0,Shop now,https://www.officedepot.com/a/browse/tul-notebooks/Ne=100&N=5+988296/?cm_sp=office_supplies-_-tul_note-taking_-_-&promo_name=office_supplies&promo_id=office_supplies-tul-note-taking&promo_creative=tul_note-taking,"TUL® Discbound Expansion Discs, 2"", Black, Pack Of 12"
