web-scraper-order,web-scraper-start-url,cat,cat-href,nnn
"1632139054-13041","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Tape Logic® Color Masking Tape, 3"" Core, 2"" x 180', Orange, Case Of 12"
"1632138988-12967","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch® Permanent Double-Sided Tape, 1"" x 1296"", Clear4.5 out of 5 stars. 34 reviews"
"1632138964-12926","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Double Sided Office Tape","https://www.officedepot.com/a/browse/double-sided-office-tape/N=5+526440/","Pro Tapes Foam Tape, 1/32"", 1"" x 1,296"", White0.0 out of 5 stars."
"1632139190-13084","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® 665 Permanent Double-Sided Tape, 1/2"" x 900"", Clear"
"1632139054-13017","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Scotch® Magic™ 811 Removable Tape, 1/2"" x 1296"", Clear"
"1632138988-12941","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch® Transparent Tape, 1/2"" x 2592"", Clear, Pack of 2 rolls4.7 out of 5 stars. 61 reviews"
"1632138988-12956","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch® Transparent Tape, 3/4"" x 1000"", Clear, Pack of 3 rolls4.8 out of 5 stars. 188 reviews"
"1632139190-13118","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch 1/2""W Magic Tape - 36 yd Length x 0.50"" Width - 1"" Core - 12 / Bundle - M..."
"1632139054-13022","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Mavalus® Tape, 1"" x 324"", Red, Pack Of 6"
"1632138964-12914","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Double Sided Office Tape","https://www.officedepot.com/a/browse/double-sided-office-tape/N=5+526440/","Scotch® Extra Strength Double-Sided Adhesive Roller4.3 out of 5 stars. 89 reviews"
"1632139190-13054","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Office Depot® Brand Invisible Tape Refills, 3/4"" x 1,000"", Pack Of 10"
"1632139190-13121","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Sparco Transparent Hot-melt Tape - 110 yd Length x 2"" Width - 1.9 mil Thickness ..."
"1632138988-12954","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch® 665 Permanent Double-Sided Tape, 1/2"" x 1,296"", Clear, Pack Of 2 Rolls4.7 out of 5 stars. 66 reviews"
"1632138964-12909","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Double Sided Office Tape","https://www.officedepot.com/a/browse/double-sided-office-tape/N=5+526440/","Scotch® Foam Mounting Tape, 1/2"" x 150"", White4.7 out of 5 stars. 123 reviews"
"1632138988-12990","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Lee Products Removable Highlighter Tape, 0.5"" x 20', Yellow, Pack Of 65.0 out of 5 stars. 1 review"
