web-scraper-order,web-scraper-start-url,cat,cat-href,name
1632416405-14369,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Pocket Folders   (94),https://www.officedepot.com/a/browse/pocket-folders/N=5+1155065/,"Office Depot® Brand 2-Pocket Paper Folder, Letter Size, Black"
1632416353-14243,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Office Depot® Brand Durable View 3-Ring Binder, 5"" Slant Rings, 49% Recycled, Wh..."
1632416405-14357,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Pocket Folders   (94),https://www.officedepot.com/a/browse/pocket-folders/N=5+1155065/,"Office Depot® Brand 2-Pocket Paper Folder with Prongs, Letter Size, Blue"
1632414247-13298,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Folder & Binder Deals,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061&cbxRefine=549384/,"Fellowes® Saturn™ 3i 95 9.5"" Laminator With Pouch Starter Kit, 4 1/8""H x 17 2/5""..."
1632414247-13272,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Folder & Binder Deals,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061&cbxRefine=549384/,"Office Depot® Brand Durable View 3-Ring Binder, 2"" Round Rings, 49% Recycled, Pi..."
1632414496-13715,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Dividers   (63),https://www.officedepot.com/a/browse/dividers/N=5+1155063/,"Avery® Big Tab™ Write-On Tab Dividers With Erasable Laminated Tabs, 8-Tab, Multi..."
1632414247-13270,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Folder & Binder Deals,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061&cbxRefine=549384/,"Office Depot® Brand School-Grade 2-Pocket Poly Folder, Letter Size, Red4.8 out of 5 stars. 194 reviews"
1632416353-14282,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Office Depot® Heavy-Duty 3-Ring Binder, 3"" D-Rings, 49% Recycled, Red"
1632414496-13677,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Dividers   (63),https://www.officedepot.com/a/browse/dividers/N=5+1155063/,"Office Depot® Brand Double-Pocket Insertable Plastic Divider, 8-Tab, 9"" x 11"", A..."
1632414247-13254,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Folder & Binder Deals,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061&cbxRefine=549384/,"Office Depot® Brand 2-Pocket Poly Folder with Prongs, Letter Size, Yellow4.8 out of 5 stars. 246 reviews"
1632416353-14331,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Office Depot® Brand Heavy-Duty 3-Ring Binder, 1"" Round Rings, Assorted Colors"
1632416353-14225,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Office Depot® Brand Heavy-Duty View 3-Ring Binder, 2"" D-Rings, 49% Recycled, Whi..."
1632416405-14346,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Pocket Folders   (94),https://www.officedepot.com/a/browse/pocket-folders/N=5+1155065/,"Office Depot® Brand 2-Pocket Poly Folder with Prongs, Letter Size, Red"
1632414247-13253,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Folder & Binder Deals,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061&cbxRefine=549384/,"Office Depot® Brand 2-Pocket Poly Folder with Prongs, Letter Size, Green4.9 out of 5 stars. 270 reviews"
1632414247-13257,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Folder & Binder Deals,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061&cbxRefine=549384/,"Scotch™ Thermal Laminating Pouches, 8-7/8"" x 11-3/8"", Clear, Pack Of 100 Sheets,...4.9 out of 5 stars. 313 reviews"
1632416353-14327,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Office Depot® Brand Reference 3-Ring Binder, 1"" Round Rings, 100% Recycled, Blac..."
1632416405-14432,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Pocket Folders   (94),https://www.officedepot.com/a/browse/pocket-folders/N=5+1155065/,"Office Depot® Brand 2-Pocket Textured Paper Folders With Prongs, Light Green, Pa..."
1632416405-14397,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Pocket Folders   (94),https://www.officedepot.com/a/browse/pocket-folders/N=5+1155065/,"Office Depot® Brand Stellar Laminated 3-Prong Paper Folder, Letter Size, Blue"
1632416405-14403,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Pocket Folders   (94),https://www.officedepot.com/a/browse/pocket-folders/N=5+1155065/,"Office Depot® Brand Stellar Laminated 3-Prong Paper Folder, Letter Size, Black"
1632414247-13289,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Folder & Binder Deals,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061&cbxRefine=549384/,"Office Depot® Brand Durable View Round-Ring Binders, 1-1/2"" Round Rings, 49% Rec..."
1632416353-14246,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Office Depot® Heavy-Duty View 3-Ring Binder, 1 1/2"" D-Rings, 49% Recycled, Navy"
1632414496-13722,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Dividers   (63),https://www.officedepot.com/a/browse/dividers/N=5+1155063/,"Office Depot® Brand Insertable Dividers With Tabs, 8 1/2"" x 11"", Multicolor, 5-T..."
1632416405-14431,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Pocket Folders   (94),https://www.officedepot.com/a/browse/pocket-folders/N=5+1155065/,"Office Depot® Brand Poly 2-Pocket Portfolio With Fasteners, Black"
1632416353-14323,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Office Depot® Brand Fashion 3-Ring Binder, 1"" Round Rings, Mystical Rain"
1632416353-14274,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Office Depot® Brand Heavy-Duty View 3-Ring Binder, 4"" D-Rings, 49% Recycled, Red"
1632416405-14385,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Pocket Folders   (94),https://www.officedepot.com/a/browse/pocket-folders/N=5+1155065/,"Office Depot® Brand 2-Pocket Textured Paper Folders, Teal, Pack Of 10"
1632416353-14298,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Avery® Heavy-Duty View Slant-Ring Binder, 2"" Slant Rings, White"
1632414496-13730,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Dividers   (63),https://www.officedepot.com/a/browse/dividers/N=5+1155063/,"Avery® Big Tab™ Insertable Two-Tone 2 Pocket Plastic Dividers, 5-Tab, Multicolor"
1632416405-14373,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,Pocket Folders   (94),https://www.officedepot.com/a/browse/pocket-folders/N=5+1155065/,"Office Depot® Brand 2-Pocket Poly Folder, Letter Size, Orange"
1632416353-14236,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Office Depot® Brand Durable View 3-Ring Binder, 2"" Round Rings, 49% Recycled, Bl..."
1632416353-14310,https://www.officedepot.com/a/browse/folders-and-binders/N=5+1155061/,File Folders   (134),https://www.officedepot.com/a/browse/binders/N=5+1155062/,"Office Depot® Brand Durable View Round-Ring Binders, 2"" Round Rings, Yellow"
