web-scraper-order,web-scraper-start-url,cat,cat-href,name
"1632657343-3274","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","Steel Spill Control Pallets, Galvanized, 31.5 in x 47 1/4 in0.0 out of 5 stars."
"1632657311-3219","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","SPC Env Oil Sorbents-Contractor Grade, Absorbs 32 gal, 10 ft1.0 out of 5 stars. 1 review"
"1632657343-3271","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","Justrite EcoPolyBlend™ Accumulation Center, 4-Drum, Yellow0.0 out of 5 stars."
"1632657311-3214","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","SPC Env Oil Sorbents-Contractor Grade, Absorbs 32 gal, 15 in x 19 in0.0 out of 5 stars."
"1632657311-3215","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","SPC MRO Plus™ Sorbents, Absorbs 26 gal, 15-1/2 in x 19-1/2 in0.0 out of 5 stars."
"1632657311-3200","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","GreenSorb Sorbent Green Reusable Absorbent - 1Each0.0 out of 5 stars."
"1632657343-3270","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","Justrite EcoPolyBlend™ Accumulation Center, 4-Drum, Black0.0 out of 5 stars."
"1632657311-3217","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","Spill Magic Sorbent, 12 Oz0.0 out of 5 stars."
"1632657343-3277","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","EcoPolyBlend Spill Control Low Line Pallets, Black, 5,000 lb, 79 gal, 55 x 550.0 out of 5 stars."
"1632657311-3213","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","Petroleum Sorbent Double Booms, Absorbs 1 gal0.0 out of 5 stars."
"1632657311-3212","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","Medline Super-sorb Instant Clean-up Absorber - 6/Carton0.0 out of 5 stars."
"1632657343-3278","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","EcoPolyBlend DrumSheds, Yellow, 2,500 lb, 67 gal, 58 1/2 in x 60 3/4 in0.0 out of 5 stars."
"1632657343-3275","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","Justrite® Spill Control Funnel For Non-Flammables, 3 1/4"" x 21"", Black0.0 out of 5 stars."
"1632657311-3208","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","3M™ Maintenance Sorbent Pads, 15-1/2"" x 20-1/2"", Gray, Case Of 100 Pads0.0 out of 5 stars."
"1632657343-3269","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","Justrite EcoPolyBlend™ Accumulation Center, 2-Drum, Yellow0.0 out of 5 stars."
"1632657343-3280","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","Steel Spill Control Pallets, Galvanized, 31.5 in x 94 1/8 in0.0 out of 5 stars."
"1632657343-3281","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","EcoPolyBlend Spill Control Pallets, Black, 73 gal, 49 in x 49 in, W/Drain0.0 out of 5 stars."
"1632657343-3284","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","2-Drum Budget Basins, Yellow, 5,000 lb, 34 gal, 51 1/2 in x 26 1/4 in0.0 out of 5 stars."
"1632657311-3221","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","Petroleum Sorbent Booms, Absorbs 2 gal, 27 in x 10 ft0.0 out of 5 stars."
"1632657311-3216","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","SPC UXT Universal X-tra Tough Sorbents, Absorbs 19 gal, 15 in x 19 in0.0 out of 5 stars."
"1632657311-3209","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","Petroleum Sorbent Pads, Absorbs 1.62 gal0.0 out of 5 stars."
"1632657311-3202","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","3M™ Maintenance Sorbent Folded Rolls, 5"" x 600"", Gray, Case Of 3 Rolls0.0 out of 5 stars."
"1632657311-3211","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","SPC Oil Sorbents, Absorbs 24 gal, 15 in x 19 in0.0 out of 5 stars."
"1632657343-3285","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","EcoPolyBlend Spill Control Pallets, Black, 66 gal, 25 in x 49 in, No Drain0.0 out of 5 stars."
"1632657343-3279","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","EcoPolyBlend Spill Control Pallets, Yellow, 73 gal, 49 in x 49 in, No Drain0.0 out of 5 stars."
"1632657311-3207","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","Rubbermaid® Over The Spill Absorbent Pads, 16 1/2"" x 20"", Yellow, Pack Of 25 Pad...5.0 out of 5 stars. 1 review"
"1632657311-3218","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","Spill Magic Sorbent, 3-Lb Bottle0.0 out of 5 stars."
"1632657311-3210","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","SPC Env™ Oil Sorbents-Contractor Grade, Absorbs 54 gal, 30 in x 144 ft0.0 out of 5 stars."
"1632657343-3283","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","Justrite® Spill Control Funnel, 3 1/4"" x 21"", Black0.0 out of 5 stars."
"1632657311-3203","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","SPC Env™ Oil Sorbents-Contractor Grade, Absorbs 24 gal, 15 in x 19 in0.0 out of 5 stars."
"1632657343-3273","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","EcoPolyBlend Spill Control Pallets, Black, 66 gal, 25 in x 49 in, w/Drain0.0 out of 5 stars."
"1632657343-3276","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","EcoPolyBlend Spill Control Pallets, Yellow, 73 gal, 49 in x 49 in, No Drain0.0 out of 5 stars."
"1632657311-3220","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","First Aid Only Spill Magic Single-use Absorbent - 12/Carton - Blue0.0 out of 5 stars."
"1632657311-3205","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","SPC GP® MAXX Enhanced Sorbent Pads, Absorbs 27.5 gal, 15 in x 19 in0.0 out of 5 stars."
"1632657343-3272","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Pallets","https://www.officedepot.com/a/browse/pallets/N=5+654576/","Justrite EcoPolyBlend™ Accumulation Center, 2-Drum, Black0.0 out of 5 stars."
"1632657311-3206","https://www.officedepot.com/a/browse/spill-control-safety/N=5+654575/","Sorbents","https://www.officedepot.com/a/browse/sorbents/N=5+654577/","Petroleum Sorbent Pads, Absorbs .41 gal, 19 in0.0 out of 5 stars."
