web-scraper-order,web-scraper-start-url,cat,cat-href,name
"1632656509-3043","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","E-A-R™ Push-Ins Foam Earplug, Polyurethane, Blue/Yellow ,Uncorded"
"1632656509-3034","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","3M™ Express Pod Plugs, Assorted, Pack Of 100"
"1632656509-3046","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","E-A-R Noise Protection Polyurethane Foam Disposable Uncorded Earplugs, Neon Yell..."
"1632656509-3025","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","3M™ Blasts Noise Reduction Foam Earplugs, Yellow, Box Of 200"
"1632656509-3041","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","R3® Safety Ear Plugs, Cordless, Yellow/Blue, Box Of 200 Pairs"
"1632656424-3020","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","Califone Hearing Safe Hearing Protector - Noise Reduction, Foldable, Adjustable ..."
"1632656509-3040","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","3M™ Nitro™ Earplugs, Assorted Colors, Case Of 1,000 Pairs"
"1632656424-3015","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","PELTOR™ Optime™ 95 Earmuff, 21 dB NRR, White/Black, Behind the Head"
"1632656424-3010","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","M2 Earmuffs, 26 dB NRR, Exclusive Iridescent Color, Headband"
"1632656424-3022","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","M1 Earmuffs, 29 dB NRR, Exclusive Iridescent Color, Spring Steel Band"
"1632656424-3013","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","3M™ PELTOR™ Optime™ 95 Behind-the-Head Earmuffs, Black/White"
"1632656424-3009","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","3M™ PELTOR™ Optime™ 105 Behind-the-Head Earmuffs, Red/Black"
"1632656509-3031","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","E-A-R TaperFit Uncorded Earplugs - Comfortable, Disposable, Uncorded, Noise Redu..."
"1632656424-3006","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","Peltor Optime 105 Twin Cup Earmuffs - Foldable, Comfortable, Lightweight, Low Li..."
"1632656424-3011","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","Peltor X-Series Over-The-Head X5 Earmuffs - Lightweight, Comfortable, Cushioned,..."
"1632656424-3007","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","3M™ Optime Earmuff Cap-Mount Headset, Black/Green"
"1632656424-3014","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","3M™ Folding Earmuffs, Black, Case Of 5 Earmuffs"
"1632656509-3032","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","3M 1100 Uncorded Foam Earplugs - Smooth Surface, Uncorded, Comfortable, Dirt Res..."
"1632656509-3044","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","3M™ UltraFit Corded Ear Plugs, Blue/Yellow, Pack Of 100"
"1632656509-3039","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","E-A-R Classic Earplugs, Soft Foam, Neon Yellow, 500 Pairs"
"1632656424-3016","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","Optime 101 Earmuffs, 26 dB NRR, Dark Green, Behind the Head"
"1632656424-3017","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Earmuffs","https://www.officedepot.com/a/browse/earmuffs/N=5+654519/","PELTOR™ Optime™ 105 Earmuff, 30 dB NRR, Hi-Viz Green, Over the Head"
"1632656509-3027","https://www.officedepot.com/a/browse/hearing-protection/N=5+654517/","Ear Plugs","https://www.officedepot.com/a/browse/ear-plugs/N=5+654518/","Max Lite Disposable Earplug, Foam, Green, Uncorded"
