web-scraper-order,web-scraper-start-url,cat,cat-href,name
"1632549707-420","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Project & Display Boards","https://www.officedepot.com/a/browse/project-and-display-boards/N=5+1710/","Pacon Tri-Fold Foam Presentation Boards, 48""W x 36""H, Matte White, Carton Of 12"
"1632548506-364","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Board Accessories","https://www.officedepot.com/a/browse/board-accessories/N=5+714866/","Office Depot® Brand Magnetic Dry-Erase Markers With Erasers, Assorted Colors, Pa..."
"1632550126-446","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Bulletin Boards","https://www.officedepot.com/a/browse/bulletin-boards/N=5+554031/","Office Depot® Brand Cork Bulletin Board, 48"" x 96"", Wood Frame With Oak Finish"
"1632547546-308","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Enclosed Boards","https://www.officedepot.com/a/browse/enclosed-boards/N=5+714872/","Ghent 2-Door Enclosed Recycled Rubber Bulletin Board, 36"" x 60"", Confetti Satin ..."
"1632549707-373","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Project & Display Boards","https://www.officedepot.com/a/browse/project-and-display-boards/N=5+1710/","Office Depot® Brand Tri-Fold Project Board, 36"" x 48"", White"
"1632548506-365","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Board Accessories","https://www.officedepot.com/a/browse/board-accessories/N=5+714866/","Office Depot® Brand Dry-Erase Magnetic Eraser"
"1632547546-294","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Enclosed Boards","https://www.officedepot.com/a/browse/enclosed-boards/N=5+714872/","Ghent 3-Door Enclosed Bulletin Board, Vinyl, 48"" x 72"", Caramel, Satin Aluminum ..."
"1632548086-344","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Chalkboards","https://www.officedepot.com/a/browse/chalkboards/N=5+714868/","U Brands Magnetic Chalkboard, 30"" X 20, White Decor MDF Frame"
"1632549707-403","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Project & Display Boards","https://www.officedepot.com/a/browse/project-and-display-boards/N=5+1710/","Office Depot® Brand Dual Color Poster Board, 14"" x 22"", Black/Orange, Blue/Yello..."
"1632550126-451","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Bulletin Boards","https://www.officedepot.com/a/browse/bulletin-boards/N=5+554031/","Office Depot® Brand Cork Bulletin Board, 48"" x 72"", Aluminum Frame With Black Fi..."
"1632547546-313","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Enclosed Boards","https://www.officedepot.com/a/browse/enclosed-boards/N=5+714872/","Ghent 2-Door Enclosed Bulletin Board, Vinyl, 36"" x 60"", Caramel, Satin Aluminum ..."
"1632549707-431","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Project & Display Boards","https://www.officedepot.com/a/browse/project-and-display-boards/N=5+1710/","Azar Displays Pegboard Wall Panel, 24"" x 48"", Clear"
"1632547122-23","https://www.officedepot.com/a/browse/presentation-boards/N=5+1677/","Message Bars","https://www.officedepot.com/a/browse/message-bars/N=5+714874/","Lorell® Cork Strip Bulletin Bar, 1"" x 48"", Silver Aluminum Frame, Pack Of 3"
