web-scraper-order,web-scraper-start-url,cat,cat-href,name
"1632656952-3171","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","STEELMASTER® 90-Key Security Cabinet, Charcoal Gray4.0 out of 5 stars. 2 reviews"
"1632656936-3157","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lockout & Hasps","https://www.officedepot.com/a/browse/lockout-and-hasps/N=5+654563/","Universal Multi-Pole Breaker Lockout, Red0.0 out of 5 stars."
"1632656922-3134","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock Solid Brass Padlock - Keyed Different - 0.25"" Shackle Diameter - Rus...5.0 out of 5 stars. 3 reviews"
"1632656952-3180","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Durable 72-Key Locking Tag-Style Aluminum Key Box, 15 3/4""H x 11 3/4""W x 4 5/8""D...3.0 out of 5 stars. 1 review"
"1632656936-3164","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lockout & Hasps","https://www.officedepot.com/a/browse/lockout-and-hasps/N=5+654563/","SKILCRAFT® Steel Lockout/Tagout Hasp, 1 1/2"" x 5"", Red0.0 out of 5 stars."
"1632656936-3154","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lockout & Hasps","https://www.officedepot.com/a/browse/lockout-and-hasps/N=5+654563/","Cable Lockout Devices, 1.7 in W  x 1.4 in L x , Red0.0 out of 5 stars."
"1632656952-3191","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Mail Boss Key Boss Locking Combo Cabinet, 16-1/4""H x 11-1/4""W x 4-3/4""D, Granite"
"1632656922-3145","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Tripp Lite Replacement Lock Rack Enclosure Server Cabinet 2 Keys Version 4 - Mas...0.0 out of 5 stars."
"1632656936-3162","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lockout & Hasps","https://www.officedepot.com/a/browse/lockout-and-hasps/N=5+654563/","Plug Lockouts, 110V, Red0.0 out of 5 stars."
"1632656936-3158","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lockout & Hasps","https://www.officedepot.com/a/browse/lockout-and-hasps/N=5+654563/","Single Pole Circuit Breaker Lockouts, 120V, Red0.0 out of 5 stars."
"1632656952-3169","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","CARL Steel Security Key Cabinet - 10.3"" x 7"" x 3.5"" - Lockable, Wall Mountable -...0.0 out of 5 stars."
"1632656922-3144","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Altronix CAM1 Cam Lock0.0 out of 5 stars."
"1632656922-3135","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Tripp Lite Replacement Lock Rack Enclosure Server Cabinet 2 Keys Version 1 - Mas...0.0 out of 5 stars."
"1632656952-3177","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Mail Boss Key Boss High-Security Locking Key Cabinet/Drop Box, 16-1/4""H x 11-1/4...0.0 out of 5 stars."
"1632656952-3197","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","DURABLE® Open 24-Key Rack - 8-2/5"" W x 14-3/10"" H x 1-3/10"" D - Gray - Plastic"
"1632656922-3151","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Chief PACLK1 Keyed Padlock0.0 out of 5 stars."
"1632656936-3160","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lockout & Hasps","https://www.officedepot.com/a/browse/lockout-and-hasps/N=5+654563/","Labeled Lockout Hasps, 3 in W x 7 1/4 in L, Red0.0 out of 5 stars."
"1632656952-3195","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","SKILCRAFT Key Cabinet - 12.3"" x 8"" x 2.6"" - Hinged Door(s) - Cylinder Lock, Scra..."
"1632656952-3189","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Steelmaster Flex Key Cabinet - 16.5"" x 22.6"" x 3.8"" - Hinged Door(s) - Sturdy, D...0.0 out of 5 stars."
"1632656952-3168","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Sparco 60-Key Locking Hook-Style All-Steel Key Cabinet, 12"" x 10"" x 3"", Gray5.0 out of 5 stars. 1 review"
"1632656952-3183","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Durable 36-Key Locking Tag-Style Aluminum Key Cabinet, 11"" x 11 3/4"" x 4 5/8"", S...0.0 out of 5 stars."
"1632656952-3178","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Mail Boss Key Boss High Security Locking Key Cabinet/Drop Box, 16-1/4""H x 11-1/4...0.0 out of 5 stars."
"1632656936-3155","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lockout & Hasps","https://www.officedepot.com/a/browse/lockout-and-hasps/N=5+654563/","Master Lock Dual-Function Door Security Bar0.0 out of 5 stars."
"1632656922-3138","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Tripp Lite Replacement Lock Rack Enclosure Server Cabinet 2 Keys Version 3 - Mas...0.0 out of 5 stars."
"1632656922-3141","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock® Red Safety Padlock0.0 out of 5 stars."
"1632656936-3165","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lockout & Hasps","https://www.officedepot.com/a/browse/lockout-and-hasps/N=5+654563/","Plug Lockouts, 220V/500V, Red0.0 out of 5 stars."
"1632656936-3163","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lockout & Hasps","https://www.officedepot.com/a/browse/lockout-and-hasps/N=5+654563/","Labeled Lockout Hasps, 3 in W x 7 1/4 in L, Combination0.0 out of 5 stars."
"1632656922-3147","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Control Group Vault Keyhole Signals, Blue, Pack Of 25 Keyhole Signals0.0 out of 5 stars."
"1632656952-3199","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","MMF Industries 30-Key Locking Tag-Style Steel Key Cabinet, 8"" x 2 5/8"" x 12 1/8""..."
"1632656952-3187","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Durable 54-Key Locking Tag-Style Aluminum Key Tag Cabinet, 11"" x 11 3/4"" x 4 5/8...0.0 out of 5 stars."
"1632656922-3130","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock High Security Padlock - Keyed Different - 0.18"" Shackle Diameter - C...5.0 out of 5 stars. 2 reviews"
"1632656952-3198","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","STEELMASTER® Unitag™ 80-Key Cabinet, Sand"
"1632656922-3152","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock® Laminated Padlock, Steel, Silver"
"1632656952-3184","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","STEELMASTER® Unitag™ 60-Key Cabinet, Sand4.7 out of 5 stars. 6 reviews"
"1632656922-3139","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock Pro Series Boron Alloy High Security Key Padlock, 7/8"" x 3/4""4.0 out of 5 stars. 1 review"
"1632656922-3131","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock Long Shackle Steel Padlock, 1 9/16"", Black4.5 out of 5 stars. 36 reviews"
"1632656922-3129","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock® Long-Shackle Padlock, Steel Gray5.0 out of 5 stars. 4 reviews"
"1632656922-3146","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Danger Red Safety Padlock - Keyed Different - 0.25"" Shackle Diameter - Re...0.0 out of 5 stars."
"1632656952-3185","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Durable 36-Key Locking Tag-Style Aluminum Key Tag Cabinet, 11"" x 11 3/4"" x 4 5/8...0.0 out of 5 stars."
"1632656952-3192","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","SKILCRAFT Key Cabinet - 17.3"" x 14"" x 3.3"" - Hinged Door(s) - Cylinder Lock, Scr..."
"1632656952-3179","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Mail Boss Key Boss Locking Combo Cabinet, 16-1/4""H x 11-1/4""W x 4-3/4""D, White0.0 out of 5 stars."
"1632656952-3166","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Vaultz® Locking Storage Chest, Medium Size, Black4.4 out of 5 stars. 34 reviews"
"1632656922-3133","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock 2"" Steel Security Padlock - Cut Resistant - Steel Body - Silver - 1 ...0.0 out of 5 stars."
"1632656952-3167","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Office Depot® Brand High-Security Locking 30-Key Cabinet, 12 11/16""H x 8 1/8""W x...4.4 out of 5 stars. 18 reviews"
"1632656952-3176","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","STEELMASTER® Unitag™160-Key Cabinet, Sand4.0 out of 5 stars. 2 reviews"
"1632656952-3196","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","CARL Steel Security Key Cabinet - 12.5"" x 9.3"" x 3.5"" - Lockable, Wall Mountable..."
"1632656936-3159","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lockout & Hasps","https://www.officedepot.com/a/browse/lockout-and-hasps/N=5+654563/","Labeled Lockout Hasps, 3 in W x 7 1/4 in L, Blue0.0 out of 5 stars."
"1632656952-3172","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","STEELMASTER® Unitag™ 240-Key Cabinet, 51% Recycled, Sand0.0 out of 5 stars."
"1632656922-3140","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Tripp Lite Wallmount Rack Enclosure Cabinet Replacement Combination Lock - Repla...0.0 out of 5 stars."
"1632656922-3128","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock® Maximum Security Padlocks, Pack Of 25.0 out of 5 stars. 1 review"
"1632656952-3194","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","SKILCRAFT Key Cabinet - 17.3"" x 14"" x 3.3"" - Hinged Door(s) - Cylinder Lock, Scr..."
"1632656922-3142","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Tripp Lite Replacement Lock Rack Enclosure Server Cabinet 2 Keys Version 2 - Mas...0.0 out of 5 stars."
"1632656922-3150","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock® Warded Keyed Padlock0.0 out of 5 stars."
"1632656922-3132","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Padlocks & Cables","https://www.officedepot.com/a/browse/padlocks-and-cables/N=5+654564/","Master Lock Three-Pin Brass Tumbler Locks - 0.16"" Shackle Diameter - Steel Shack...5.0 out of 5 stars. 3 reviews"
"1632656952-3170","https://www.officedepot.com/a/browse/lockout-and-locks/N=5+654562/","Lock Boxes","https://www.officedepot.com/a/browse/lock-boxes/N=5+1012367/","Durable 72-Key Locking Tag-Style Aluminum Key Tag Cabinet, 15 3/4"" x 11 3/4"" x 4...2.5 out of 5 stars. 2 reviews"
