web-scraper-order,web-scraper-start-url,nnn
"1631786162-1847","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Fellowes® Office Suites Monitor Mount Copyholder, Black/Silver"
"1631786162-1827","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Rain Design mBar Pro Foldable Laptop Stand-Silver - 3"" x 9.6"" x 9.8"" x - Anodize..."
"1631786162-1853","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Fellowes® Copystand, Platinum/Graphite"
"1631786162-1862","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Kensington® InSight® Desktop Adjustable Book And Copyholder"
"1631786162-1806","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Kensington® Metal Letter-Size Copyholder, Letter, Black"
"1631786162-1829","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","KellyREST™ Adjustable Magic Curve Desktop Copyholder, Putty"
"1631786162-1866","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Rain Design mBar Pro Foldable Laptop Stand-Space Grey - 3"" x 9.6"" x 9.8"" x - Ano..."
"1631786162-1802","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Note Tower® Desktop Pro Document Holder, Black"
"1631786162-1845","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Note Tower® Monitor Mount Document Holder, Black"
"1631786162-1837","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Fellowes® Nonmagnetic Desktop Copyholder, Black"
"1631786162-1861","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Smead® Justick Desktop Frameless Organizer/Copyholder, 8"" x 11"", Black"
"1631786162-1799","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","StarTech.com Document Holder - 7 Angle Settings - Ergonomic Desktop Document Sta..."
"1631786162-1863","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Fellowes® Worcester® Study Stand, Chrome"
"1631786162-1872","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Junior Learning Fantail Readers Holders With Dividers, 7-1/16"" x 6-5/16"", Assort..."
"1631786162-1833","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","KellyREST™ Copy Holder, Black"
"1631786162-1839","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","StarTech.com Document Holder - 7 Angle Settings - Ergonomic Desktop Document Sta..."
"1631786162-1831","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Rain Design mBar-Space Grey - 3"" x 8.8"" x 10.4"" x - Anodized Aluminum - Space Gr..."
"1631786162-1823","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","Fellowes® Worcester® Study Stand, Chrome"
"1631786162-1820","https://www.officedepot.com/a/browse/document-and-bookholders/N=5+1432842/","3M™ Flat-Panel Document Holder, Light Gray"
