web-scraper-order,web-scraper-start-url,cat,cat-href,name
1632438473-33222,https://www.officedepot.com/cm/brand/highmark-brand?cm_sp=cleaning-_-highmark_exclusive-brands_-_-brand_exclusives_main_5_1_0&promo_name=cleaning&promo_id=cleaning-highmark-exclusive-brands&promo_creative=highmark_exclusive-brands&promo_position=brand_exclusives_main_5_1_0,Highmark Liners & Wastebaskets,https://www.officedepot.com/a/browse/liners-and-wastebaskets/N=5+1021732/?cm_sp=cleaning-_-highmark_liners-wastebaskets_-_-brand_highmark-brand_main_3_6_0&promo_name=cleaning&promo_id=cleaning-highmark-liners-wastebaskets&promo_creative=highmark_liners-wastebaskets&promo_position=brand_highmark-brand_main_3_6_0,"Highmark™ Recycling Bin, 3.25 Gallons, Blue4.8 out of 5 stars. 32 reviews"
1632438530-33429,https://www.officedepot.com/cm/brand/highmark-brand?cm_sp=cleaning-_-highmark_exclusive-brands_-_-brand_exclusives_main_5_1_0&promo_name=cleaning&promo_id=cleaning-highmark-exclusive-brands&promo_creative=highmark_exclusive-brands&promo_position=brand_exclusives_main_5_1_0,Highmark Breakroom Supplies,https://www.officedepot.com/a/browse/breakroom-supplies/N=5+1021728/?cm_sp=breakroom-_-highmark_breakroom-supplies_-_-brand_highmark-brand_main_3_2_0&promo_name=breakroom&promo_id=breakroom-highmark-breakroom-supplies&promo_creative=highmark_breakroom-supplies&promo_position=brand_highmark-brand_main_3_2_0,"Highmark® Medium-Length Plastic Cutlery, Knives, Pack Of 100 Knives4.6 out of 5 stars. 54 reviews"
1632438492-33314,https://www.officedepot.com/cm/brand/highmark-brand?cm_sp=cleaning-_-highmark_exclusive-brands_-_-brand_exclusives_main_5_1_0&promo_name=cleaning&promo_id=cleaning-highmark-exclusive-brands&promo_creative=highmark_exclusive-brands&promo_position=brand_exclusives_main_5_1_0,Highmark Soaps & Sanitizers,https://www.officedepot.com/a/browse/soaps-and-sanitizers/N=5+1021734/?cm_sp=cleaning-_-highmark_soaps-sanitizer_-_-brand_highmark-brand_main_3_4_0&promo_name=cleaning&promo_id=cleaning-highmark-soaps-sanitizer&promo_creative=highmark_soaps-sanitizer&promo_position=brand_highmark-brand_main_3_4_0,"Highmark® Antimicrobial Foam Soap Refill For Manual Dispensers, 40.5 Oz, Case Of...0.0 out of 5 stars."
1632438512-33400,https://www.officedepot.com/cm/brand/highmark-brand?cm_sp=cleaning-_-highmark_exclusive-brands_-_-brand_exclusives_main_5_1_0&promo_name=cleaning&promo_id=cleaning-highmark-exclusive-brands&promo_creative=highmark_exclusive-brands&promo_position=brand_exclusives_main_5_1_0,Highmark Towels & Tissues,https://www.officedepot.com/a/browse/towels-and-tissues/N=5+1021736/?cm_sp=breakroom-_-highmark_towels-and-tissues_-_-brand_highmark-brand_main_3_3_0&promo_name=breakroom&promo_id=breakroom-highmark-towels-and-tissues&promo_creative=highmark_towels-and-tissues&promo_position=brand_highmark-brand_main_3_3_0,"Highmark® Compostable Knives, 6 1/2"", White, Pack Of 501.0 out of 5 stars. 1 review"
1632438512-33410,https://www.officedepot.com/cm/brand/highmark-brand?cm_sp=cleaning-_-highmark_exclusive-brands_-_-brand_exclusives_main_5_1_0&promo_name=cleaning&promo_id=cleaning-highmark-exclusive-brands&promo_creative=highmark_exclusive-brands&promo_position=brand_exclusives_main_5_1_0,Highmark Towels & Tissues,https://www.officedepot.com/a/browse/towels-and-tissues/N=5+1021736/?cm_sp=breakroom-_-highmark_towels-and-tissues_-_-brand_highmark-brand_main_3_3_0&promo_name=breakroom&promo_id=breakroom-highmark-towels-and-tissues&promo_creative=highmark_towels-and-tissues&promo_position=brand_highmark-brand_main_3_3_0,"Highmark® Hot Coffee Cups, 16 Oz, White, Pack Of 5000.0 out of 5 stars."
1632438484-33291,https://www.officedepot.com/cm/brand/highmark-brand?cm_sp=cleaning-_-highmark_exclusive-brands_-_-brand_exclusives_main_5_1_0&promo_name=cleaning&promo_id=cleaning-highmark-exclusive-brands&promo_creative=highmark_exclusive-brands&promo_position=brand_exclusives_main_5_1_0,Highmark Cleaning Supplies,https://www.officedepot.com/a/browse/highmark-cleaning-supplies/N=5+1477628&cbxRefine=580136/?cm_sp=cleaning-_-highmark_cleaning_-_-brand_highmark-brand_main_3_5_0&promo_name=cleaning&promo_id=cleaning-highmark-cleaning&promo_creative=highmark_cleaning&promo_position=brand_highmark-brand_main_3_5_0,"Highmark® Citrus-Scented Window Cleaner, 128 Oz0.0 out of 5 stars."
1632438512-33392,https://www.officedepot.com/cm/brand/highmark-brand?cm_sp=cleaning-_-highmark_exclusive-brands_-_-brand_exclusives_main_5_1_0&promo_name=cleaning&promo_id=cleaning-highmark-exclusive-brands&promo_creative=highmark_exclusive-brands&promo_position=brand_exclusives_main_5_1_0,Highmark Towels & Tissues,https://www.officedepot.com/a/browse/towels-and-tissues/N=5+1021736/?cm_sp=breakroom-_-highmark_towels-and-tissues_-_-brand_highmark-brand_main_3_3_0&promo_name=breakroom&promo_id=breakroom-highmark-towels-and-tissues&promo_creative=highmark_towels-and-tissues&promo_position=brand_highmark-brand_main_3_3_0,"Highmark® Compostable Forks, 6 1/2"", White, Pack Of 50"
1632438484-33286,https://www.officedepot.com/cm/brand/highmark-brand?cm_sp=cleaning-_-highmark_exclusive-brands_-_-brand_exclusives_main_5_1_0&promo_name=cleaning&promo_id=cleaning-highmark-exclusive-brands&promo_creative=highmark_exclusive-brands&promo_position=brand_exclusives_main_5_1_0,Highmark Cleaning Supplies,https://www.officedepot.com/a/browse/highmark-cleaning-supplies/N=5+1477628&cbxRefine=580136/?cm_sp=cleaning-_-highmark_cleaning_-_-brand_highmark-brand_main_3_5_0&promo_name=cleaning&promo_id=cleaning-highmark-cleaning&promo_creative=highmark_cleaning&promo_position=brand_highmark-brand_main_3_5_0,"Highmark® Multi-Fold 1-Ply Paper Towels, 100% Recycled, Natural, 250 Sheets Per Pack, Case Of 16 Packs"
1632438473-33280,https://www.officedepot.com/cm/brand/highmark-brand?cm_sp=cleaning-_-highmark_exclusive-brands_-_-brand_exclusives_main_5_1_0&promo_name=cleaning&promo_id=cleaning-highmark-exclusive-brands&promo_creative=highmark_exclusive-brands&promo_position=brand_exclusives_main_5_1_0,Highmark Liners & Wastebaskets,https://www.officedepot.com/a/browse/liners-and-wastebaskets/N=5+1021732/?cm_sp=cleaning-_-highmark_liners-wastebaskets_-_-brand_highmark-brand_main_3_6_0&promo_name=cleaning&promo_id=cleaning-highmark-liners-wastebaskets&promo_creative=highmark_liners-wastebaskets&promo_position=brand_highmark-brand_main_3_6_0,"Highmark™ Draw And Tie Can Liners, 0.8-mil, 20 - 33 Gallons, 33"" x 38"", Black, B...0.0 out of 5 stars."
1632438512-33357,https://www.officedepot.com/cm/brand/highmark-brand?cm_sp=cleaning-_-highmark_exclusive-brands_-_-brand_exclusives_main_5_1_0&promo_name=cleaning&promo_id=cleaning-highmark-exclusive-brands&promo_creative=highmark_exclusive-brands&promo_position=brand_exclusives_main_5_1_0,Highmark Towels & Tissues,https://www.officedepot.com/a/browse/towels-and-tissues/N=5+1021736/?cm_sp=breakroom-_-highmark_towels-and-tissues_-_-brand_highmark-brand_main_3_3_0&promo_name=breakroom&promo_id=breakroom-highmark-towels-and-tissues&promo_creative=highmark_towels-and-tissues&promo_position=brand_highmark-brand_main_3_3_0,"Highmark® 2-Ply Facial Tissue, Cube Box, White, 86 Tissues Per Box, Pack Of 4 Bo..."
