web-scraper-order,web-scraper-start-url,cat,cat-href,name
1632494850-437,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489294/?cm_sp=furniture-_-chairs_Amphion_-_-brand_shaquille-oneal-executive-office-chairs_main_4_1_0&promo_name=furniture&promo_id=furniture-chairs-Amphion&promo_creative=chairs_Amphion&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_1_0,"Shaquille O'Neal™ Amphion Ergonomic Bonded Leather High-Back Executive Chair, Br...4.4 out of 5 stars. 216 reviews"
1632494850-436,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489294/?cm_sp=furniture-_-chairs_Amphion_-_-brand_shaquille-oneal-executive-office-chairs_main_4_1_0&promo_name=furniture&promo_id=furniture-chairs-Amphion&promo_creative=chairs_Amphion&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_1_0,"Shaquille O'Neal™ Amphion Ergonomic Bonded Leather High-Back Executive Chair, Gr...4.4 out of 5 stars. 216 reviews"
1632494810-430,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489295/?cm_sp=furniture-_-chairs_Nereus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_3_0&promo_name=furniture&promo_id=furniture-chairs-Nereus&promo_creative=chairs_Nereus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_3_0,"XXL Shaquille O'Neal™ Nereus Ergonomic Bonded Leather High-Back Executive Chair,...3.9 out of 5 stars. 130 reviews"
1632494783-423,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489296/?cm_sp=furniture-_-chairs_Zephyrus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_4_0&promo_name=furniture&promo_id=furniture-chairs-Zephyrus&promo_creative=chairs_Zephyrus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_4_0,"Shaquille O'Neal™ Zephyrus Ergonomic Bonded Leather High-Back Executive Chair, B...4.2 out of 5 stars. 153 reviews"
1632494832-434,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489297/?cm_sp=furniture-_-chairs_Zethus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_2_0&promo_name=furniture&promo_id=furniture-chairs-Zethus&promo_creative=chairs_Zethus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_2_0,"Shaquille O'Neal™ Zethus Ergonomic Bonded Leather High-Back Executive Chair, Nav...4.2 out of 5 stars. 132 reviews"
1632494810-427,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489295/?cm_sp=furniture-_-chairs_Nereus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_3_0&promo_name=furniture&promo_id=furniture-chairs-Nereus&promo_creative=chairs_Nereus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_3_0,"Shaquille O'Neal™ Nereus Ergonomic Bonded Leather High-Back Executive Chair, Bla...3.9 out of 5 stars. 130 reviews"
1632494832-432,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489297/?cm_sp=furniture-_-chairs_Zethus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_2_0&promo_name=furniture&promo_id=furniture-chairs-Zethus&promo_creative=chairs_Zethus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_2_0,"Shaquille O'Neal™ Zethus Ergonomic Bonded Leather High-Back Executive Chair, Bro...4.2 out of 5 stars. 132 reviews"
1632494810-428,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489295/?cm_sp=furniture-_-chairs_Nereus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_3_0&promo_name=furniture&promo_id=furniture-chairs-Nereus&promo_creative=chairs_Nereus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_3_0,"Shaquille O'Neal™ Nereus Ergonomic Bonded Leather High-Back Executive Chair, Bro...3.9 out of 5 stars. 130 reviews"
1632494783-422,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489296/?cm_sp=furniture-_-chairs_Zephyrus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_4_0&promo_name=furniture&promo_id=furniture-chairs-Zephyrus&promo_creative=chairs_Zephyrus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_4_0,"Shaquille O'Neal™ Zephyrus Ergonomic Bonded Leather High-Back Executive Chair, B...4.2 out of 5 stars. 153 reviews"
1632494832-433,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489297/?cm_sp=furniture-_-chairs_Zethus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_2_0&promo_name=furniture&promo_id=furniture-chairs-Zethus&promo_creative=chairs_Zethus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_2_0,"Shaquille O'Neal™ Zethus Ergonomic Bonded Leather High-Back Executive Chair, Bla...4.2 out of 5 stars. 132 reviews"
1632494850-439,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489294/?cm_sp=furniture-_-chairs_Amphion_-_-brand_shaquille-oneal-executive-office-chairs_main_4_1_0&promo_name=furniture&promo_id=furniture-chairs-Amphion&promo_creative=chairs_Amphion&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_1_0,"Shaquille O'Neal™ Amphion Ergonomic Bonded Leather High-Back Executive Chair, Bl...4.4 out of 5 stars. 216 reviews"
1632494783-424,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489296/?cm_sp=furniture-_-chairs_Zephyrus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_4_0&promo_name=furniture&promo_id=furniture-chairs-Zephyrus&promo_creative=chairs_Zephyrus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_4_0,"Shaquille O'Neal™ Zephyrus Ergonomic Bonded Leather High-Back Executive Chair, G...4.2 out of 5 stars. 153 reviews"
1632494783-425,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489296/?cm_sp=furniture-_-chairs_Zephyrus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_4_0&promo_name=furniture&promo_id=furniture-chairs-Zephyrus&promo_creative=chairs_Zephyrus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_4_0,"Shaquille O'Neal™ Zephyrus Ergonomic Bonded Leather High-Back Executive Chair, N...4.2 out of 5 stars. 153 reviews"
1632494810-426,https://www.officedepot.com/cm/brand/shaquille-oneal-executive-office-chairs?cm_sp=multi_category-_-shaquille_exclusive-brands_-_-brand_exclusives_main_10_3_0&promo_name=multi_category&promo_id=multi_category-shaquille-exclusive-brands&promo_creative=shaquille_exclusive-brands&promo_position=brand_exclusives_main_10_3_0,Shop now,https://www.officedepot.com/a/browse/shaq-office-chairs/N=5+593067&&cbxRefine=1492462&&cbxRefine=1489295/?cm_sp=furniture-_-chairs_Nereus_-_-brand_shaquille-oneal-executive-office-chairs_main_4_3_0&promo_name=furniture&promo_id=furniture-chairs-Nereus&promo_creative=chairs_Nereus&promo_position=brand_shaquille-oneal-executive-office-chairs_main_4_3_0,"Shaquille O'Neal™ Nereus Ergonomic Bonded Leather High-Back Executive Chair, Nav...3.9 out of 5 stars. 130 reviews"
