web-scraper-order,web-scraper-start-url,cat,cat-href,name
"1632547393-192","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Gessobord, 12"" x 16"", 1/8"", Pack Of 2"
"1632547393-190","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Encausticbord, 9"" x 12"", 1 1/2""0.0 out of 5 stars."
"1632547393-158","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Bienfang Graphics 360 Translucent Marker Pad, 9"" x 12"", White, 50 Sheets"
"1632547393-140","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","MasterVision™ Earth 100% Recycled Self-Stick Easel Pads, 25"" x 30"", White, 30 Sh...4.5 out of 5 stars. 2 reviews"
"1632547341-42","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easels","https://www.officedepot.com/a/browse/easels/N=5+553930/","Office Depot® Brand Tabletop Display Easel, Black4.1 out of 5 stars. 60 reviews"
"1632547393-138","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Office Depot® Brand 80% Recycled Restickable Easel Pad With Liner, 25"" x 35 1/2""...4.8 out of 5 stars. 11 reviews"
"1632547393-280","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Deep Cradle Gessobord, 8"" x 8""0.0 out of 5 stars."
"1632547393-252","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","The BD Company Background Paper, 53"" x 36', White0.0 out of 5 stars."
"1632547393-238","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Grafix Matte Acetate Sheets, 8 1/2"" x 11"", 0.005"" Thick, Pack Of 1000.0 out of 5 stars."
"1632547393-254","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Quartet® Tripod Easel Pad Holder, Black0.0 out of 5 stars."
"1632547393-213","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Deep Cradle Aquabord, 8"" x 8"""
"1632547393-217","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","TOPS™ Easel Pads, 27"" x 34"", White Paper With 1"" Squares, 50 Sheets, Box Of 2"
"1632547341-83","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easels","https://www.officedepot.com/a/browse/easels/N=5+553930/","MasterVision® Magnetic Tripod Tabletop/Floor Easel, Steel, Black0.0 out of 5 stars."
"1632547393-271","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Primed Smooth Flat Profile Artist Panels, 18"" x 24"", 1/8"", White, Pack...0.0 out of 5 stars."
"1632547393-209","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Top Notch® Brite Chart Tablets, 16"" x 24"", 1 1/2"" Unruled, Assorted Colors, Pack..."
"1632547393-233","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Deep Cradle Aquabord, 8"" x 10""0.0 out of 5 stars."
"1632547393-219","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Deep Cradle Gessobord, 16"" x 20""0.0 out of 5 stars."
"1632547341-69","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easels","https://www.officedepot.com/a/browse/easels/N=5+553930/","Quartet® Steel Tripod Easel, 96"" x 48"", Bronze0.0 out of 5 stars."
"1632547393-198","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Cradled Claybord, 8"" x 10"", 2"""
"1632547393-282","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","INFUSE Self-Stick Easel Pad0.0 out of 5 stars."
"1632547393-205","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","The Present-It Easel Pads, Unruled, 25 Sheets, Carton Of 2"
"1632547393-208","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","The BD Company Background Paper, 53"" x 36', Black"
"1632547393-284","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Top Notch® Brite Chart Tablets, 16"" x 24"", 1"" Ruled, Assorted Colors, Pack Of 30.0 out of 5 stars."
"1632547393-182","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Bienfang Graphics 360 Translucent Marker Pad, 9"" x 12"", White, 50 Sheets0.0 out of 5 stars."
"1632547341-45","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easels","https://www.officedepot.com/a/browse/easels/N=5+553930/","Luxor Double-Sided Magnetic Mobile Dry-Erase Whiteboard, 24"" x 36"", Aluminum Fra...4.0 out of 5 stars. 2 reviews"
"1632547393-290","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Deep Cradle Aquabord, 11"" x 14""0.0 out of 5 stars."
"1632547341-77","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easels","https://www.officedepot.com/a/browse/easels/N=5+553930/","MasterVision® Instant Display Easel, Light Duty, 15"" to 63"" High, Steel, Black0.0 out of 5 stars."
"1632547393-177","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Universal® Faint Rule Easel Pads, 34"" x 27"", 100% Recycled, White, 50 Sheets Per...0.0 out of 5 stars."
"1632547393-174","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Cradled Claybord, 11"" x 14"", 3/4""0.0 out of 5 stars."
"1632547341-78","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easels","https://www.officedepot.com/a/browse/easels/N=5+553930/","MasterVision® Flex Lightweight Telescoping 3-Leg Display Easel, 34"" To 63"" High,...3.0 out of 5 stars. 3 reviews"
"1632547393-135","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Post-it® Super Sticky Tabletop Easel Pad, Primary Ruled, 20"" x 23"", White, Pad O...4.8 out of 5 stars. 101 reviews"
"1632547393-286","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Grafix Matte Acetate Film Pad, 9"" x 12"", 0.005"" Thick, 25 Sheets5.0 out of 5 stars. 1 review"
"1632547341-54","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easels","https://www.officedepot.com/a/browse/easels/N=5+553930/","Office Depot® Brand Easel Bag, Black4.7 out of 5 stars. 18 reviews"
"1632547393-184","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Post-it® Wall Easel, Portable, 3"" x 15"", Black, Pack Of 24.9 out of 5 stars. 63 reviews"
"1632547393-250","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Pastelbord, 16"" x 20"", Gray"
"1632547393-123","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Pacon® Chart Tablet, 24"" x 32"", 1 1/2"" Ruled, 25 Sheets5.0 out of 5 stars. 5 reviews"
"1632547393-168","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Ampersand Encausticbord, 9"" x 12"", 1 1/2""0.0 out of 5 stars."
"1632547393-104","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easel Pads","https://www.officedepot.com/a/browse/easel-pads/N=5+553929/","Post-it® Super Sticky Easel Pad, 25"" x 30"", White, Pad Of 30 Sheets4.8 out of 5 stars. 550 reviews"
"1632547341-59","https://www.officedepot.com/a/browse/easels-and-pads/N=5+553927/","Easels","https://www.officedepot.com/a/browse/easels/N=5+553930/","Azar Displays Tabletop Easels, Acrylic, 6 1/2""H x 3 1/2""W x 7 1/2""D, Clear4.0 out of 5 stars. 1 review"
